geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
3504592970,"Shiprock-Sanostee CCD, San Juan County, New Mexico",10925.0,5326.0,104.0,68.0,142.0,201.0,94.0,176.0,221.0,16.0,2157.0,105.0,1100.0,437.0,396.0,95.0,4.0,10.0,5599.0,226.0,86.0,90.0,212.0,159.0,167.0,262.0,19.0,1594.0,155.0,1218.0,767.0,411.0,194.0,20.0,19.0,045,92970,35,330.0,154.0,232.0,413.0,253.0,343.0,483.0,35.0,3751.0,260.0,2318.0,1204.0,807.0,289.0,24.0,29.0,2243.0,1022.0,1221.0,2578.0,1205.0,1373.0,342.0,109.0,233.0,1149.0,505.0,644.0
3504590360,"Bloomfield CCD, San Juan County, New Mexico",10812.0,5445.0,105.0,72.0,155.0,164.0,184.0,190.0,128.0,77.0,1969.0,401.0,835.0,676.0,276.0,193.0,20.0,0.0,5367.0,83.0,6.0,39.0,58.0,99.0,223.0,332.0,150.0,1707.0,390.0,1026.0,428.0,443.0,365.0,9.0,9.0,045,90360,35,188.0,78.0,194.0,222.0,283.0,413.0,460.0,227.0,3676.0,791.0,1861.0,1104.0,719.0,558.0,29.0,9.0,2065.0,1075.0,990.0,2652.0,1236.0,1416.0,596.0,213.0,383.0,1315.0,489.0,826.0
3504591290,"Farmington CCD, San Juan County, New Mexico",33340.0,16106.0,89.0,105.0,221.0,156.0,220.0,486.0,433.0,344.0,4982.0,1243.0,3582.0,1383.0,1615.0,814.0,291.0,142.0,17234.0,205.0,125.0,114.0,291.0,173.0,287.0,533.0,215.0,4153.0,1449.0,3632.0,2430.0,1970.0,1312.0,220.0,125.0,045,91290,35,294.0,230.0,335.0,447.0,393.0,773.0,966.0,559.0,9135.0,2692.0,7214.0,3813.0,3585.0,2126.0,511.0,267.0,3997.0,2054.0,1943.0,9906.0,4825.0,5081.0,2904.0,1247.0,1657.0,6489.0,2862.0,3627.0
3504592160,"Naschitti CCD, San Juan County, New Mexico",1287.0,659.0,5.0,14.0,21.0,22.0,7.0,15.0,18.0,3.0,224.0,38.0,176.0,66.0,33.0,17.0,0.0,0.0,628.0,28.0,21.0,23.0,27.0,15.0,10.0,11.0,11.0,174.0,4.0,131.0,83.0,67.0,17.0,6.0,0.0,045,92160,35,33.0,35.0,44.0,49.0,22.0,25.0,29.0,14.0,398.0,42.0,307.0,149.0,100.0,34.0,6.0,0.0,251.0,105.0,146.0,349.0,214.0,135.0,40.0,17.0,23.0,140.0,50.0,90.0
3504590180,"Aztec CCD, San Juan County, New Mexico",17397.0,8489.0,91.0,16.0,147.0,189.0,150.0,265.0,285.0,173.0,3091.0,609.0,1712.0,851.0,515.0,235.0,73.0,87.0,8908.0,102.0,49.0,52.0,292.0,186.0,304.0,327.0,163.0,2780.0,796.0,1617.0,894.0,774.0,479.0,47.0,46.0,045,90180,35,193.0,65.0,199.0,481.0,336.0,569.0,612.0,336.0,5871.0,1405.0,3329.0,1745.0,1289.0,714.0,120.0,133.0,2791.0,1316.0,1475.0,4734.0,2321.0,2413.0,967.0,395.0,572.0,2256.0,910.0,1346.0
3503792730,"San Jon CCD, Quay County, New Mexico",337.0,137.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,57.0,27.0,22.0,1.0,9.0,13.0,0.0,0.0,200.0,0.0,3.0,0.0,0.0,1.0,3.0,14.0,0.0,40.0,15.0,26.0,6.0,46.0,46.0,0.0,0.0,037,92730,35,0.0,3.0,0.0,0.0,1.0,6.0,14.0,5.0,97.0,42.0,48.0,7.0,55.0,59.0,0.0,0.0,29.0,8.0,21.0,90.0,49.0,41.0,59.0,13.0,46.0,114.0,22.0,92.0
3503793540,"Tucumcari CCD, Quay County, New Mexico",4398.0,1993.0,38.0,20.0,0.0,136.0,42.0,73.0,41.0,25.0,762.0,161.0,331.0,84.0,180.0,83.0,6.0,11.0,2405.0,45.0,5.0,17.0,122.0,11.0,69.0,81.0,72.0,913.0,133.0,341.0,299.0,141.0,153.0,3.0,0.0,037,93540,35,83.0,25.0,17.0,258.0,53.0,142.0,122.0,97.0,1675.0,294.0,672.0,383.0,321.0,236.0,9.0,11.0,797.0,375.0,422.0,966.0,492.0,474.0,256.0,100.0,156.0,577.0,280.0,297.0
3502791500,"Hondo CCD, Lincoln County, New Mexico",873.0,408.0,0.0,15.0,0.0,0.0,11.0,34.0,11.0,14.0,129.0,37.0,45.0,35.0,23.0,54.0,0.0,0.0,465.0,0.0,0.0,10.0,0.0,0.0,32.0,17.0,0.0,124.0,27.0,89.0,22.0,91.0,53.0,0.0,0.0,027,91500,35,0.0,15.0,10.0,0.0,11.0,66.0,28.0,14.0,253.0,64.0,134.0,57.0,114.0,107.0,0.0,0.0,144.0,85.0,59.0,198.0,82.0,116.0,107.0,54.0,53.0,221.0,77.0,144.0
3503791830,"Logan-Nara Visa CCD, Quay County, New Mexico",817.0,414.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,254.0,31.0,36.0,17.0,28.0,14.0,0.0,10.0,403.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,5.0,201.0,14.0,54.0,15.0,45.0,55.0,0.0,0.0,037,91830,35,10.0,0.0,0.0,15.0,4.0,9.0,0.0,5.0,455.0,45.0,90.0,32.0,73.0,69.0,0.0,10.0,43.0,24.0,19.0,135.0,67.0,68.0,79.0,24.0,55.0,152.0,52.0,100.0
3503791530,"House-Forrest CCD, Quay County, New Mexico",209.0,109.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,59.0,2.0,17.0,6.0,13.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,31.0,7.0,9.0,2.0,23.0,4.0,0.0,0.0,037,91530,35,0.0,0.0,0.0,22.0,2.0,8.0,0.0,0.0,90.0,9.0,26.0,8.0,36.0,8.0,0.0,0.0,32.0,8.0,24.0,35.0,19.0,16.0,8.0,4.0,4.0,44.0,17.0,27.0
