geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
5403392352,"Northern district, Harrison County, West Virginia",4138.0,3121.0,26.0,2772.0,323.0,1017.0,033,92352,54,2798.0,1340.0
5403392952,"Southwest district, Harrison County, West Virginia",4271.0,3433.0,37.0,2945.0,451.0,838.0,033,92952,54,2982.0,1289.0
5403392932,"South Urban district, Harrison County, West Virginia",4565.0,3599.0,37.0,3202.0,360.0,966.0,033,92932,54,3239.0,1326.0
5403392923,"Southern district, Harrison County, West Virginia",4995.0,4022.0,15.0,3682.0,325.0,973.0,033,92923,54,3697.0,1298.0
5403392368,"North Urban district, Harrison County, West Virginia",3992.0,3086.0,30.0,2646.0,410.0,906.0,033,92368,54,2676.0,1316.0
5403390975,"Eastern district, Harrison County, West Virginia",5581.0,4893.0,54.0,4654.0,185.0,688.0,033,90975,54,4708.0,873.0
5406990824,"District 2, Ohio County, West Virginia",5378.0,4037.0,25.0,3305.0,707.0,1341.0,069,90824,54,3330.0,2048.0
5406990862,"District 3, Ohio County, West Virginia",6463.0,5220.0,51.0,4361.0,808.0,1243.0,069,90862,54,4412.0,2051.0
5406990788,"District 1, Ohio County, West Virginia",6005.0,5015.0,40.0,4065.0,910.0,990.0,069,90788,54,4105.0,1900.0
5408591380,"Grant district, Ritchie County, West Virginia",661.0,528.0,12.0,427.0,89.0,133.0,085,91380,54,439.0,222.0
5408592244,"Murphy district, Ritchie County, West Virginia",464.0,344.0,25.0,268.0,51.0,120.0,085,92244,54,293.0,171.0
5408593336,"Union district, Ritchie County, West Virginia",1317.0,948.0,13.0,856.0,79.0,369.0,085,93336,54,869.0,448.0
5408590552,"Clay district, Ritchie County, West Virginia",1383.0,998.0,0.0,879.0,119.0,385.0,085,90552,54,879.0,504.0
5401390873,"District 4, Calhoun County, West Virginia",576.0,427.0,12.0,358.0,57.0,149.0,013,90873,54,370.0,206.0
5401390766,"District 1, Calhoun County, West Virginia",503.0,332.0,0.0,304.0,28.0,171.0,013,90766,54,304.0,199.0
5401390885,"District 5, Calhoun County, West Virginia",709.0,557.0,12.0,487.0,58.0,152.0,013,90885,54,499.0,210.0
5401390836,"District 3, Calhoun County, West Virginia",579.0,459.0,10.0,384.0,65.0,120.0,013,90836,54,394.0,185.0
5401390800,"District 2, Calhoun County, West Virginia",441.0,314.0,11.0,250.0,53.0,127.0,013,90800,54,261.0,180.0
5406590822,"District 2, Morgan County, West Virginia",2532.0,1910.0,114.0,1605.0,191.0,622.0,065,90822,54,1719.0,813.0
5406590786,"District 1, Morgan County, West Virginia",2265.0,1859.0,10.0,1631.0,218.0,406.0,065,90786,54,1641.0,624.0
5406590858,"District 3, Morgan County, West Virginia",2321.0,2126.0,16.0,1878.0,232.0,195.0,065,90858,54,1894.0,427.0
5408190828,"District 2, Raleigh County, West Virginia",10233.0,7995.0,38.0,7254.0,703.0,2238.0,081,90828,54,7292.0,2941.0
5408190792,"District 1, Raleigh County, West Virginia",9472.0,7728.0,39.0,7112.0,577.0,1744.0,081,90792,54,7151.0,2321.0
5408190864,"District 3, Raleigh County, West Virginia",11364.0,8976.0,15.0,8155.0,806.0,2388.0,081,90864,54,8170.0,3194.0
5400793597,"Western district, Braxton County, West Virginia",1450.0,1083.0,0.0,950.0,133.0,367.0,007,93597,54,950.0,500.0
5400792346,"Northern district, Braxton County, West Virginia",1428.0,954.0,0.0,809.0,145.0,474.0,007,92346,54,809.0,619.0
5400792922,"Southern district, Braxton County, West Virginia",1450.0,848.0,64.0,676.0,108.0,602.0,007,92922,54,740.0,710.0
5400790968,"Eastern district, Braxton County, West Virginia",1170.0,912.0,3.0,785.0,124.0,258.0,007,90968,54,788.0,382.0
5407990720,"Curry district, Putnam County, West Virginia",4078.0,3261.0,33.0,2615.0,613.0,817.0,079,90720,54,2648.0,1430.0
5407990292,"Buffalo-Union district, Putnam County, West Virginia",4217.0,3266.0,14.0,2624.0,628.0,951.0,079,90292,54,2638.0,1579.0
5407992508,"Pocatalico district, Putnam County, West Virginia",3344.0,2719.0,26.0,2079.0,614.0,625.0,079,92508,54,2105.0,1239.0
5407993090,"Teays district, Putnam County, West Virginia",5434.0,4962.0,57.0,4565.0,340.0,472.0,079,93090,54,4622.0,812.0
5407992736,"Scott district, Putnam County, West Virginia",4661.0,4205.0,30.0,3694.0,481.0,456.0,079,92736,54,3724.0,937.0
5400193588,"West district, Barbour County, West Virginia",1376.0,1173.0,9.0,976.0,188.0,203.0,001,93588,54,985.0,391.0
