geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
1300592562,"Rockingham CCD, Bacon County, Georgia",1938.0,1015.0,48.0,40.0,0.0,33.0,0.0,35.0,5.0,0.0,463.0,45.0,167.0,70.0,83.0,26.0,0.0,0.0,923.0,22.0,40.0,0.0,23.0,21.0,43.0,16.0,14.0,285.0,77.0,152.0,64.0,46.0,90.0,30.0,0.0,005,92562,13,70.0,80.0,0.0,56.0,21.0,78.0,21.0,14.0,748.0,122.0,319.0,134.0,129.0,116.0,30.0,0.0,340.0,161.0,179.0,441.0,212.0,229.0,146.0,26.0,120.0,275.0,109.0,166.0
1300190078,"Altamaha River CCD, Appling County, Georgia",1914.0,946.0,0.0,0.0,31.0,27.0,23.0,37.0,124.0,8.0,420.0,25.0,44.0,94.0,73.0,40.0,0.0,0.0,968.0,0.0,8.0,0.0,13.0,27.0,77.0,96.0,4.0,306.0,69.0,145.0,80.0,58.0,74.0,11.0,0.0,001,90078,13,0.0,8.0,31.0,40.0,50.0,114.0,220.0,12.0,726.0,94.0,189.0,174.0,131.0,114.0,11.0,0.0,475.0,250.0,225.0,283.0,69.0,214.0,125.0,40.0,85.0,256.0,113.0,143.0
1300190240,"Baxley CCD, Appling County, Georgia",6866.0,3347.0,111.0,47.0,29.0,216.0,174.0,234.0,183.0,23.0,1447.0,72.0,375.0,85.0,213.0,95.0,14.0,29.0,3519.0,62.0,83.0,129.0,108.0,82.0,191.0,146.0,63.0,1313.0,149.0,637.0,152.0,190.0,115.0,88.0,11.0,001,90240,13,173.0,130.0,158.0,324.0,256.0,425.0,329.0,86.0,2760.0,221.0,1012.0,237.0,403.0,210.0,102.0,40.0,1881.0,1017.0,864.0,1233.0,447.0,786.0,352.0,138.0,214.0,755.0,351.0,404.0
1300590072,"Alma CCD, Bacon County, Georgia",5516.0,2593.0,37.0,18.0,44.0,74.0,55.0,112.0,134.0,62.0,1206.0,135.0,355.0,98.0,197.0,55.0,11.0,0.0,2923.0,23.0,0.0,0.0,62.0,115.0,34.0,193.0,5.0,1128.0,256.0,371.0,395.0,209.0,103.0,29.0,0.0,005,90072,13,60.0,18.0,44.0,136.0,170.0,146.0,327.0,67.0,2334.0,391.0,726.0,493.0,406.0,158.0,40.0,0.0,968.0,536.0,432.0,1117.0,490.0,627.0,198.0,66.0,132.0,604.0,263.0,341.0
1302591500,"Hoboken CCD, Brantley County, Georgia",3511.0,1723.0,26.0,0.0,52.0,13.0,31.0,82.0,2.0,11.0,1069.0,52.0,158.0,78.0,65.0,58.0,9.0,17.0,1788.0,2.0,0.0,15.0,16.0,115.0,0.0,25.0,4.0,813.0,86.0,267.0,148.0,176.0,86.0,23.0,12.0,025,91500,13,28.0,0.0,67.0,29.0,146.0,82.0,27.0,15.0,1882.0,138.0,425.0,226.0,241.0,144.0,32.0,29.0,394.0,217.0,177.0,563.0,210.0,353.0,205.0,84.0,121.0,446.0,149.0,297.0
1302593306,"Waynesville CCD, Brantley County, Georgia",4425.0,2150.0,40.0,0.0,0.0,97.0,128.0,180.0,95.0,33.0,1081.0,209.0,223.0,23.0,41.0,0.0,0.0,0.0,2275.0,0.0,0.0,23.0,0.0,49.0,22.0,104.0,21.0,1039.0,328.0,220.0,303.0,67.0,63.0,36.0,0.0,025,93306,13,40.0,0.0,23.0,97.0,177.0,202.0,199.0,54.0,2120.0,537.0,443.0,326.0,108.0,63.0,36.0,0.0,792.0,573.0,219.0,980.0,432.0,548.0,99.0,0.0,99.0,207.0,41.0,166.0
1302592124,"Nahunta CCD, Brantley County, Georgia",4461.0,2134.0,39.0,0.0,1.0,209.0,88.0,192.0,85.0,56.0,846.0,134.0,247.0,127.0,95.0,0.0,15.0,0.0,2327.0,26.0,14.0,5.0,82.0,63.0,81.0,106.0,38.0,1134.0,137.0,230.0,202.0,99.0,68.0,15.0,27.0,025,92124,13,65.0,14.0,6.0,291.0,151.0,273.0,191.0,94.0,1980.0,271.0,477.0,329.0,194.0,68.0,30.0,27.0,1085.0,670.0,415.0,748.0,381.0,367.0,125.0,15.0,110.0,319.0,110.0,209.0
1301192803,"Southeast Banks CCD, Banks County, Georgia",2402.0,1163.0,20.0,0.0,0.0,93.0,1.0,67.0,121.0,19.0,585.0,94.0,66.0,0.0,62.0,35.0,0.0,0.0,1239.0,25.0,24.0,0.0,42.0,111.0,20.0,26.0,15.0,505.0,96.0,195.0,73.0,65.0,22.0,20.0,0.0,011,92803,13,45.0,24.0,0.0,135.0,112.0,87.0,147.0,34.0,1090.0,190.0,261.0,73.0,127.0,57.0,20.0,0.0,584.0,321.0,263.0,451.0,160.0,291.0,77.0,35.0,42.0,204.0,97.0,107.0
1322392210,"North Paulding CCD, Paulding County, Georgia",24861.0,12193.0,135.0,0.0,13.0,151.0,95.0,172.0,212.0,282.0,3400.0,882.0,2015.0,702.0,2606.0,1203.0,255.0,70.0,12668.0,127.0,15.0,0.0,17.0,141.0,123.0,150.0,157.0,3605.0,683.0,1864.0,1190.0,2870.0,1168.0,475.0,83.0,223,92210,13,262.0,15.0,13.0,168.0,236.0,295.0,362.0,439.0,7005.0,1565.0,3879.0,1892.0,5476.0,2371.0,730.0,153.0,1790.0,1060.0,730.0,5444.0,2897.0,2547.0,3254.0,1528.0,1726.0,8730.0,4134.0,4596.0
1329591668,"LaFayette CCD, Walker County, Georgia",12827.0,6214.0,111.0,26.0,77.0,225.0,208.0,224.0,323.0,83.0,2731.0,266.0,918.0,316.0,409.0,180.0,45.0,72.0,6613.0,46.0,17.0,54.0,128.0,293.0,438.0,221.0,40.0,2221.0,544.0,1023.0,738.0,525.0,228.0,51.0,46.0,295,91668,13,157.0,43.0,131.0,353.0,501.0,662.0,544.0,123.0,4952.0,810.0,1941.0,1054.0,934.0,408.0,96.0,118.0,2514.0,1277.0,1237.0,2751.0,1184.0,1567.0,622.0,297.0,325.0,1556.0,706.0,850.0
