geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
551258950,"Boulder Junction town, Vilas County, Wisconsin",803.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,118.0,39.0,62.0,8.0,99.0,44.0,6.0,16.0,403.0,0.0,0.0,7.0,3.0,0.0,0.0,20.0,0.0,122.0,34.0,71.0,25.0,73.0,48.0,0.0,0.0,125,8950,55,0.0,0.0,7.0,3.0,0.0,0.0,20.0,8.0,240.0,73.0,133.0,33.0,172.0,92.0,6.0,16.0,38.0,8.0,30.0,206.0,101.0,105.0,114.0,66.0,48.0,286.0,165.0,121.0
5512563625,"Plum Lake town, Vilas County, Wisconsin",477.0,269.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,72.0,18.0,70.0,37.0,43.0,17.0,2.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,31.0,40.0,35.0,41.0,20.0,17.0,0.0,125,63625,55,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,95.0,49.0,110.0,72.0,84.0,37.0,19.0,0.0,11.0,10.0,1.0,159.0,88.0,71.0,56.0,19.0,37.0,140.0,62.0,78.0
5512544525,"Lincoln town, Vilas County, Wisconsin",1774.0,909.0,2.0,0.0,0.0,7.0,4.0,11.0,6.0,21.0,344.0,52.0,103.0,105.0,178.0,69.0,7.0,0.0,865.0,0.0,0.0,3.0,4.0,15.0,3.0,22.0,23.0,268.0,90.0,130.0,72.0,163.0,64.0,0.0,8.0,125,44525,55,2.0,0.0,3.0,11.0,19.0,14.0,28.0,44.0,612.0,142.0,233.0,177.0,341.0,133.0,7.0,8.0,121.0,51.0,70.0,375.0,155.0,220.0,148.0,76.0,72.0,489.0,254.0,235.0
5512570725,"St. Germain town, Vilas County, Wisconsin",1512.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,301.0,49.0,74.0,88.0,83.0,56.0,12.0,4.0,782.0,1.0,0.0,0.0,0.0,8.0,3.0,25.0,8.0,170.0,53.0,131.0,156.0,160.0,60.0,7.0,0.0,125,70725,55,1.0,0.0,0.0,0.0,8.0,3.0,57.0,39.0,471.0,102.0,205.0,244.0,243.0,116.0,19.0,4.0,108.0,63.0,45.0,307.0,123.0,184.0,139.0,72.0,67.0,382.0,155.0,227.0
551252450,"Arbor Vitae town, Vilas County, Wisconsin",2250.0,1048.0,8.0,0.0,0.0,0.0,8.0,0.0,34.0,31.0,308.0,52.0,254.0,115.0,164.0,53.0,21.0,0.0,1202.0,0.0,0.0,0.0,0.0,8.0,35.0,31.0,60.0,364.0,94.0,260.0,111.0,174.0,50.0,15.0,0.0,125,2450,55,8.0,0.0,0.0,0.0,16.0,35.0,65.0,91.0,672.0,146.0,514.0,226.0,338.0,103.0,36.0,0.0,215.0,81.0,134.0,660.0,306.0,354.0,139.0,74.0,65.0,477.0,238.0,239.0
5502365050,"Prairie du Chien city, Crawford County, Wisconsin",4218.0,2194.0,28.0,0.0,8.0,43.0,28.0,87.0,10.0,0.0,1014.0,178.0,260.0,208.0,201.0,121.0,8.0,0.0,2024.0,1.0,0.0,0.0,73.0,39.0,59.0,24.0,45.0,748.0,97.0,319.0,272.0,268.0,54.0,7.0,18.0,023,65050,55,29.0,0.0,8.0,116.0,67.0,146.0,34.0,45.0,1762.0,275.0,579.0,480.0,469.0,175.0,15.0,18.0,445.0,204.0,241.0,854.0,438.0,416.0,208.0,129.0,79.0,677.0,330.0,347.0
5502346675,"Lynxville village, Crawford County, Wisconsin",129.0,64.0,2.0,0.0,0.0,1.0,7.0,0.0,1.0,3.0,21.0,6.0,7.0,15.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,23.0,5.0,9.0,6.0,18.0,0.0,0.0,0.0,023,46675,55,2.0,0.0,0.0,1.0,10.0,1.0,1.0,3.0,44.0,11.0,16.0,21.0,19.0,0.0,0.0,0.0,18.0,14.0,4.0,27.0,13.0,14.0,0.0,0.0,0.0,19.0,1.0,18.0
5502349275,"Marietta town, Crawford County, Wisconsin",309.0,160.0,0.0,0.0,0.0,8.0,9.0,5.0,0.0,9.0,78.0,15.0,11.0,12.0,11.0,0.0,0.0,2.0,149.0,0.0,4.0,0.0,0.0,2.0,5.0,2.0,6.0,59.0,10.0,26.0,14.0,13.0,5.0,0.0,3.0,023,49275,55,0.0,4.0,0.0,8.0,11.0,10.0,2.0,15.0,137.0,25.0,37.0,26.0,24.0,5.0,0.0,5.0,50.0,31.0,19.0,62.0,26.0,36.0,10.0,2.0,8.0,34.0,13.0,21.0
5502321900,"Eastman village, Crawford County, Wisconsin",273.0,136.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,3.0,65.0,10.0,13.0,10.0,16.0,5.0,0.0,0.0,137.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,0.0,69.0,13.0,6.0,9.0,17.0,5.0,0.0,0.0,023,21900,55,1.0,0.0,0.0,11.0,4.0,0.0,16.0,3.0,134.0,23.0,19.0,19.0,33.0,10.0,0.0,0.0,35.0,17.0,18.0,42.0,23.0,19.0,10.0,5.0,5.0,43.0,21.0,22.0
5502377175,"Steuben village, Crawford County, Wisconsin",53.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,023,77175,55,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,12.0,9.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,21.0,11.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0
