geoid,name,median,county,county subdivision,state
2500926150,"Gloucester city, Essex County, Massachusetts",81055.0,009,26150,25
2500927900,"Hamilton town, Essex County, Massachusetts",2499.0,009,27900,25
250115560,"Bernardston town, Franklin County, Massachusetts",-666666666.0,011,5560,25
2501125730,"Gill town, Franklin County, Massachusetts",-666666666.0,011,25730,25
2501129475,"Hawley town, Franklin County, Massachusetts",-666666666.0,011,29475,25
2501161135,"Shelburne town, Franklin County, Massachusetts",-666666666.0,011,61135,25
2501135180,"Leverett town, Franklin County, Massachusetts",-666666666.0,011,35180,25
2501129650,"Heath town, Franklin County, Massachusetts",-666666666.0,011,29650,25
2501135285,"Leyden town, Franklin County, Massachusetts",-666666666.0,011,35285,25
2501147835,"Northfield town, Franklin County, Massachusetts",-666666666.0,011,47835,25
2501572880,"Ware town, Hampshire County, Massachusetts",-666666666.0,015,72880,25
2501546330,"Northampton city, Hampshire County, Massachusetts",93472.0,015,46330,25
2501554030,"Plainfield town, Hampshire County, Massachusetts",-666666666.0,015,54030,25
2501576380,"Westhampton town, Hampshire County, Massachusetts",-666666666.0,015,76380,25
2501582175,"Worthington town, Hampshire County, Massachusetts",-666666666.0,015,82175,25
250151325,"Amherst town, Hampshire County, Massachusetts",49615.0,015,1325,25
2501526535,"Granby town, Hampshire County, Massachusetts",-666666666.0,015,26535,25
2501526290,"Goshen town, Hampshire County, Massachusetts",-666666666.0,015,26290,25
2501513590,"Chesterfield town, Hampshire County, Massachusetts",-666666666.0,015,13590,25
2501527690,"Hadley town, Hampshire County, Massachusetts",-666666666.0,015,27690,25
2501531785,"Huntington town, Hampshire County, Massachusetts",-666666666.0,015,31785,25
2501552560,"Pelham town, Hampshire County, Massachusetts",-666666666.0,015,52560,25
2501564145,"South Hadley town, Hampshire County, Massachusetts",80375.0,015,64145,25
250154825,"Belchertown town, Hampshire County, Massachusetts",50658.0,015,4825,25
2501540990,"Middlefield town, Hampshire County, Massachusetts",-666666666.0,015,40990,25
2501562745,"Southampton town, Hampshire County, Massachusetts",-666666666.0,015,62745,25
2501516040,"Cummington town, Hampshire County, Massachusetts",-666666666.0,015,16040,25
2501579915,"Williamsburg town, Hampshire County, Massachusetts",-666666666.0,015,79915,25
2501529265,"Hatfield town, Hampshire County, Massachusetts",-666666666.0,015,29265,25
250190,"County subdivisions not defined, Nantucket County, Massachusetts",-666666666.0,019,0,25
2501943790,"Nantucket town, Nantucket County, Massachusetts",-666666666.0,019,43790,25
2502556585,"Revere city, Suffolk County, Massachusetts",70297.0,025,56585,25
2502513205,"Chelsea city, Suffolk County, Massachusetts",45313.0,025,13205,25
250257000,"Boston city, Suffolk County, Massachusetts",41185.0,025,7000,25
250250,"County subdivisions not defined, Suffolk County, Massachusetts",-666666666.0,025,0,25
2500112995,"Chatham town, Barnstable County, Massachusetts",-666666666.0,001,12995,25
2500119295,"Eastham town, Barnstable County, Massachusetts",81042.0,001,19295,25
2500123105,"Falmouth town, Barnstable County, Massachusetts",88993.0,001,23105,25
250017175,"Bourne town, Barnstable County, Massachusetts",106938.0,001,7175,25
2500116775,"Dennis town, Barnstable County, Massachusetts",-666666666.0,001,16775,25
2500139100,"Mashpee town, Barnstable County, Massachusetts",-666666666.0,001,39100,25
2500170605,"Truro town, Barnstable County, Massachusetts",-666666666.0,001,70605,25
250010,"County subdivisions not defined, Barnstable County, Massachusetts",-666666666.0,001,0,25
2500174385,"Wellfleet town, Barnstable County, Massachusetts",-666666666.0,001,74385,25
2500151440,"Orleans town, Barnstable County, Massachusetts",-666666666.0,001,51440,25
250017980,"Brewster town, Barnstable County, Massachusetts",-666666666.0,001,7980,25
2500159735,"Sandwich town, Barnstable County, Massachusetts",-666666666.0,001,59735,25
2500155500,"Provincetown town, Barnstable County, Massachusetts",-666666666.0,001,55500,25
2500129020,"Harwich town, Barnstable County, Massachusetts",-666666666.0,001,29020,25
2500182525,"Yarmouth town, Barnstable County, Massachusetts",-666666666.0,001,82525,25
2500726325,"Gosnold town, Dukes County, Massachusetts",-666666666.0,007,26325,25
2500713800,"Chilmark town, Dukes County, Massachusetts",-666666666.0,007,13800,25
2500721150,"Edgartown town, Dukes County, Massachusetts",-666666666.0,007,21150,25
2500769940,"Tisbury town, Dukes County, Massachusetts",-666666666.0,007,69940,25
2500778235,"West Tisbury town, Dukes County, Massachusetts",-666666666.0,007,78235,25
2500750390,"Oak Bluffs town, Dukes County, Massachusetts",-666666666.0,007,50390,25
250071585,"Aquinnah town, Dukes County, Massachusetts",-666666666.0,007,1585,25
2501717825,"Dunstable town, Middlesex County, Massachusetts",250001.0,017,17825,25
2501730700,"Holliston town, Middlesex County, Massachusetts",173108.0,017,30700,25
2501738715,"Marlborough city, Middlesex County, Massachusetts",93083.0,017,38715,25
250172130,"Ashland town, Middlesex County, Massachusetts",164514.0,017,2130,25
2501756130,"Reading town, Middlesex County, Massachusetts",113274.0,017,56130,25
2501762535,"Somerville city, Middlesex County, Massachusetts",81406.0,017,62535,25
250171955,"Ashby town, Middlesex County, Massachusetts",-666666666.0,017,1955,25
250177350,"Boxborough town, Middlesex County, Massachusetts",133864.0,017,7350,25
2501724925,"Framingham town, Middlesex County, Massachusetts",104433.0,017,24925,25
2501737000,"Lowell city, Middlesex County, Massachusetts",58268.0,017,37000,25
2501773790,"Wayland town, Middlesex County, Massachusetts",230821.0,017,73790,25
2501711525,"Carlisle town, Middlesex County, Massachusetts",149545.0,017,11525,25
250175805,"Billerica town, Middlesex County, Massachusetts",110887.0,017,5805,25
2501731540,"Hudson town, Middlesex County, Massachusetts",113636.0,017,31540,25
2501739625,"Maynard town, Middlesex County, Massachusetts",-666666666.0,017,39625,25
2501761380,"Sherborn town, Middlesex County, Massachusetts",243125.0,017,61380,25
2501767665,"Stoneham town, Middlesex County, Massachusetts",132708.0,017,67665,25
2501780230,"Wilmington town, Middlesex County, Massachusetts",113438.0,017,80230,25
250173005,"Ayer town, Middlesex County, Massachusetts",135956.0,017,3005,25
250179840,"Burlington town, Middlesex County, Massachusetts",114500.0,017,9840,25
2501721990,"Everett city, Middlesex County, Massachusetts",64242.0,017,21990,25
2501735425,"Lincoln town, Middlesex County, Massachusetts",210278.0,017,35425,25
