geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
1711571357,"South Wheatland township, Macon County, Illinois",3402.0,2060.0,2060.0,1909.0,151.0,0.0,1342.0,115,71357,17
1711518836,"Decatur township, Macon County, Illinois",40420.0,24493.0,24456.0,21512.0,2944.0,37.0,15927.0,115,18836,17
1711560677,"Pleasant View township, Macon County, Illinois",1030.0,700.0,700.0,635.0,65.0,0.0,330.0,115,60677,17
1711544511,"Long Creek township, Macon County, Illinois",8575.0,5228.0,5228.0,4984.0,244.0,0.0,3347.0,115,44511,17
1711551219,"Mount Zion township, Macon County, Illinois",5540.0,3753.0,3739.0,3543.0,196.0,14.0,1787.0,115,51219,17
171153051,"Austin township, Macon County, Illinois",146.0,132.0,132.0,132.0,0.0,0.0,14.0,115,3051,17
1711537023,"Illini township, Macon County, Illinois",1346.0,936.0,936.0,858.0,78.0,0.0,410.0,115,37023,17
1713791962,"Lynnville precinct, Morgan County, Illinois",447.0,237.0,237.0,235.0,2.0,0.0,210.0,137,91962,17
1711547085,"Maroa township, Macon County, Illinois",1495.0,973.0,973.0,890.0,83.0,0.0,522.0,115,47085,17
171156769,"Blue Mound township, Macon County, Illinois",719.0,510.0,510.0,467.0,43.0,0.0,209.0,115,6769,17
1711534527,"Hickory Point township, Macon County, Illinois",14889.0,8611.0,8568.0,7987.0,581.0,43.0,6278.0,115,34527,17
1711552974,"Niantic township, Macon County, Illinois",487.0,322.0,322.0,288.0,34.0,0.0,165.0,115,52974,17
1711554859,"Oakley township, Macon County, Illinois",977.0,563.0,563.0,502.0,61.0,0.0,414.0,115,54859,17
1713791712,"Jacksonville No. 2 precinct, Morgan County, Illinois",1165.0,624.0,624.0,582.0,42.0,0.0,541.0,137,91712,17
1713791719,"Jacksonville No. 9 precinct, Morgan County, Illinois",891.0,397.0,397.0,303.0,94.0,0.0,494.0,137,91719,17
1713792268,"Nortonville precinct, Morgan County, Illinois",254.0,179.0,179.0,174.0,5.0,0.0,75.0,137,92268,17
1713792034,"Markham precinct, Morgan County, Illinois",582.0,420.0,420.0,420.0,0.0,0.0,162.0,137,92034,17
1713791715,"Jacksonville No. 5 precinct, Morgan County, Illinois",604.0,398.0,398.0,367.0,31.0,0.0,206.0,137,91715,17
1713791716,"Jacksonville No. 6 precinct, Morgan County, Illinois",967.0,717.0,717.0,659.0,58.0,0.0,250.0,137,91716,17
170671621,"Appanoose township, Hancock County, Illinois",374.0,186.0,186.0,165.0,21.0,0.0,188.0,067,1621,17
1706732993,"Harmony township, Hancock County, Illinois",337.0,178.0,178.0,178.0,0.0,0.0,159.0,067,32993,17
1706764876,"Rock Creek township, Hancock County, Illinois",276.0,131.0,131.0,129.0,2.0,0.0,145.0,067,64876,17
1706770499,"Sonora township, Hancock County, Illinois",506.0,344.0,344.0,331.0,13.0,0.0,162.0,067,70499,17
1706778422,"Walker township, Hancock County, Illinois",290.0,198.0,198.0,190.0,8.0,0.0,92.0,067,78422,17
1706714104,"Chili township, Hancock County, Illinois",383.0,259.0,259.0,241.0,18.0,0.0,124.0,067,14104,17
1711915612,"Collinsville township, Madison County, Illinois",29293.0,19215.0,19190.0,17483.0,1707.0,25.0,10078.0,119,15612,17
1706767054,"St. Mary township, Hancock County, Illinois",467.0,253.0,253.0,232.0,21.0,0.0,214.0,067,67054,17
1706718433,"Dallas City township, Hancock County, Illinois",915.0,476.0,476.0,455.0,21.0,0.0,439.0,067,18433,17
171191127,"Alton township, Madison County, Illinois",21438.0,12719.0,12706.0,11034.0,1672.0,13.0,8719.0,119,1127,17
1706781607,"Wilcox township, Hancock County, Illinois",82.0,34.0,34.0,34.0,0.0,0.0,48.0,067,81607,17
1711966872,"St. Jacob township, Madison County, Illinois",1969.0,1432.0,1408.0,1326.0,82.0,24.0,537.0,119,66872,17
1711983284,"Wood River township, Madison County, Illinois",24771.0,15456.0,15456.0,14464.0,992.0,0.0,9315.0,119,83284,17
1711946877,"Marine township, Madison County, Illinois",1692.0,1201.0,1201.0,1144.0,57.0,0.0,491.0,119,46877,17
1711956068,"Omphghent township, Madison County, Illinois",2029.0,1372.0,1372.0,1285.0,87.0,0.0,657.0,119,56068,17
1711977486,"Venice township, Madison County, Illinois",4509.0,2654.0,2654.0,2216.0,438.0,0.0,1855.0,119,77486,17
1711914260,"Chouteau township, Madison County, Illinois",6674.0,3775.0,3775.0,3529.0,246.0,0.0,2899.0,119,14260,17
1711938245,"Jarvis township, Madison County, Illinois",11117.0,7894.0,7854.0,7532.0,322.0,40.0,3223.0,119,38245,17
1711951583,"Nameoki township, Madison County, Illinois",9869.0,6349.0,6349.0,5823.0,526.0,0.0,3520.0,119,51583,17
1711930939,"Granite City township, Madison County, Illinois",21529.0,12567.0,12567.0,11413.0,1154.0,0.0,8962.0,119,30939,17
1711933981,"Helvetia township, Madison County, Illinois",6803.0,4564.0,4535.0,4371.0,164.0,29.0,2239.0,119,33981,17
1711927182,"Foster township, Madison County, Illinois",3267.0,2007.0,2007.0,1917.0,90.0,0.0,1260.0,119,27182,17
1711950465,"Moro township, Madison County, Illinois",2941.0,1961.0,1961.0,1900.0,61.0,0.0,980.0,119,50465,17
1711960014,"Pin Oak township, Madison County, Illinois",3027.0,2093.0,2076.0,1946.0,130.0,17.0,934.0,119,60014,17
