geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
3610112265,"Canisteo town, Steuben County, New York",1320.0,44.0,65.0,78.0,111.0,75.0,119.0,65.0,16.0,42.0,113.0,173.0,229.0,99.0,36.0,37.0,18.0,101,12265,36
3610173836,"Thurston town, Steuben County, New York",495.0,6.0,46.0,29.0,44.0,5.0,20.0,23.0,37.0,16.0,45.0,62.0,84.0,50.0,25.0,3.0,0.0,101,73836,36
3610176496,"Urbana town, Steuben County, New York",938.0,34.0,28.0,123.0,59.0,32.0,41.0,81.0,29.0,24.0,106.0,58.0,130.0,61.0,51.0,51.0,30.0,101,76496,36
3610118256,"Corning city, Steuben County, New York",5178.0,497.0,329.0,299.0,224.0,300.0,404.0,213.0,179.0,214.0,408.0,583.0,577.0,412.0,148.0,218.0,173.0,101,18256,36
3610127551,"Fremont town, Steuben County, New York",429.0,21.0,12.0,10.0,22.0,21.0,33.0,32.0,22.0,25.0,50.0,49.0,59.0,35.0,32.0,6.0,0.0,101,27551,36
3610135837,"Howard town, Steuben County, New York",579.0,53.0,26.0,11.0,24.0,24.0,34.0,19.0,33.0,32.0,55.0,80.0,71.0,75.0,29.0,10.0,3.0,101,35837,36
3610159982,"Pulteney town, Steuben County, New York",629.0,76.0,20.0,19.0,39.0,25.0,29.0,33.0,45.0,23.0,82.0,35.0,74.0,46.0,43.0,27.0,13.0,101,59982,36
3610181457,"Wheeler town, Steuben County, New York",471.0,26.0,23.0,27.0,25.0,27.0,30.0,51.0,11.0,22.0,57.0,53.0,62.0,24.0,3.0,21.0,9.0,101,81457,36
3610142576,"Lindley town, Steuben County, New York",780.0,32.0,28.0,54.0,55.0,21.0,50.0,35.0,54.0,57.0,52.0,89.0,82.0,82.0,39.0,33.0,17.0,101,42576,36
361013342,"Avoca town, Steuben County, New York",866.0,69.0,38.0,45.0,68.0,59.0,48.0,42.0,62.0,65.0,83.0,105.0,69.0,55.0,29.0,13.0,16.0,101,3342,36
3610112991,"Caton town, Steuben County, New York",730.0,51.0,22.0,34.0,25.0,19.0,31.0,19.0,25.0,19.0,36.0,97.0,153.0,74.0,60.0,38.0,27.0,101,12991,36
3610175737,"Tuscarora town, Steuben County, New York",557.0,67.0,28.0,16.0,28.0,34.0,46.0,21.0,40.0,27.0,48.0,65.0,70.0,28.0,24.0,6.0,9.0,101,75737,36
3610175440,"Troupsburg town, Steuben County, New York",393.0,26.0,7.0,22.0,9.0,17.0,18.0,46.0,16.0,26.0,27.0,60.0,97.0,14.0,4.0,4.0,0.0,101,75440,36
3610160653,"Rathbone town, Steuben County, New York",378.0,14.0,28.0,29.0,15.0,48.0,29.0,8.0,20.0,9.0,36.0,38.0,38.0,26.0,23.0,15.0,2.0,101,60653,36
3610178883,"Wayne town, Steuben County, New York",458.0,3.0,14.0,15.0,37.0,30.0,19.0,18.0,47.0,14.0,43.0,54.0,34.0,60.0,37.0,12.0,21.0,101,78883,36
3610181105,"West Union town, Steuben County, New York",112.0,7.0,7.0,8.0,8.0,8.0,1.0,9.0,11.0,2.0,14.0,8.0,6.0,12.0,4.0,3.0,4.0,101,81105,36
3607577662,"Volney town, Oswego County, New York",1980.0,56.0,64.0,65.0,106.0,133.0,141.0,76.0,102.0,96.0,164.0,237.0,318.0,137.0,160.0,22.0,103.0,075,77662,36
3607555585,"Oswego town, Oswego County, New York",1525.0,48.0,16.0,39.0,52.0,33.0,54.0,48.0,32.0,72.0,166.0,150.0,313.0,131.0,128.0,186.0,57.0,075,55585,36
3607556154,"Palermo town, Oswego County, New York",1369.0,84.0,31.0,35.0,56.0,54.0,59.0,154.0,124.0,76.0,161.0,164.0,156.0,79.0,44.0,83.0,9.0,075,56154,36
3607565992,"Scriba town, Oswego County, New York",2873.0,170.0,143.0,75.0,129.0,122.0,218.0,33.0,221.0,161.0,188.0,328.0,325.0,166.0,270.0,206.0,118.0,075,65992,36
3607582073,"Williamstown town, Oswego County, New York",427.0,11.0,39.0,15.0,7.0,36.0,24.0,22.0,9.0,10.0,60.0,44.0,74.0,55.0,11.0,10.0,0.0,075,82073,36
3607561533,"Richland town, Oswego County, New York",2152.0,125.0,107.0,141.0,123.0,215.0,130.0,125.0,124.0,85.0,225.0,157.0,186.0,245.0,88.0,29.0,47.0,075,61533,36
360751055,"Albion town, Oswego County, New York",840.0,74.0,46.0,25.0,41.0,45.0,85.0,28.0,55.0,59.0,86.0,60.0,156.0,54.0,16.0,6.0,4.0,075,1055,36
3607546822,"Mexico town, Oswego County, New York",1956.0,81.0,116.0,58.0,106.0,30.0,115.0,61.0,131.0,65.0,184.0,245.0,280.0,125.0,226.0,93.0,40.0,075,46822,36
3607560873,"Redfield town, Oswego County, New York",195.0,8.0,14.0,8.0,11.0,7.0,23.0,7.0,12.0,2.0,37.0,25.0,20.0,14.0,5.0,0.0,2.0,075,60873,36
3607555453,"Orwell town, Oswego County, New York",474.0,18.0,13.0,40.0,12.0,54.0,11.0,11.0,39.0,4.0,81.0,49.0,34.0,45.0,29.0,25.0,9.0,075,55453,36
3607556352,"Parish town, Oswego County, New York",932.0,34.0,57.0,41.0,34.0,44.0,44.0,37.0,46.0,57.0,89.0,99.0,142.0,101.0,48.0,29.0,30.0,075,56352,36
3607532028,"Hannibal town, Oswego County, New York",1683.0,89.0,71.0,169.0,69.0,84.0,81.0,110.0,72.0,111.0,137.0,210.0,312.0,120.0,32.0,7.0,9.0,075,32028,36
3607741531,"Laurens town, Otsego County, New York",1103.0,62.0,34.0,59.0,90.0,54.0,49.0,54.0,78.0,37.0,123.0,167.0,62.0,130.0,35.0,50.0,19.0,077,41531,36
3607719895,"Decatur town, Otsego County, New York",120.0,6.0,8.0,8.0,7.0,3.0,11.0,11.0,1.0,6.0,7.0,10.0,12.0,13.0,6.0,5.0,6.0,077,19895,36
3607754881,"Oneonta city, Otsego County, New York",4224.0,592.0,347.0,249.0,203.0,310.0,151.0,184.0,267.0,174.0,361.0,300.0,402.0,320.0,92.0,168.0,104.0,077,54881,36
3607723613,"Edmeston town, Otsego County, New York",682.0,30.0,35.0,24.0,39.0,41.0,24.0,31.0,36.0,16.0,95.0,89.0,90.0,70.0,20.0,18.0,24.0,077,23613,36
3607745920,"Maryland town, Otsego County, New York",800.0,37.0,32.0,71.0,65.0,51.0,20.0,35.0,45.0,57.0,68.0,125.0,88.0,55.0,31.0,8.0,12.0,077,45920,36
3607748494,"Morris town, Otsego County, New York",679.0,16.0,36.0,54.0,59.0,34.0,50.0,19.0,42.0,24.0,73.0,77.0,59.0,62.0,53.0,7.0,14.0,077,48494,36
3607754892,"Oneonta town, Otsego County, New York",1994.0,94.0,135.0,21.0,175.0,50.0,73.0,100.0,86.0,84.0,201.0,238.0,221.0,199.0,94.0,139.0,84.0,077,54892,36
3607761467,"Richfield town, Otsego County, New York",956.0,43.0,55.0,90.0,50.0,70.0,48.0,47.0,25.0,58.0,99.0,92.0,157.0,47.0,39.0,11.0,25.0,077,61467,36
3607763638,"Roseboom town, Otsego County, New York",289.0,14.0,14.0,21.0,47.0,12.0,5.0,9.0,18.0,8.0,19.0,35.0,52.0,16.0,8.0,9.0,2.0,077,63638,36
3607783129,"Worcester town, Otsego County, New York",910.0,77.0,27.0,40.0,71.0,32.0,60.0,87.0,67.0,68.0,49.0,124.0,60.0,54.0,53.0,41.0,0.0,077,83129,36
3607755629,"Otego town, Otsego County, New York",1242.0,46.0,34.0,47.0,96.0,101.0,115.0,59.0,36.0,87.0,104.0,177.0,89.0,128.0,83.0,13.0,27.0,077,55629,36
3607758343,"Pittsfield town, Otsego County, New York",480.0,23.0,24.0,22.0,33.0,16.0,27.0,40.0,22.0,42.0,55.0,21.0,30.0,65.0,26.0,11.0,23.0,077,58343,36
361170,"County subdivisions not defined, Wayne County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,0,36
3611745645,"Marion town, Wayne County, New York",1845.0,111.0,49.0,52.0,46.0,67.0,75.0,97.0,52.0,123.0,160.0,300.0,289.0,213.0,141.0,44.0,26.0,117,45645,36
3611782040,"Williamson town, Wayne County, New York",2723.0,172.0,142.0,132.0,120.0,94.0,169.0,118.0,79.0,130.0,237.0,277.0,478.0,248.0,92.0,156.0,79.0,117,82040,36
3611755013,"Ontario town, Wayne County, New York",4354.0,38.0,124.0,181.0,261.0,337.0,238.0,224.0,206.0,126.0,378.0,513.0,598.0,442.0,271.0,262.0,155.0,117,55013,36
3611782689,"Wolcott town, Wayne County, New York",1723.0,110.0,123.0,130.0,91.0,104.0,119.0,129.0,67.0,75.0,187.0,213.0,230.0,78.0,22.0,30.0,15.0,117,82689,36
3600140002,"Knox town, Albany County, New York",981.0,6.0,30.0,35.0,11.0,27.0,23.0,26.0,38.0,47.0,80.0,115.0,140.0,168.0,104.0,71.0,60.0,001,40002,36
360011000,"Albany city, Albany County, New York",41245.0,4478.0,3534.0,2654.0,2490.0,1893.0,2264.0,1804.0,1941.0,1381.0,3021.0,4130.0,3979.0,2881.0,1496.0,1894.0,1405.0,001,1000,36
3600116749,"Cohoes city, Albany County, New York",7456.0,591.0,452.0,436.0,540.0,233.0,301.0,421.0,359.0,390.0,811.0,911.0,900.0,438.0,258.0,331.0,84.0,001,16749,36
3600178674,"Watervliet city, Albany County, New York",4586.0,211.0,376.0,296.0,325.0,207.0,249.0,229.0,222.0,183.0,545.0,530.0,690.0,281.0,113.0,87.0,42.0,001,78674,36
360016211,"Berne town, Albany County, New York",1109.0,8.0,9.0,47.0,37.0,51.0,34.0,44.0,61.0,52.0,109.0,118.0,112.0,156.0,123.0,98.0,50.0,001,6211,36
360016354,"Bethlehem town, Albany County, New York",13729.0,383.0,262.0,258.0,298.0,415.0,476.0,357.0,491.0,408.0,898.0,1045.0,1805.0,1575.0,1355.0,1570.0,2133.0,001,6354,36
3600117343,"Colonie town, Albany County, New York",32317.0,800.0,918.0,1084.0,1258.0,1326.0,1429.0,1360.0,1425.0,1071.0,2588.0,3076.0,4747.0,3547.0,2755.0,2661.0,2272.0,001,17343,36
3600130532,"Green Island town, Albany County, New York",1206.0,62.0,29.0,58.0,59.0,95.0,75.0,96.0,96.0,34.0,128.0,138.0,164.0,66.0,41.0,43.0,22.0,001,30532,36
3600131104,"Guilderland town, Albany County, New York",14296.0,365.0,334.0,353.0,320.0,297.0,714.0,706.0,756.0,559.0,1033.0,1407.0,1515.0,1772.0,1277.0,1539.0,1349.0,001,31104,36
3601314069,"Chautauqua town, Chautauqua County, New York",1690.0,92.0,97.0,78.0,119.0,86.0,56.0,80.0,103.0,53.0,141.0,198.0,231.0,190.0,67.0,45.0,54.0,013,14069,36
3601352155,"North Harmony town, Chautauqua County, New York",914.0,31.0,10.0,70.0,29.0,34.0,51.0,64.0,50.0,50.0,87.0,123.0,96.0,103.0,54.0,33.0,29.0,013,52155,36
3601358981,"Pomfret town, Chautauqua County, New York",5008.0,328.0,260.0,277.0,298.0,362.0,164.0,227.0,224.0,341.0,496.0,430.0,635.0,339.0,221.0,277.0,129.0,013,58981,36
360130,"County subdivisions not defined, Chautauqua County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,013,0,36
3601321105,"Dunkirk city, Chautauqua County, New York",5185.0,573.0,434.0,431.0,466.0,397.0,308.0,273.0,218.0,344.0,438.0,406.0,471.0,210.0,145.0,55.0,16.0,013,21105,36
3601366960,"Sherman town, Chautauqua County, New York",544.0,29.0,33.0,50.0,34.0,31.0,34.0,31.0,49.0,18.0,35.0,67.0,67.0,18.0,21.0,18.0,9.0,013,66960,36
3601377530,"Villenova town, Chautauqua County, New York",385.0,35.0,8.0,25.0,23.0,28.0,34.0,27.0,25.0,12.0,41.0,50.0,42.0,19.0,9.0,6.0,1.0,013,77530,36
3601347592,"Mina town, Chautauqua County, New York",395.0,13.0,6.0,10.0,24.0,53.0,14.0,28.0,31.0,42.0,26.0,35.0,37.0,35.0,20.0,9.0,12.0,013,47592,36
3601359421,"Portland town, Chautauqua County, New York",1644.0,130.0,157.0,88.0,120.0,87.0,87.0,102.0,73.0,80.0,169.0,230.0,159.0,74.0,28.0,29.0,31.0,013,59421,36
3601312639,"Carroll town, Chautauqua County, New York",1471.0,63.0,52.0,125.0,15.0,99.0,121.0,192.0,98.0,96.0,0.0,171.0,200.0,137.0,46.0,41.0,15.0,013,12639,36
3601313860,"Charlotte town, Chautauqua County, New York",665.0,31.0,58.0,59.0,34.0,40.0,38.0,20.0,31.0,52.0,46.0,69.0,96.0,50.0,34.0,7.0,0.0,013,13860,36
3601371476,"Stockton town, Chautauqua County, New York",824.0,57.0,30.0,50.0,70.0,53.0,44.0,25.0,26.0,20.0,95.0,73.0,156.0,75.0,32.0,16.0,2.0,013,71476,36
3601379950,"Westfield town, Chautauqua County, New York",2004.0,185.0,193.0,78.0,55.0,200.0,74.0,79.0,120.0,70.0,183.0,228.0,272.0,102.0,93.0,40.0,32.0,013,79950,36
360132605,"Arkwright town, Chautauqua County, New York",454.0,7.0,36.0,30.0,18.0,9.0,22.0,16.0,41.0,3.0,50.0,68.0,55.0,56.0,18.0,25.0,0.0,013,2605,36
3601338264,"Jamestown city, Chautauqua County, New York",12788.0,1689.0,1535.0,1206.0,953.0,714.0,689.0,643.0,659.0,547.0,972.0,1094.0,1209.0,521.0,163.0,120.0,74.0,013,38264,36
3601361885,"Ripley town, Chautauqua County, New York",971.0,68.0,55.0,68.0,66.0,81.0,52.0,30.0,70.0,50.0,119.0,105.0,108.0,37.0,26.0,19.0,17.0,013,61885,36
3601311451,"Busti town, Chautauqua County, New York",3215.0,98.0,204.0,207.0,155.0,193.0,187.0,173.0,130.0,155.0,271.0,303.0,467.0,277.0,157.0,110.0,128.0,013,11451,36
3601323998,"Ellicott town, Chautauqua County, New York",3650.0,223.0,175.0,234.0,213.0,127.0,201.0,220.0,208.0,152.0,349.0,534.0,349.0,368.0,199.0,51.0,47.0,013,23998,36
