geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
2911522438,"Enterprise township, Linn County, Missouri",164.0,76.0,88.0,155.0,73.0,82.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,22438,29
2911528612,"Grantsville township, Linn County, Missouri",179.0,78.0,101.0,179.0,78.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,28612,29
2911553300,"North Salem township, Linn County, Missouri",94.0,59.0,35.0,91.0,56.0,35.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,53300,29
291154726,"Benton township, Linn County, Missouri",422.0,191.0,231.0,376.0,174.0,202.0,25.0,10.0,15.0,12.0,3.0,9.0,9.0,4.0,5.0,0.0,0.0,0.0,115,4726,29
2911535864,"Jackson township, Linn County, Missouri",151.0,79.0,72.0,131.0,68.0,63.0,20.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,35864,29
2911556378,"Parson Creek township, Linn County, Missouri",799.0,414.0,385.0,756.0,389.0,367.0,33.0,20.0,13.0,8.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,115,56378,29
2911581304,"Yellow Creek township, Linn County, Missouri",385.0,185.0,200.0,370.0,185.0,185.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,81304,29
2909180116,"Willow Springs township, Howell County, Missouri",5123.0,2548.0,2575.0,4386.0,2150.0,2236.0,436.0,241.0,195.0,232.0,109.0,123.0,62.0,41.0,21.0,7.0,7.0,0.0,091,80116,29
290914690,"Benton township, Howell County, Missouri",1734.0,919.0,815.0,1637.0,866.0,771.0,61.0,17.0,44.0,17.0,17.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,091,4690,29
2909168780,"South Fork township, Howell County, Missouri",1256.0,588.0,668.0,1246.0,578.0,668.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,091,68780,29
2909120188,"Dry Creek township, Howell County, Missouri",1649.0,848.0,801.0,1436.0,742.0,694.0,86.0,39.0,47.0,127.0,67.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,091,20188,29
2909133382,"Howell township, Howell County, Missouri",19362.0,9553.0,9809.0,15831.0,7725.0,8106.0,2273.0,1154.0,1119.0,1095.0,612.0,483.0,163.0,62.0,101.0,0.0,0.0,0.0,091,33382,29
2909168078,"Sisson township, Howell County, Missouri",1655.0,819.0,836.0,1492.0,740.0,752.0,112.0,56.0,56.0,7.0,3.0,4.0,39.0,20.0,19.0,5.0,0.0,5.0,091,68078,29
2909150960,"Myatt township, Howell County, Missouri",612.0,314.0,298.0,591.0,303.0,288.0,18.0,11.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,091,50960,29
2909127748,"Goldsberry township, Howell County, Missouri",3959.0,1750.0,2209.0,3517.0,1576.0,1941.0,267.0,123.0,144.0,139.0,36.0,103.0,6.0,0.0,6.0,30.0,15.0,15.0,091,27748,29
2910138936,"Kingsville township, Johnson County, Missouri",1257.0,608.0,649.0,1096.0,528.0,568.0,38.0,16.0,22.0,98.0,51.0,47.0,25.0,13.0,12.0,0.0,0.0,0.0,101,38936,29
2910163146,"Rose Hill township, Johnson County, Missouri",662.0,309.0,353.0,563.0,253.0,310.0,55.0,23.0,32.0,21.0,21.0,0.0,23.0,12.0,11.0,0.0,0.0,0.0,101,63146,29
2910177110,"Warrensburg township, Johnson County, Missouri",23658.0,11917.0,11741.0,14738.0,7216.0,7522.0,4607.0,2346.0,2261.0,3094.0,1648.0,1446.0,785.0,343.0,442.0,434.0,364.0,70.0,101,77110,29
2910177524,"Washington township, Johnson County, Missouri",8448.0,5024.0,3424.0,5232.0,2987.0,2245.0,1173.0,698.0,475.0,306.0,160.0,146.0,1244.0,879.0,365.0,493.0,300.0,193.0,101,77524,29
2910135846,"Jackson township, Johnson County, Missouri",5343.0,2663.0,2680.0,4901.0,2436.0,2465.0,35.0,18.0,17.0,281.0,132.0,149.0,126.0,77.0,49.0,0.0,0.0,0.0,101,35846,29
2910136836,"Jefferson township, Johnson County, Missouri",634.0,287.0,347.0,617.0,284.0,333.0,9.0,0.0,9.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,101,36836,29
2910113672,"Chilhowee township, Johnson County, Missouri",1282.0,637.0,645.0,1020.0,514.0,506.0,130.0,48.0,82.0,117.0,64.0,53.0,15.0,11.0,4.0,0.0,0.0,0.0,101,13672,29
2910168006,"Simpson township, Johnson County, Missouri",513.0,235.0,278.0,443.0,235.0,208.0,13.0,0.0,13.0,41.0,0.0,41.0,16.0,0.0,16.0,0.0,0.0,0.0,101,68006,29
2910115724,"Columbus township, Johnson County, Missouri",711.0,357.0,354.0,671.0,336.0,335.0,0.0,0.0,0.0,40.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,101,15724,29
2910129620,"Grover township, Johnson County, Missouri",537.0,216.0,321.0,537.0,216.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,29620,29
2910159312,"Post Oak township, Johnson County, Missouri",2143.0,1100.0,1043.0,1838.0,965.0,873.0,188.0,87.0,101.0,47.0,15.0,32.0,62.0,31.0,31.0,8.0,2.0,6.0,101,59312,29
2910145434,"Madison township, Johnson County, Missouri",3189.0,1549.0,1640.0,2780.0,1381.0,1399.0,197.0,95.0,102.0,188.0,61.0,127.0,12.0,0.0,12.0,12.0,12.0,0.0,101,45434,29
291052494,"Auglaize township, Laclede County, Missouri",2139.0,982.0,1157.0,2019.0,926.0,1093.0,114.0,50.0,64.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,105,2494,29
