geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
3108192543,"Precinct 8, Hamilton County, Nebraska",764.0,615.0,0.0,3.0,0.0,0.0,0.0,40.0,106.0,081,92543,31,0.0,43.0
3108192523,"Precinct 6, Hamilton County, Nebraska",930.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,081,92523,31,0.0,0.0
3108192473,"Precinct 1, Hamilton County, Nebraska",321.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,92473,31,0.0,0.0
3108192483,"Precinct 2, Hamilton County, Nebraska",769.0,750.0,2.0,0.0,0.0,0.0,0.0,7.0,10.0,081,92483,31,0.0,7.0
3108192503,"Precinct 4, Hamilton County, Nebraska",4165.0,4046.0,28.0,0.0,0.0,0.0,0.0,0.0,91.0,081,92503,31,0.0,0.0
3108192533,"Precinct 7, Hamilton County, Nebraska",584.0,557.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,081,92533,31,0.0,6.0
3108192493,"Precinct 3, Hamilton County, Nebraska",775.0,701.0,36.0,6.0,6.0,0.0,0.0,13.0,13.0,081,92493,31,6.0,19.0
3109592110,"Newton precinct, Jefferson County, Nebraska",170.0,140.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,095,92110,31,0.0,5.0
3109592405,"Pleasant precinct, Jefferson County, Nebraska",424.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,095,92405,31,0.0,0.0
3109592760,"Rock Creek precinct, Jefferson County, Nebraska",225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095,92760,31,0.0,0.0
3100990355,"Brewster precinct, Blaine County, Nebraska",101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,90355,31,0.0,0.0
3100990765,"Dunning precinct, Blaine County, Nebraska",208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,90765,31,0.0,0.0
3100992690,"Purdum precinct, Blaine County, Nebraska",193.0,183.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,009,92690,31,10.0,0.0
3103790005,"Adams precinct, Colfax County, Nebraska",883.0,846.0,9.0,0.0,3.0,9.0,0.0,0.0,16.0,037,90005,31,12.0,0.0
3103792868,"Schuyler city, Colfax County, Nebraska",6229.0,1439.0,257.0,0.0,0.0,0.0,0.0,6.0,4527.0,037,92868,31,0.0,6.0
3103791755,"Lincoln precinct, Colfax County, Nebraska",741.0,679.0,2.0,0.0,0.0,2.0,0.0,0.0,58.0,037,91755,31,2.0,0.0
3103792725,"Richland precinct, Colfax County, Nebraska",272.0,258.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,037,92725,31,0.0,4.0
3103791975,"Midland precinct, Colfax County, Nebraska",191.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,91975,31,0.0,0.0
3103792780,"Rogers precinct, Colfax County, Nebraska",144.0,124.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,037,92780,31,0.0,2.0
3103791920,"Maple Creek precinct, Colfax County, Nebraska",125.0,116.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,037,91920,31,0.0,9.0
310012900,"Ayr township, Adams County, Nebraska",507.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,001,2900,31,0.0,0.0
3100128385,"Little Blue township, Adams County, Nebraska",201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,28385,31,0.0,0.0
3100150545,"Verona township, Adams County, Nebraska",264.0,260.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,001,50545,31,4.0,0.0
3100145470,"Silver Lake township, Adams County, Nebraska",82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,45470,31,0.0,0.0
3100110810,"Cottonwood township, Adams County, Nebraska",384.0,364.0,0.0,0.0,7.0,0.0,0.0,11.0,2.0,001,10810,31,7.0,11.0
3100120855,"Hanover township, Adams County, Nebraska",106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,20855,31,0.0,0.0
3100125195,"Kenesaw township, Adams County, Nebraska",1173.0,1148.0,0.0,0.0,3.0,0.0,6.0,8.0,8.0,001,25195,31,3.0,14.0
3100142390,"Roseland township, Adams County, Nebraska",390.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,001,42390,31,0.0,0.0
3109592730,"Richland precinct, Jefferson County, Nebraska",178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095,92730,31,0.0,0.0
3109590935,"Eureka precinct, Jefferson County, Nebraska",258.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,095,90935,31,0.0,0.0
3109591115,"Gibson precinct, Jefferson County, Nebraska",111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095,91115,31,0.0,0.0
3109590620,"Cub Creek precinct, Jefferson County, Nebraska",167.0,159.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,095,90620,31,0.0,8.0
3109590940,"Fairbury precinct, Jefferson County, Nebraska",240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095,90940,31,0.0,0.0
3109591540,"Jefferson precinct, Jefferson County, Nebraska",256.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,095,91540,31,0.0,0.0
3109591955,"Meridian precinct, Jefferson County, Nebraska",182.0,119.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,095,91955,31,0.0,63.0
3109593350,"Washington precinct, Jefferson County, Nebraska",63.0,55.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,095,93350,31,0.0,8.0
3109590055,"Antelope precinct, Jefferson County, Nebraska",182.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095,90055,31,0.0,0.0
3109590915,"Endicott precinct, Jefferson County, Nebraska",199.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,095,90915,31,0.0,0.0
3109590938,"Fairbury city, Jefferson County, Nebraska",3765.0,3565.0,1.0,49.0,10.0,0.0,0.0,16.0,124.0,095,90938,31,10.0,65.0
3109591770,"Lincoln precinct, Jefferson County, Nebraska",31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095,91770,31,0.0,0.0
3109590405,"Buckley precinct, Jefferson County, Nebraska",170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,095,90405,31,0.0,0.0
3109592450,"Plymouth precinct, Jefferson County, Nebraska",655.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,095,92450,31,0.0,0.0
3109934055,"Newark township, Kearney County, Nebraska",82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,099,34055,31,0.0,0.0
3109927050,"Liberty township, Kearney County, Nebraska",139.0,123.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,099,27050,31,0.0,16.0
3109927295,"Lincoln township, Kearney County, Nebraska",1839.0,1610.0,2.0,1.0,0.0,0.0,0.0,0.0,226.0,099,27295,31,0.0,1.0
3109929610,"Lowell township, Kearney County, Nebraska",211.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,099,29610,31,0.0,0.0
3109937070,"Oneida township, Kearney County, Nebraska",608.0,553.0,0.0,16.0,0.0,0.0,0.0,39.0,0.0,099,37070,31,0.0,55.0
3109931255,"May township, Kearney County, Nebraska",163.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,099,31255,31,0.0,0.0
310995315,"Blaine township, Kearney County, Nebraska",646.0,601.0,0.0,0.0,13.0,0.0,0.0,0.0,32.0,099,5315,31,13.0,0.0
