geoid,name,total,native,foreign_born,county,county subdivision,state
0401992040,"Marana CCD, Pima County, Arizona",33809.0,31371.0,2438.0,019,92040,04
0401990051,"Ajo CCD, Pima County, Arizona",3693.0,3449.0,244.0,019,90051,04
0401993570,"Tucson CCD, Pima County, Arizona",875907.0,758532.0,117375.0,019,93570,04
0401990153,"Arivaca CCD, Pima County, Arizona",86490.0,77423.0,9067.0,019,90153,04
0401391377,"Gila Bend CCD, Maricopa County, Arizona",24168.0,21662.0,2506.0,013,91377,04
0401390561,"Chandler CCD, Maricopa County, Arizona",430787.0,379020.0,51767.0,013,90561,04
0401392601,"Phoenix CCD, Maricopa County, Arizona",3229931.0,2711836.0,518095.0,013,92601,04
0401390867,"Deer Valley CCD, Maricopa County, Arizona",275170.0,250589.0,24581.0,013,90867,04
0401393009,"St. Johns CCD, Maricopa County, Arizona",3921.0,3822.0,99.0,013,93009,04
0400993111,"San Carlos CCD, Graham County, Arizona",4641.0,4641.0,0.0,009,93111,04
0401393774,"Wickenburg CCD, Maricopa County, Arizona",101182.0,93685.0,7497.0,013,93774,04
0401390459,"Buckeye CCD, Maricopa County, Arizona",72597.0,63778.0,8819.0,013,90459,04
0400792570,"Payson CCD, Gila County, Arizona",22840.0,21997.0,843.0,007,92570,04
0400793927,"Winkelman CCD, Gila County, Arizona",1091.0,1014.0,77.0,007,93927,04
0401393060,"Salt River CCD, Maricopa County, Arizona",8228.0,7892.0,336.0,013,93060,04
0400791495,"Globe-Miami CCD, Gila County, Arizona",17838.0,16892.0,946.0,007,91495,04
0400990357,"Bonita-Klondyke CCD, Graham County, Arizona",2813.0,2412.0,401.0,009,90357,04
0400992652,"Pima CCD, Graham County, Arizona",4263.0,4215.0,48.0,009,92652,04
0400992907,"Safford CCD, Graham County, Arizona",25983.0,24987.0,996.0,009,92907,04
0402392295,"Nogales CCD, Santa Cruz County, Arizona",43301.0,28670.0,14631.0,023,92295,04
0402392550,"Patagonia CCD, Santa Cruz County, Arizona",3057.0,2837.0,220.0,023,92550,04
0400390255,"Benson CCD, Cochise County, Arizona",11654.0,11434.0,220.0,003,90255,04
0400393182,"Sierra Vista CCD, Cochise County, Arizona",49317.0,44738.0,4579.0,003,93182,04
0400393825,"Willcox CCD, Cochise County, Arizona",9582.0,8368.0,1214.0,003,93825,04
0400390969,"Douglas CCD, Cochise County, Arizona",15450.0,11360.0,4090.0,003,90969,04
0400390306,"Bisbee CCD, Cochise County, Arizona",29903.0,27520.0,2383.0,003,90306,04
0401292480,"Parker CCD, La Paz County, Arizona",20477.0,18344.0,2133.0,012,92480,04
0400391122,"Elfrida CCD, Cochise County, Arizona",9073.0,7555.0,1518.0,003,91122,04
0400390408,"Bowie CCD, Cochise County, Arizona",1537.0,1347.0,190.0,003,90408,04
0400191275,"Fort Apache CCD, Apache County, Arizona",664.0,664.0,0.0,001,91275,04
0400190918,"Dennehotso CCD, Apache County, Arizona",1552.0,1552.0,0.0,001,90918,04
0400193315,"Sweetwater CCD, Apache County, Arizona",4661.0,4651.0,10.0,001,93315,04
0400190612,"Chinle CCD, Apache County, Arizona",21595.0,21413.0,182.0,001,90612,04
0400191326,"Fort Defiance CCD, Apache County, Arizona",23991.0,23698.0,293.0,001,91326,04
0400191071,"Eagar-Springerville CCD, Apache County, Arizona",8010.0,7766.0,244.0,001,91071,04
0400192805,"Puerco CCD, Apache County, Arizona",2800.0,2681.0,119.0,001,92805,04
0400192958,"St. Johns CCD, Apache County, Arizona",8329.0,7789.0,540.0,001,92958,04
0400593519,"Tuba City CCD, Coconino County, Arizona",32860.0,32452.0,408.0,005,93519,04
0400591530,"Havasupai CCD, Coconino County, Arizona",13.0,13.0,0.0,005,91530,04
0400591683,"Hualapai CCD, Coconino County, Arizona",0.0,0.0,0.0,005,91683,04
0400591581,"Hopi CCD, Coconino County, Arizona",49.0,49.0,0.0,005,91581,04
0400593876,"Williams CCD, Coconino County, Arizona",9159.0,8586.0,573.0,005,93876,04
0402592754,"Prescott CCD, Yavapai County, Arizona",125574.0,117985.0,7589.0,025,92754,04
0402590765,"Congress CCD, Yavapai County, Arizona",9046.0,8623.0,423.0,025,90765,04
0402592193,"Mingus Mountain CCD, Yavapai County, Arizona",37053.0,34190.0,2863.0,025,92193,04
0402793978,"Yuma CCD, Yuma County, Arizona",141162.0,111809.0,29353.0,027,93978,04
