geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
3610112265,"Canisteo town, Steuben County, New York",3189.0,3167.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,12265,36,3189.0,0.0
3610173836,"Thurston town, Steuben County, New York",1190.0,1164.0,13.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,73836,36,1187.0,3.0
3610176496,"Urbana town, Steuben County, New York",2070.0,2038.0,11.0,5.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,76496,36,2057.0,13.0
3610118256,"Corning city, Steuben County, New York",10207.0,9554.0,89.0,96.0,84.0,81.0,10.0,0.0,2.0,0.0,96.0,43.0,0.0,0.0,61.0,38.0,0.0,0.0,29.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,101,18256,36,9938.0,269.0
3610127551,"Fremont town, Steuben County, New York",971.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,27551,36,971.0,0.0
3610135837,"Howard town, Steuben County, New York",1450.0,1434.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,35837,36,1447.0,3.0
3610159982,"Pulteney town, Steuben County, New York",1278.0,1163.0,0.0,9.0,3.0,0.0,43.0,29.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,101,59982,36,1229.0,49.0
3610181457,"Wheeler town, Steuben County, New York",1079.0,1021.0,11.0,0.0,2.0,8.0,26.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,81457,36,1063.0,16.0
3610142576,"Lindley town, Steuben County, New York",1854.0,1817.0,8.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,42576,36,1851.0,3.0
361013342,"Avoca town, Steuben County, New York",1910.0,1858.0,12.0,3.0,9.0,0.0,9.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,101,3342,36,1903.0,7.0
3610112991,"Caton town, Steuben County, New York",1817.0,1785.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,12991,36,1813.0,4.0
3610175737,"Tuscarora town, Steuben County, New York",1294.0,1243.0,15.0,3.0,0.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,75737,36,1273.0,21.0
3610175440,"Troupsburg town, Steuben County, New York",1136.0,1030.0,3.0,0.0,0.0,3.0,32.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,75440,36,1070.0,66.0
3610160653,"Rathbone town, Steuben County, New York",1062.0,860.0,0.0,0.0,0.0,0.0,172.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,60653,36,1032.0,30.0
3610178883,"Wayne town, Steuben County, New York",983.0,966.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,78883,36,983.0,0.0
3610181105,"West Union town, Steuben County, New York",259.0,250.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,81105,36,259.0,0.0
3607577662,"Volney town, Oswego County, New York",5503.0,5389.0,0.0,60.0,0.0,0.0,38.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,075,77662,36,5443.0,60.0
3607555585,"Oswego town, Oswego County, New York",7725.0,7018.0,183.0,26.0,88.0,0.0,17.0,9.0,51.0,22.0,116.0,25.0,0.0,20.0,47.0,12.0,7.0,0.0,0.0,1.0,39.0,11.0,6.0,0.0,27.0,0.0,075,55585,36,7599.0,126.0
3607556154,"Palermo town, Oswego County, New York",3362.0,3184.0,47.0,7.0,12.0,9.0,26.0,0.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,24.0,0.0,0.0,0.0,0.0,075,56154,36,3287.0,75.0
3607565992,"Scriba town, Oswego County, New York",6390.0,6185.0,15.0,1.0,30.0,15.0,13.0,0.0,0.0,0.0,23.0,0.0,0.0,46.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,075,65992,36,6312.0,78.0
