geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
551258950,"Boulder Junction town, Vilas County, Wisconsin",893.0,890.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,8950,55,893.0,0.0
5512563625,"Plum Lake town, Vilas County, Wisconsin",531.0,524.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,63625,55,530.0,1.0
5512544525,"Lincoln town, Vilas County, Wisconsin",2190.0,2127.0,0.0,0.0,7.0,0.0,41.0,5.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,44525,55,2185.0,5.0
5512570725,"St. Germain town, Vilas County, Wisconsin",1811.0,1803.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,70725,55,1811.0,0.0
551252450,"Arbor Vitae town, Vilas County, Wisconsin",3184.0,3129.0,32.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,125,2450,55,3176.0,8.0
5502365050,"Prairie du Chien city, Crawford County, Wisconsin",5485.0,5351.0,54.0,24.0,0.0,0.0,23.0,0.0,25.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,65050,55,5461.0,24.0
5502346675,"Lynxville village, Crawford County, Wisconsin",161.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,46675,55,161.0,0.0
5502349275,"Marietta town, Crawford County, Wisconsin",391.0,376.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,49275,55,387.0,4.0
5502321900,"Eastman village, Crawford County, Wisconsin",413.0,411.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,21900,55,413.0,0.0
5502377175,"Steuben village, Crawford County, Wisconsin",79.0,77.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,77175,55,77.0,2.0
5502384725,"Wauzeka village, Crawford County, Wisconsin",677.0,667.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,023,84725,55,677.0,0.0
550239550,"Bridgeport town, Crawford County, Wisconsin",973.0,961.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,023,9550,55,961.0,12.0
5502354900,"Mount Sterling village, Crawford County, Wisconsin",150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,54900,55,150.0,0.0
5502319850,"De Soto village, Crawford County, Wisconsin",117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,19850,55,117.0,0.0
5502315075,"Clayton town, Crawford County, Wisconsin",906.0,857.0,21.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,15075,55,901.0,5.0
5502321925,"Eastman town, Crawford County, Wisconsin",710.0,700.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,21925,55,710.0,0.0
5502332500,"Haney town, Crawford County, Wisconsin",265.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,32500,55,264.0,1.0
5502372275,"Scott town, Crawford County, Wisconsin",455.0,422.0,0.0,8.0,0.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,72275,55,423.0,32.0
5502374550,"Soldiers Grove village, Crawford County, Wisconsin",544.0,530.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,74550,55,541.0,3.0
5502384750,"Wauzeka town, Crawford County, Wisconsin",345.0,313.0,0.0,12.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,023,84750,55,321.0,24.0
5502327700,"Freeman town, Crawford County, Wisconsin",640.0,611.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,023,27700,55,633.0,7.0
550236225,"Bell Center village, Crawford County, Wisconsin",133.0,123.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,6225,55,126.0,7.0
5505712350,"Camp Douglas village, Juneau County, Wisconsin",570.0,550.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,057,12350,55,564.0,6.0
