geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
1000391924,"Lower Christiana CCD, New Castle County, Delaware",13808.0,9398.0,4410.0,003,91924,10
1000392960,"Piedmont CCD, New Castle County, Delaware",10929.0,9291.0,1638.0,003,92960,10
1000393996,"Wilmington CCD, New Castle County, Delaware",28484.0,12974.0,15510.0,003,93996,10
1000393256,"Red Lion CCD, New Castle County, Delaware",3205.0,2877.0,328.0,003,93256,10
1000393848,"Upper Christiana CCD, New Castle County, Delaware",10072.0,5945.0,4127.0,003,93848,10
1000390148,"Brandywine CCD, New Castle County, Delaware",31384.0,22950.0,8434.0,003,90148,10
1000392072,"Middletown-Odessa CCD, New Castle County, Delaware",17836.0,15767.0,2069.0,003,92072,10
1000393108,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",16783.0,13249.0,3534.0,003,93108,10
1000591628,"Laurel-Delmar CCD, Sussex County, Delaware",8617.0,6604.0,2013.0,005,91628,10
1000592664,"Milton CCD, Sussex County, Delaware",7546.0,6430.0,1116.0,005,92664,10
1000392812,"New Castle CCD, New Castle County, Delaware",31536.0,20936.0,10600.0,003,92812,10
1000590296,"Bridgeville-Greenwood CCD, Sussex County, Delaware",4767.0,3741.0,1026.0,005,90296,10
1000591776,"Lewes CCD, Sussex County, Delaware",15767.0,13197.0,2570.0,005,91776,10
1000592516,"Millsboro CCD, Sussex County, Delaware",11792.0,9553.0,2239.0,005,92516,10
1000593404,"Seaford CCD, Sussex County, Delaware",9723.0,7044.0,2679.0,005,93404,10
1000592368,"Milford South CCD, Sussex County, Delaware",8543.0,6851.0,1692.0,005,92368,10
1000591036,"Georgetown CCD, Sussex County, Delaware",5011.0,3168.0,1843.0,005,91036,10
1000191480,"Kenton CCD, Kent County, Delaware",2525.0,2144.0,381.0,001,91480,10
1000192220,"Milford North CCD, Kent County, Delaware",4479.0,2749.0,1730.0,001,92220,10
1000191332,"Harrington CCD, Kent County, Delaware",4673.0,3572.0,1101.0,001,91332,10
1000190888,"Felton CCD, Kent County, Delaware",2926.0,2220.0,706.0,001,90888,10
1000190740,"Dover CCD, Kent County, Delaware",29436.0,18468.0,10968.0,001,90740,10
1000190444,"Central Kent CCD, Kent County, Delaware",9720.0,7695.0,2025.0,001,90444,10
1000193700,"Smyrna CCD, Kent County, Delaware",9622.0,7284.0,2338.0,001,93700,10
1000392738,"Newark CCD, New Castle County, Delaware",23925.0,14127.0,9798.0,003,92738,10
1000391110,"Glasgow CCD, New Castle County, Delaware",14692.0,11104.0,3588.0,003,91110,10
1000593552,"Selbyville-Frankford CCD, Sussex County, Delaware",14556.0,11760.0,2796.0,005,93552,10
