geoid,name,median,county,county subdivision,state
1000391924,"Lower Christiana CCD, New Castle County, Delaware",65893.0,003,91924,10
1000392960,"Piedmont CCD, New Castle County, Delaware",145561.0,003,92960,10
1000393996,"Wilmington CCD, New Castle County, Delaware",64485.0,003,93996,10
1000393256,"Red Lion CCD, New Castle County, Delaware",-666666666.0,003,93256,10
1000393848,"Upper Christiana CCD, New Castle County, Delaware",99936.0,003,93848,10
1000390148,"Brandywine CCD, New Castle County, Delaware",92197.0,003,90148,10
1000392072,"Middletown-Odessa CCD, New Castle County, Delaware",164936.0,003,92072,10
1000393108,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",120286.0,003,93108,10
1000591628,"Laurel-Delmar CCD, Sussex County, Delaware",-666666666.0,005,91628,10
1000592664,"Milton CCD, Sussex County, Delaware",63929.0,005,92664,10
1000392812,"New Castle CCD, New Castle County, Delaware",97353.0,003,92812,10
1000590296,"Bridgeville-Greenwood CCD, Sussex County, Delaware",51250.0,005,90296,10
1000591776,"Lewes CCD, Sussex County, Delaware",-666666666.0,005,91776,10
1000592516,"Millsboro CCD, Sussex County, Delaware",106875.0,005,92516,10
1000593404,"Seaford CCD, Sussex County, Delaware",-666666666.0,005,93404,10
1000592368,"Milford South CCD, Sussex County, Delaware",56977.0,005,92368,10
1000591036,"Georgetown CCD, Sussex County, Delaware",-666666666.0,005,91036,10
1000191480,"Kenton CCD, Kent County, Delaware",-666666666.0,001,91480,10
1000192220,"Milford North CCD, Kent County, Delaware",-666666666.0,001,92220,10
1000191332,"Harrington CCD, Kent County, Delaware",-666666666.0,001,91332,10
1000190888,"Felton CCD, Kent County, Delaware",-666666666.0,001,90888,10
1000190740,"Dover CCD, Kent County, Delaware",71667.0,001,90740,10
1000190444,"Central Kent CCD, Kent County, Delaware",-666666666.0,001,90444,10
1000193700,"Smyrna CCD, Kent County, Delaware",-666666666.0,001,93700,10
1000392738,"Newark CCD, New Castle County, Delaware",63158.0,003,92738,10
1000391110,"Glasgow CCD, New Castle County, Delaware",111118.0,003,91110,10
1000593552,"Selbyville-Frankford CCD, Sussex County, Delaware",-666666666.0,005,93552,10
