geoid,name,median,county,county subdivision,state
2500926150,"Gloucester city, Essex County, Massachusetts",65348.0,009,26150,25
2500927900,"Hamilton town, Essex County, Massachusetts",112250.0,009,27900,25
250115560,"Bernardston town, Franklin County, Massachusetts",64647.0,011,5560,25
2501125730,"Gill town, Franklin County, Massachusetts",69226.0,011,25730,25
2501129475,"Hawley town, Franklin County, Massachusetts",66250.0,011,29475,25
2501161135,"Shelburne town, Franklin County, Massachusetts",61141.0,011,61135,25
2501135180,"Leverett town, Franklin County, Massachusetts",87174.0,011,35180,25
2501129650,"Heath town, Franklin County, Massachusetts",57386.0,011,29650,25
2501135285,"Leyden town, Franklin County, Massachusetts",76771.0,011,35285,25
2501147835,"Northfield town, Franklin County, Massachusetts",69028.0,011,47835,25
2501572880,"Ware town, Hampshire County, Massachusetts",50016.0,015,72880,25
2501546330,"Northampton city, Hampshire County, Massachusetts",62838.0,015,46330,25
2501554030,"Plainfield town, Hampshire County, Massachusetts",56875.0,015,54030,25
2501576380,"Westhampton town, Hampshire County, Massachusetts",86591.0,015,76380,25
2501582175,"Worthington town, Hampshire County, Massachusetts",75000.0,015,82175,25
250151325,"Amherst town, Hampshire County, Massachusetts",50203.0,015,1325,25
2501526535,"Granby town, Hampshire County, Massachusetts",89752.0,015,26535,25
2501526290,"Goshen town, Hampshire County, Massachusetts",79519.0,015,26290,25
2501513590,"Chesterfield town, Hampshire County, Massachusetts",74412.0,015,13590,25
2501527690,"Hadley town, Hampshire County, Massachusetts",58953.0,015,27690,25
2501531785,"Huntington town, Hampshire County, Massachusetts",66713.0,015,31785,25
2501552560,"Pelham town, Hampshire County, Massachusetts",92250.0,015,52560,25
2501564145,"South Hadley town, Hampshire County, Massachusetts",66940.0,015,64145,25
250154825,"Belchertown town, Hampshire County, Massachusetts",86165.0,015,4825,25
2501540990,"Middlefield town, Hampshire County, Massachusetts",75313.0,015,40990,25
2501562745,"Southampton town, Hampshire County, Massachusetts",89423.0,015,62745,25
2501516040,"Cummington town, Hampshire County, Massachusetts",52500.0,015,16040,25
2501579915,"Williamsburg town, Hampshire County, Massachusetts",75405.0,015,79915,25
2501529265,"Hatfield town, Hampshire County, Massachusetts",65087.0,015,29265,25
250190,"County subdivisions not defined, Nantucket County, Massachusetts",-666666666.0,019,0,25
2501943790,"Nantucket town, Nantucket County, Massachusetts",91942.0,019,43790,25
2502556585,"Revere city, Suffolk County, Massachusetts",53794.0,025,56585,25
2502513205,"Chelsea city, Suffolk County, Massachusetts",51839.0,025,13205,25
250257000,"Boston city, Suffolk County, Massachusetts",62021.0,025,7000,25
250250,"County subdivisions not defined, Suffolk County, Massachusetts",-666666666.0,025,0,25
2500112995,"Chatham town, Barnstable County, Massachusetts",74875.0,001,12995,25
2500119295,"Eastham town, Barnstable County, Massachusetts",62143.0,001,19295,25
2500123105,"Falmouth town, Barnstable County, Massachusetts",70918.0,001,23105,25
250017175,"Bourne town, Barnstable County, Massachusetts",73000.0,001,7175,25
2500116775,"Dennis town, Barnstable County, Massachusetts",56176.0,001,16775,25
2500139100,"Mashpee town, Barnstable County, Massachusetts",73841.0,001,39100,25
2500170605,"Truro town, Barnstable County, Massachusetts",62844.0,001,70605,25
250010,"County subdivisions not defined, Barnstable County, Massachusetts",-666666666.0,001,0,25
2500174385,"Wellfleet town, Barnstable County, Massachusetts",59042.0,001,74385,25
2500151440,"Orleans town, Barnstable County, Massachusetts",62386.0,001,51440,25
250017980,"Brewster town, Barnstable County, Massachusetts",69479.0,001,7980,25
2500159735,"Sandwich town, Barnstable County, Massachusetts",88870.0,001,59735,25
2500155500,"Provincetown town, Barnstable County, Massachusetts",47500.0,001,55500,25
2500129020,"Harwich town, Barnstable County, Massachusetts",73468.0,001,29020,25
2500182525,"Yarmouth town, Barnstable County, Massachusetts",62954.0,001,82525,25
2500726325,"Gosnold town, Dukes County, Massachusetts",-666666666.0,007,26325,25
2500713800,"Chilmark town, Dukes County, Massachusetts",79688.0,007,13800,25
2500721150,"Edgartown town, Dukes County, Massachusetts",75404.0,007,21150,25
2500769940,"Tisbury town, Dukes County, Massachusetts",48869.0,007,69940,25
2500778235,"West Tisbury town, Dukes County, Massachusetts",92188.0,007,78235,25
2500750390,"Oak Bluffs town, Dukes County, Massachusetts",66091.0,007,50390,25
250071585,"Aquinnah town, Dukes County, Massachusetts",80250.0,007,1585,25
2501717825,"Dunstable town, Middlesex County, Massachusetts",138700.0,017,17825,25
2501730700,"Holliston town, Middlesex County, Massachusetts",118933.0,017,30700,25
2501738715,"Marlborough city, Middlesex County, Massachusetts",75418.0,017,38715,25
250172130,"Ashland town, Middlesex County, Massachusetts",120309.0,017,2130,25
2501756130,"Reading town, Middlesex County, Massachusetts",114354.0,017,56130,25
2501762535,"Somerville city, Middlesex County, Massachusetts",84722.0,017,62535,25
250171955,"Ashby town, Middlesex County, Massachusetts",95833.0,017,1955,25
250177350,"Boxborough town, Middlesex County, Massachusetts",101077.0,017,7350,25
2501724925,"Framingham town, Middlesex County, Massachusetts",73182.0,017,24925,25
2501737000,"Lowell city, Middlesex County, Massachusetts",48581.0,017,37000,25
2501773790,"Wayland town, Middlesex County, Massachusetts",166893.0,017,73790,25
2501711525,"Carlisle town, Middlesex County, Massachusetts",170703.0,017,11525,25
250175805,"Billerica town, Middlesex County, Massachusetts",99453.0,017,5805,25
2501731540,"Hudson town, Middlesex County, Massachusetts",83765.0,017,31540,25
2501739625,"Maynard town, Middlesex County, Massachusetts",95833.0,017,39625,25
2501761380,"Sherborn town, Middlesex County, Massachusetts",170872.0,017,61380,25
2501767665,"Stoneham town, Middlesex County, Massachusetts",90320.0,017,67665,25
2501780230,"Wilmington town, Middlesex County, Massachusetts",118549.0,017,80230,25
250173005,"Ayer town, Middlesex County, Massachusetts",78762.0,017,3005,25
250179840,"Burlington town, Middlesex County, Massachusetts",99254.0,017,9840,25
2501721990,"Everett city, Middlesex County, Massachusetts",57254.0,017,21990,25
2501735425,"Lincoln town, Middlesex County, Massachusetts",134211.0,017,35425,25
2501768260,"Sudbury town, Middlesex County, Massachusetts",170945.0,017,68260,25
2501771025,"Tyngsborough town, Middlesex County, Massachusetts",101303.0,017,71025,25
2501772215,"Wakefield town, Middlesex County, Massachusetts",92252.0,017,72215,25
2501781035,"Woburn city, Middlesex County, Massachusetts",83304.0,017,81035,25
2501777255,"Weston town, Middlesex County, Massachusetts",196651.0,017,77255,25
2501769415,"Tewksbury town, Middlesex County, Massachusetts",93817.0,017,69415,25
2501776135,"Westford town, Middlesex County, Massachusetts",138006.0,017,76135,25
250175070,"Belmont town, Middlesex County, Massachusetts",118370.0,017,5070,25
2501717475,"Dracut town, Middlesex County, Massachusetts",86697.0,017,17475,25
2501727480,"Groton town, Middlesex County, Massachusetts",123918.0,017,27480,25
2501735215,"Lexington town, Middlesex County, Massachusetts",162083.0,017,35215,25
2501768050,"Stow town, Middlesex County, Massachusetts",144766.0,017,68050,25
2501713135,"Chelmsford town, Middlesex County, Massachusetts",106432.0,017,13135,25
2501739835,"Medford city, Middlesex County, Massachusetts",86204.0,017,39835,25
2501761590,"Shirley town, Middlesex County, Massachusetts",67541.0,017,61590,25
2501740115,"Melrose city, Middlesex County, Massachusetts",93434.0,017,40115,25
2501748955,"North Reading town, Middlesex County, Massachusetts",124750.0,017,48955,25
2501772600,"Waltham city, Middlesex County, Massachusetts",83249.0,017,72600,25
25017380,"Acton town, Middlesex County, Massachusetts",133713.0,017,380,25
2501743895,"Natick town, Middlesex County, Massachusetts",106027.0,017,43895,25
250171605,"Arlington town, Middlesex County, Massachusetts",103594.0,017,1605,25
2501715060,"Concord town, Middlesex County, Massachusetts",137743.0,017,15060,25
2501735950,"Littleton town, Middlesex County, Massachusetts",119177.0,017,35950,25
2501752805,"Pepperell town, Middlesex County, Massachusetts",90029.0,017,52805,25
2501780510,"Winchester town, Middlesex County, Massachusetts",152196.0,017,80510,25
250174615,"Bedford town, Middlesex County, Massachusetts",125208.0,017,4615,25
2501711000,"Cambridge city, Middlesex County, Massachusetts",89145.0,017,11000,25
2501731085,"Hopkinton town, Middlesex County, Massachusetts",151357.0,017,31085,25
2501770360,"Townsend town, Middlesex County, Massachusetts",84630.0,017,70360,25
2501737875,"Malden city, Middlesex County, Massachusetts",62361.0,017,37875,25
