geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
0401992040,"Marana CCD, Pima County, Arizona",154.0,16.0,0.0,0.0,0.0,19.0,45.0,0.0,12.0,0.0,5.0,6.0,0.0,22.0,29.0,0.0,0.0,019,92040,04
0401990051,"Ajo CCD, Pima County, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,019,90051,04
0401993570,"Tucson CCD, Pima County, Arizona",12162.0,1164.0,1107.0,1357.0,906.0,789.0,695.0,469.0,576.0,545.0,966.0,1137.0,1081.0,571.0,257.0,327.0,215.0,019,93570,04
0401990153,"Arivaca CCD, Pima County, Arizona",556.0,23.0,9.0,0.0,43.0,31.0,57.0,18.0,37.0,24.0,24.0,49.0,125.0,67.0,40.0,0.0,9.0,019,90153,04
0401391377,"Gila Bend CCD, Maricopa County, Arizona",298.0,4.0,0.0,18.0,11.0,0.0,5.0,33.0,0.0,0.0,70.0,39.0,74.0,30.0,6.0,8.0,0.0,013,91377,04
0401390561,"Chandler CCD, Maricopa County, Arizona",6332.0,343.0,165.0,274.0,207.0,142.0,231.0,166.0,382.0,199.0,618.0,619.0,944.0,724.0,298.0,599.0,421.0,013,90561,04
0401392601,"Phoenix CCD, Maricopa County, Arizona",67942.0,8591.0,4791.0,4102.0,4742.0,3923.0,3784.0,4405.0,4449.0,3043.0,5675.0,5913.0,6053.0,3657.0,1783.0,1784.0,1247.0,013,92601,04
0401390867,"Deer Valley CCD, Maricopa County, Arizona",1566.0,54.0,0.0,27.0,17.0,11.0,53.0,94.0,78.0,58.0,153.0,100.0,369.0,144.0,108.0,233.0,67.0,013,90867,04
0401393009,"St. Johns CCD, Maricopa County, Arizona",9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,013,93009,04
0400993111,"San Carlos CCD, Graham County, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,93111,04
0401393774,"Wickenburg CCD, Maricopa County, Arizona",772.0,32.0,19.0,0.0,7.0,28.0,26.0,54.0,58.0,10.0,30.0,210.0,183.0,55.0,42.0,3.0,15.0,013,93774,04
