geoid,name,median,county,county subdivision,state
2403390064,"District 1, Vansville; Prince George's County; Maryland",93646.0,033,90064,24
2403390248,"District 3, Marlboro; Prince George's County; Maryland",108485.0,033,90248,24
2403390892,"District 10, Laurel; Prince George's County; Maryland",81849.0,033,90892,24
2403391164,"District 13, Kent; Prince George's County; Maryland",92907.0,033,91164,24
2403390524,"District 6, Spauldings; Prince George's County; Maryland",58047.0,033,90524,24
2403390616,"District 7, Queen Anne; Prince George's County; Maryland",107586.0,033,90616,24
2403391440,"District 16, Hyattsville; Prince George's County; Maryland",92480.0,033,91440,24
2403391808,"District 20, Lanham; Prince George's County; Maryland",74811.0,033,91808,24
2403391900,"District 21, Berwyn; Prince George's County; Maryland",82754.0,033,91900,24
2403391072,"District 12, Oxon Hill; Prince George's County; Maryland",82784.0,033,91072,24
2403390340,"District 4, Nottingham; Prince George's County; Maryland",100603.0,033,90340,24
2403390432,"District 5, Piscataway; Prince George's County; Maryland",95362.0,033,90432,24
2403391256,"District 14, Bowie; Prince George's County; Maryland",112600.0,033,91256,24
2403391348,"District 15, Mellwood; Prince George's County; Maryland",74375.0,033,91348,24
2403391624,"District 18, Seat Pleasant; Prince George's County; Maryland",58000.0,033,91624,24
2403391532,"District 17, Chillum; Prince George's County; Maryland",65033.0,033,91532,24
2403391716,"District 19, Riverdale; Prince George's County; Maryland",109519.0,033,91716,24
2403390708,"District 8, Aquasco; Prince George's County; Maryland",66188.0,033,90708,24
2400390008,"District 1, Anne Arundel County, Maryland",80414.0,003,90008,24
2400390284,"District 4, Anne Arundel County, Maryland",104242.0,003,90284,24
2400390100,"District 2, Anne Arundel County, Maryland",75636.0,003,90100,24
2400390468,"District 6, Anne Arundel County, Maryland",105800.0,003,90468,24
2400390192,"District 3, Anne Arundel County, Maryland",92878.0,003,90192,24
2400390376,"District 5, Anne Arundel County, Maryland",127840.0,003,90376,24
2400390560,"District 7, Anne Arundel County, Maryland",110983.0,003,90560,24
2400590196,"District 3, Baltimore County, Maryland",84990.0,005,90196,24
2400590288,"District 4, Baltimore County, Maryland",86103.0,005,90288,24
2400590748,"District 9, Baltimore County, Maryland",79846.0,005,90748,24
2400590932,"District 11, Baltimore County, Maryland",82820.0,005,90932,24
2400590564,"District 7, Baltimore County, Maryland",101622.0,005,90564,24
2400590380,"District 5, Baltimore County, Maryland",107879.0,005,90380,24
2400590472,"District 6, Baltimore County, Maryland",107529.0,005,90472,24
2400591112,"District 13, Baltimore County, Maryland",72521.0,005,91112,24
2400591204,"District 14, Baltimore County, Maryland",68016.0,005,91204,24
2400590656,"District 8, Baltimore County, Maryland",89163.0,005,90656,24
2400590840,"District 10, Baltimore County, Maryland",127452.0,005,90840,24
2400590012,"District 1, Baltimore County, Maryland",84296.0,005,90012,24
2400591020,"District 12, Baltimore County, Maryland",52225.0,005,91020,24
2400590104,"District 2, Baltimore County, Maryland",76346.0,005,90104,24
2400591296,"District 15, Baltimore County, Maryland",60402.0,005,91296,24
