geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
2302556520,"Palmyra town, Somerset County, Maine",1686.0,1018.0,1018.0,971.0,47.0,0.0,668.0,025,56520,23
2302569505,"Solon town, Somerset County, Maine",735.0,421.0,421.0,386.0,35.0,0.0,314.0,025,69505,23
230257380,"Brighton plantation, Somerset County, Maine",57.0,16.0,16.0,12.0,4.0,0.0,41.0,025,7380,23
2302549205,"New Portland town, Somerset County, Maine",589.0,351.0,351.0,328.0,23.0,0.0,238.0,025,49205,23
2302569155,"Smithfield town, Somerset County, Maine",742.0,451.0,451.0,404.0,47.0,0.0,291.0,025,69155,23
2302523410,"Embden town, Somerset County, Maine",792.0,505.0,505.0,447.0,58.0,0.0,287.0,025,23410,23
2302553636,"Northwest Somerset UT, Somerset County, Maine",8.0,0.0,0.0,0.0,0.0,0.0,8.0,025,53636,23
2302564850,"St. Albans town, Somerset County, Maine",1765.0,1015.0,1015.0,956.0,59.0,0.0,750.0,025,64850,23
2302582840,"West Forks plantation, Somerset County, Maine",17.0,9.0,9.0,7.0,2.0,0.0,8.0,025,82840,23
2302542660,"Madison town, Somerset County, Maine",4102.0,2132.0,2132.0,1963.0,169.0,0.0,1970.0,025,42660,23
230251395,"Anson town, Somerset County, Maine",2126.0,1437.0,1400.0,1255.0,145.0,37.0,689.0,025,1395,23
2302517285,"Dennistown plantation, Somerset County, Maine",23.0,18.0,18.0,18.0,0.0,0.0,5.0,025,17285,23
2302524320,"Fairfield town, Somerset County, Maine",5213.0,3238.0,3238.0,2959.0,279.0,0.0,1975.0,025,24320,23
2302531740,"Hartland town, Somerset County, Maine",1408.0,760.0,760.0,662.0,98.0,0.0,648.0,025,31740,23
2302547455,"Moscow town, Somerset County, Maine",506.0,276.0,276.0,228.0,48.0,0.0,230.0,025,47455,23
2302559705,"Pleasant Ridge plantation, Somerset County, Maine",92.0,48.0,48.0,39.0,9.0,0.0,44.0,025,59705,23
2302567238,"Seboomook Lake UT, Somerset County, Maine",59.0,30.0,30.0,30.0,0.0,0.0,29.0,025,67238,23
2300928450,"Gouldsboro town, Hancock County, Maine",1332.0,729.0,725.0,691.0,34.0,4.0,603.0,009,28450,23
2300953620,"Northwest Hancock UT, Hancock County, Maine",2.0,0.0,0.0,0.0,0.0,0.0,2.0,009,53620,23
2300955890,"Otis town, Hancock County, Maine",683.0,447.0,447.0,424.0,23.0,0.0,236.0,009,55890,23
2300917145,"Deer Isle town, Hancock County, Maine",1740.0,859.0,859.0,830.0,29.0,0.0,881.0,009,17145,23
2300930970,"Hancock town, Hancock County, Maine",2009.0,1207.0,1207.0,1171.0,36.0,0.0,802.0,009,30970,23
2300955855,"Osborn town, Hancock County, Maine",63.0,36.0,36.0,33.0,3.0,0.0,27.0,009,55855,23
2300969750,"Sorrento town, Hancock County, Maine",289.0,144.0,144.0,137.0,7.0,0.0,145.0,009,69750,23
2300974580,"Stonington town, Hancock County, Maine",949.0,580.0,580.0,537.0,43.0,0.0,369.0,009,74580,23
2300974965,"Sullivan town, Hancock County, Maine",897.0,550.0,550.0,496.0,54.0,0.0,347.0,009,74965,23
230277870,"Brooks town, Waldo County, Maine",803.0,451.0,451.0,404.0,47.0,0.0,352.0,027,7870,23
2302726280,"Frankfort town, Waldo County, Maine",818.0,536.0,536.0,498.0,38.0,0.0,282.0,027,26280,23
2302737585,"Knox town, Waldo County, Maine",689.0,438.0,438.0,410.0,28.0,0.0,251.0,027,37585,23
230274125,"Belmont town, Waldo County, Maine",797.0,470.0,470.0,448.0,22.0,0.0,327.0,027,4125,23
2302746475,"Monroe town, Waldo County, Maine",788.0,539.0,534.0,491.0,43.0,5.0,249.0,027,46475,23
2302779480,"Waldo town, Waldo County, Maine",734.0,444.0,436.0,413.0,23.0,8.0,290.0,027,79480,23
2302746790,"Montville town, Waldo County, Maine",720.0,422.0,422.0,372.0,50.0,0.0,298.0,027,46790,23
2302756450,"Palermo town, Waldo County, Maine",1279.0,791.0,791.0,742.0,49.0,0.0,488.0,027,56450,23
2302761210,"Prospect town, Waldo County, Maine",658.0,474.0,470.0,416.0,54.0,4.0,184.0,027,61210,23
2302766565,"Searsmont town, Waldo County, Maine",1225.0,745.0,745.0,701.0,44.0,0.0,480.0,027,66565,23
2302774475,"Stockton Springs town, Waldo County, Maine",1311.0,663.0,663.0,616.0,47.0,0.0,648.0,027,74475,23
2302777625,"Troy town, Waldo County, Maine",786.0,483.0,483.0,450.0,33.0,0.0,303.0,027,77625,23
2302752845,"Northport town, Waldo County, Maine",1576.0,1037.0,1037.0,990.0,47.0,0.0,539.0,027,52845,23
2302778255,"Unity town, Waldo County, Maine",1973.0,1208.0,1208.0,1143.0,65.0,0.0,765.0,027,78255,23
2302726420,"Freedom town, Waldo County, Maine",553.0,373.0,373.0,365.0,8.0,0.0,180.0,027,26420,23
2302735240,"Islesboro town, Waldo County, Maine",628.0,331.0,331.0,331.0,0.0,0.0,297.0,027,35240,23
2302739055,"Liberty town, Waldo County, Maine",703.0,439.0,439.0,414.0,25.0,0.0,264.0,027,39055,23
2302739755,"Lincolnville town, Waldo County, Maine",1683.0,1013.0,1013.0,986.0,27.0,0.0,670.0,027,39755,23
2302735450,"Jackson town, Waldo County, Maine",508.0,315.0,312.0,281.0,31.0,3.0,193.0,027,35450,23
2302775525,"Swanville town, Waldo County, Maine",1020.0,657.0,652.0,624.0,28.0,5.0,363.0,027,75525,23
2302786760,"Winterport town, Waldo County, Maine",3283.0,2339.0,2272.0,2117.0,155.0,67.0,944.0,027,86760,23
