geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
2203594249,"District 2, East Carroll Parish, Louisiana",2723.0,743.0,1942.0,0.0,0.0,0.0,0.0,16.0,22.0,035,94249,22,0.0,16.0
2203594429,"District 3, East Carroll Parish, Louisiana",313.0,72.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,035,94429,22,0.0,0.0
2203594807,"District 5, East Carroll Parish, Louisiana",540.0,181.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,035,94807,22,0.0,0.0
2203595269,"District 8, East Carroll Parish, Louisiana",811.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,035,95269,22,0.0,0.0
2203594975,"District 6, East Carroll Parish, Louisiana",676.0,6.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,035,94975,22,0.0,0.0
2203595128,"District 7, East Carroll Parish, Louisiana",318.0,13.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,035,95128,22,0.0,0.0
2200595544,"District 11, Ascension Parish, Louisiana",12355.0,9196.0,1024.0,21.0,0.0,0.0,52.0,654.0,1408.0,005,95544,22,0.0,727.0
2200594006,"District 1, Ascension Parish, Louisiana",8426.0,2339.0,5815.0,0.0,0.0,0.0,8.0,0.0,264.0,005,94006,22,0.0,8.0
2200594387,"District 3, Ascension Parish, Louisiana",10156.0,3527.0,5690.0,0.0,72.0,0.0,0.0,465.0,402.0,005,94387,22,72.0,465.0
2200594765,"District 5, Ascension Parish, Louisiana",12032.0,9061.0,2263.0,0.0,11.0,0.0,0.0,267.0,430.0,005,94765,22,11.0,267.0
2200595244,"District 8, Ascension Parish, Louisiana",14729.0,11466.0,2077.0,0.0,205.0,0.0,0.0,84.0,897.0,005,95244,22,205.0,84.0
2200594206,"District 2, Ascension Parish, Louisiana",11761.0,6735.0,4420.0,13.0,8.0,0.0,0.0,194.0,391.0,005,94206,22,8.0,207.0
2200594572,"District 4, Ascension Parish, Louisiana",13277.0,10138.0,1725.0,0.0,368.0,0.0,30.0,528.0,488.0,005,94572,22,368.0,558.0
2200594938,"District 6, Ascension Parish, Louisiana",9544.0,8885.0,26.0,0.0,0.0,0.0,0.0,65.0,568.0,005,94938,22,0.0,65.0
2200595466,"District 10, Ascension Parish, Louisiana",8140.0,4930.0,1672.0,4.0,215.0,0.0,0.0,470.0,849.0,005,95466,22,215.0,474.0
2200595097,"District 7, Ascension Parish, Louisiana",11265.0,9670.0,763.0,0.0,193.0,0.0,0.0,306.0,333.0,005,95097,22,193.0,306.0
2200595361,"District 9, Ascension Parish, Louisiana",7444.0,6670.0,493.0,0.0,0.0,0.0,0.0,50.0,231.0,005,95361,22,0.0,50.0
