geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
4715390534,"District 3, Sequatchie County, Tennessee",997.0,559.0,559.0,531.0,28.0,0.0,438.0,153,90534,47
4715390724,"District 4, Sequatchie County, Tennessee",1332.0,665.0,665.0,632.0,33.0,0.0,667.0,153,90724,47
4715191292,"District 7, Scott County, Tennessee",2837.0,1887.0,1887.0,1782.0,105.0,0.0,950.0,151,91292,47
4715390344,"District 2, Sequatchie County, Tennessee",1521.0,931.0,931.0,891.0,40.0,0.0,590.0,153,90344,47
4715390914,"District 5, Sequatchie County, Tennessee",1386.0,790.0,790.0,735.0,55.0,0.0,596.0,153,90914,47
4715391104,"District 6, Sequatchie County, Tennessee",1630.0,783.0,783.0,699.0,84.0,0.0,847.0,153,91104,47
4708790658,"District 4, Jackson County, Tennessee",1201.0,570.0,570.0,541.0,29.0,0.0,631.0,087,90658,47
4708790088,"District 1, Jackson County, Tennessee",1568.0,597.0,597.0,554.0,43.0,0.0,971.0,087,90088,47
4711191252,"District 7, Macon County, Tennessee",1452.0,675.0,675.0,658.0,17.0,0.0,777.0,111,91252,47
4711191062,"District 6, Macon County, Tennessee",1561.0,1069.0,1069.0,1005.0,64.0,0.0,492.0,111,91062,47
4711190682,"District 4, Macon County, Tennessee",2062.0,1219.0,1219.0,1193.0,26.0,0.0,843.0,111,90682,47
4711190872,"District 5, Macon County, Tennessee",1903.0,1067.0,1067.0,957.0,110.0,0.0,836.0,111,90872,47
4711191442,"District 8, Macon County, Tennessee",1826.0,1197.0,1197.0,1100.0,97.0,0.0,629.0,111,91442,47
4711191632,"District 9, Macon County, Tennessee",1707.0,1011.0,1011.0,922.0,89.0,0.0,696.0,111,91632,47
4711191822,"District 10, Macon County, Tennessee",2069.0,1100.0,1100.0,1075.0,25.0,0.0,969.0,111,91822,47
4700790768,"District 5, Bledsoe County, Tennessee",1816.0,1020.0,1020.0,965.0,55.0,0.0,796.0,007,90768,47
4700790958,"District 6, Bledsoe County, Tennessee",1886.0,873.0,873.0,778.0,95.0,0.0,1013.0,007,90958,47
4700990010,"District 1, Blount County, Tennessee",9013.0,5608.0,5589.0,5343.0,246.0,19.0,3405.0,009,90010,47
4700990200,"District 2, Blount County, Tennessee",9470.0,5915.0,5913.0,5740.0,173.0,2.0,3555.0,009,90200,47
4700990390,"District 3, Blount County, Tennessee",9797.0,6049.0,6049.0,5611.0,438.0,0.0,3748.0,009,90390,47
4700990580,"District 4, Blount County, Tennessee",16033.0,9238.0,9231.0,8702.0,529.0,7.0,6795.0,009,90580,47
4700990770,"District 5, Blount County, Tennessee",9759.0,5134.0,5120.0,4847.0,273.0,14.0,4625.0,009,90770,47
4700990960,"District 6, Blount County, Tennessee",10812.0,6359.0,6359.0,6016.0,343.0,0.0,4453.0,009,90960,47
4700991150,"District 7, Blount County, Tennessee",9672.0,5669.0,5656.0,5168.0,488.0,13.0,4003.0,009,91150,47
4700991340,"District 8, Blount County, Tennessee",10155.0,5692.0,5692.0,5353.0,339.0,0.0,4463.0,009,91340,47
4700991530,"District 9, Blount County, Tennessee",10126.0,6229.0,6213.0,5710.0,503.0,16.0,3897.0,009,91530,47
4700991720,"District 10, Blount County, Tennessee",9296.0,6165.0,6165.0,5843.0,322.0,0.0,3131.0,009,91720,47
4701190012,"District 1, Bradley County, Tennessee",12377.0,7254.0,7242.0,6895.0,347.0,12.0,5123.0,011,90012,47
4701190202,"District 2, Bradley County, Tennessee",11600.0,7234.0,7234.0,6706.0,528.0,0.0,4366.0,011,90202,47
4701190392,"District 3, Bradley County, Tennessee",12793.0,8147.0,8147.0,7412.0,735.0,0.0,4646.0,011,90392,47
4701190582,"District 4, Bradley County, Tennessee",11333.0,6975.0,6955.0,6545.0,410.0,20.0,4358.0,011,90582,47
4701190772,"District 5, Bradley County, Tennessee",10330.0,5560.0,5548.0,4925.0,623.0,12.0,4770.0,011,90772,47
4701190962,"District 6, Bradley County, Tennessee",13008.0,7866.0,7866.0,7364.0,502.0,0.0,5142.0,011,90962,47
4701191152,"District 7, Bradley County, Tennessee",11690.0,7028.0,7028.0,6559.0,469.0,0.0,4662.0,011,91152,47
4701390014,"District 1, Campbell County, Tennessee",6402.0,2972.0,2962.0,2831.0,131.0,10.0,3430.0,013,90014,47
4701390204,"District 2, Campbell County, Tennessee",6305.0,3037.0,3037.0,2691.0,346.0,0.0,3268.0,013,90204,47
4701390394,"District 3, Campbell County, Tennessee",5968.0,3453.0,3453.0,3207.0,246.0,0.0,2515.0,013,90394,47
4701390584,"District 4, Campbell County, Tennessee",7945.0,4266.0,4266.0,4076.0,190.0,0.0,3679.0,013,90584,47
4701590396,"District 3, Cannon County, Tennessee",2532.0,1617.0,1617.0,1522.0,95.0,0.0,915.0,015,90396,47
4701390774,"District 5, Campbell County, Tennessee",6112.0,2684.0,2668.0,2275.0,393.0,16.0,3428.0,013,90774,47
4701590016,"District 1, Cannon County, Tennessee",2278.0,1369.0,1362.0,1273.0,89.0,7.0,909.0,015,90016,47
4701590206,"District 2, Cannon County, Tennessee",2151.0,1072.0,1072.0,1047.0,25.0,0.0,1079.0,015,90206,47
4701590586,"District 4, Cannon County, Tennessee",2086.0,1287.0,1287.0,1207.0,80.0,0.0,799.0,015,90586,47
4701590776,"District 5, Cannon County, Tennessee",2131.0,1176.0,1161.0,1023.0,138.0,15.0,955.0,015,90776,47
4701790018,"District 1, Carroll County, Tennessee",3201.0,1838.0,1838.0,1618.0,220.0,0.0,1363.0,017,90018,47
4701790208,"District 2, Carroll County, Tennessee",2084.0,988.0,988.0,939.0,49.0,0.0,1096.0,017,90208,47
4701790398,"District 3, Carroll County, Tennessee",2123.0,1035.0,1035.0,946.0,89.0,0.0,1088.0,017,90398,47
4701790588,"District 4, Carroll County, Tennessee",2065.0,1010.0,1010.0,945.0,65.0,0.0,1055.0,017,90588,47
4701790778,"District 5, Carroll County, Tennessee",3133.0,1358.0,1358.0,1320.0,38.0,0.0,1775.0,017,90778,47
4701790968,"District 6, Carroll County, Tennessee",1909.0,1028.0,1028.0,935.0,93.0,0.0,881.0,017,90968,47
4708991800,"District 10, Jefferson County, Tennessee",3381.0,2100.0,2100.0,1859.0,241.0,0.0,1281.0,089,91800,47
4708991230,"District 7, Jefferson County, Tennessee",4202.0,2644.0,2644.0,2431.0,213.0,0.0,1558.0,089,91230,47
4708991420,"District 8, Jefferson County, Tennessee",4254.0,2271.0,2271.0,2185.0,86.0,0.0,1983.0,089,91420,47
4710790298,"District 2, McMinn County, Tennessee",9272.0,4937.0,4937.0,4576.0,361.0,0.0,4335.0,107,90298,47
4703990800,"District 5, Decatur County, Tennessee",925.0,528.0,528.0,436.0,92.0,0.0,397.0,039,90800,47
4703990230,"District 2, Decatur County, Tennessee",1242.0,540.0,540.0,458.0,82.0,0.0,702.0,039,90230,47
4703990420,"District 3, Decatur County, Tennessee",1002.0,536.0,536.0,529.0,7.0,0.0,466.0,039,90420,47
4703990610,"District 4, Decatur County, Tennessee",1359.0,745.0,736.0,645.0,91.0,9.0,614.0,039,90610,47
4703990990,"District 6, Decatur County, Tennessee",875.0,412.0,412.0,376.0,36.0,0.0,463.0,039,90990,47
4703991180,"District 7, Decatur County, Tennessee",1024.0,434.0,434.0,374.0,60.0,0.0,590.0,039,91180,47
4703991370,"District 8, Decatur County, Tennessee",882.0,554.0,554.0,517.0,37.0,0.0,328.0,039,91370,47
4703991560,"District 9, Decatur County, Tennessee",1152.0,684.0,684.0,625.0,59.0,0.0,468.0,039,91560,47
