geoid,name,total,county,county subdivision,state
0901369220,"Somers town, Tolland County, Connecticut",11284.0,013,69220,09
0901378250,"Vernon town, Tolland County, Connecticut",29182.0,013,78250,09
0901377830,"Union town, Tolland County, Connecticut",932.0,013,77830,09
0901316400,"Columbia town, Tolland County, Connecticut",5442.0,013,16400,09
0901325360,"Ellington town, Tolland County, Connecticut",15948.0,013,25360,09
0901344910,"Mansfield town, Tolland County, Connecticut",26019.0,013,44910,09
0901337910,"Hebron town, Tolland County, Connecticut",9550.0,013,37910,09
0901372090,"Stafford town, Tolland County, Connecticut",11901.0,013,72090,09
0901385950,"Willington town, Tolland County, Connecticut",5916.0,013,85950,09
0900133620,"Greenwich town, Fairfield County, Connecticut",62782.0,001,33620,09
0900148620,"Monroe town, Fairfield County, Connecticut",19766.0,001,48620,09
0900540290,"Kent town, Litchfield County, Connecticut",2853.0,005,40290,09
