geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
2302556520,"Palmyra town, Somerset County, Maine",0.0,0.0,0.0,025,56520,23
2302569505,"Solon town, Somerset County, Maine",0.0,0.0,0.0,025,69505,23
230257380,"Brighton plantation, Somerset County, Maine",0.0,0.0,0.0,025,7380,23
2302549205,"New Portland town, Somerset County, Maine",0.0,0.0,0.0,025,49205,23
2302569155,"Smithfield town, Somerset County, Maine",0.0,0.0,0.0,025,69155,23
2302523410,"Embden town, Somerset County, Maine",0.0,0.0,0.0,025,23410,23
2302553636,"Northwest Somerset UT, Somerset County, Maine",0.0,0.0,0.0,025,53636,23
2302564850,"St. Albans town, Somerset County, Maine",0.0,0.0,0.0,025,64850,23
2302582840,"West Forks plantation, Somerset County, Maine",0.0,0.0,0.0,025,82840,23
2302542660,"Madison town, Somerset County, Maine",0.0,0.0,0.0,025,42660,23
230251395,"Anson town, Somerset County, Maine",0.0,0.0,0.0,025,1395,23
2302517285,"Dennistown plantation, Somerset County, Maine",0.0,0.0,0.0,025,17285,23
2302524320,"Fairfield town, Somerset County, Maine",13.0,0.0,13.0,025,24320,23
2302531740,"Hartland town, Somerset County, Maine",0.0,0.0,0.0,025,31740,23
2302547455,"Moscow town, Somerset County, Maine",0.0,0.0,0.0,025,47455,23
2302559705,"Pleasant Ridge plantation, Somerset County, Maine",0.0,0.0,0.0,025,59705,23
2302567238,"Seboomook Lake UT, Somerset County, Maine",0.0,0.0,0.0,025,67238,23
2300928450,"Gouldsboro town, Hancock County, Maine",4.0,4.0,0.0,009,28450,23
2300953620,"Northwest Hancock UT, Hancock County, Maine",0.0,0.0,0.0,009,53620,23
2300955890,"Otis town, Hancock County, Maine",0.0,0.0,0.0,009,55890,23
2300917145,"Deer Isle town, Hancock County, Maine",0.0,0.0,0.0,009,17145,23
2300930970,"Hancock town, Hancock County, Maine",14.0,0.0,14.0,009,30970,23
2300955855,"Osborn town, Hancock County, Maine",0.0,0.0,0.0,009,55855,23
2300969750,"Sorrento town, Hancock County, Maine",0.0,0.0,0.0,009,69750,23
2300974580,"Stonington town, Hancock County, Maine",13.0,0.0,13.0,009,74580,23
2300974965,"Sullivan town, Hancock County, Maine",0.0,0.0,0.0,009,74965,23
230277870,"Brooks town, Waldo County, Maine",7.0,0.0,7.0,027,7870,23
2302726280,"Frankfort town, Waldo County, Maine",0.0,0.0,0.0,027,26280,23
2302737585,"Knox town, Waldo County, Maine",0.0,0.0,0.0,027,37585,23
230274125,"Belmont town, Waldo County, Maine",0.0,0.0,0.0,027,4125,23
2302746475,"Monroe town, Waldo County, Maine",0.0,0.0,0.0,027,46475,23
2302779480,"Waldo town, Waldo County, Maine",0.0,0.0,0.0,027,79480,23
2302746790,"Montville town, Waldo County, Maine",0.0,0.0,0.0,027,46790,23
2302756450,"Palermo town, Waldo County, Maine",0.0,0.0,0.0,027,56450,23
2302761210,"Prospect town, Waldo County, Maine",0.0,0.0,0.0,027,61210,23
2302766565,"Searsmont town, Waldo County, Maine",0.0,0.0,0.0,027,66565,23
2302774475,"Stockton Springs town, Waldo County, Maine",0.0,0.0,0.0,027,74475,23
2302777625,"Troy town, Waldo County, Maine",0.0,0.0,0.0,027,77625,23
2302752845,"Northport town, Waldo County, Maine",0.0,0.0,0.0,027,52845,23
2302778255,"Unity town, Waldo County, Maine",0.0,0.0,0.0,027,78255,23
2302726420,"Freedom town, Waldo County, Maine",2.0,2.0,0.0,027,26420,23
2302735240,"Islesboro town, Waldo County, Maine",0.0,0.0,0.0,027,35240,23
2302739055,"Liberty town, Waldo County, Maine",0.0,0.0,0.0,027,39055,23
2302739755,"Lincolnville town, Waldo County, Maine",0.0,0.0,0.0,027,39755,23
2302735450,"Jackson town, Waldo County, Maine",0.0,0.0,0.0,027,35450,23
2302775525,"Swanville town, Waldo County, Maine",0.0,0.0,0.0,027,75525,23
2302786760,"Winterport town, Waldo County, Maine",0.0,0.0,0.0,027,86760,23
2302747245,"Morrill town, Waldo County, Maine",0.0,0.0,0.0,027,47245,23
230279270,"Burnham town, Waldo County, Maine",0.0,0.0,0.0,027,9270,23
230199200,"Burlington town, Penobscot County, Maine",0.0,0.0,0.0,019,9200,23
