geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
0900163480,"Redding town, Fairfield County, Connecticut",6483.0,3104.0,0.0,15.0,0.0,27.0,0.0,0.0,14.0,0.0,458.0,134.0,233.0,154.0,1081.0,563.0,328.0,97.0,3379.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,409.0,93.0,378.0,223.0,1207.0,812.0,139.0,95.0,001,63480,09,0.0,15.0,0.0,27.0,6.0,0.0,14.0,17.0,867.0,227.0,611.0,377.0,2288.0,1375.0,467.0,192.0,79.0,56.0,23.0,838.0,367.0,471.0,2034.0,988.0,1046.0,4322.0,2069.0,2253.0
0900174190,"Stratford town, Fairfield County, Connecticut",38430.0,17209.0,107.0,113.0,204.0,295.0,173.0,293.0,261.0,379.0,5343.0,904.0,2028.0,1305.0,3488.0,1723.0,411.0,182.0,21221.0,283.0,74.0,209.0,276.0,189.0,279.0,294.0,295.0,6435.0,1264.0,2417.0,2173.0,4223.0,2305.0,284.0,221.0,001,74190,09,390.0,187.0,413.0,571.0,362.0,572.0,555.0,674.0,11778.0,2168.0,4445.0,3478.0,7711.0,4028.0,695.0,403.0,3724.0,1825.0,1899.0,6613.0,2932.0,3681.0,5126.0,2316.0,2810.0,12837.0,5804.0,7033.0
0900173070,"Stamford town, Fairfield County, Connecticut",90915.0,44319.0,448.0,716.0,1212.0,1042.0,786.0,316.0,492.0,742.0,9221.0,1474.0,4800.0,2052.0,11023.0,6586.0,2251.0,1158.0,46596.0,454.0,561.0,1092.0,561.0,429.0,414.0,471.0,533.0,9969.0,1720.0,5319.0,2806.0,12764.0,7413.0,1356.0,734.0,001,73070,09,902.0,1277.0,2304.0,1603.0,1215.0,730.0,963.0,1275.0,19190.0,3194.0,10119.0,4858.0,23787.0,13999.0,3607.0,1892.0,10269.0,5754.0,4515.0,13313.0,6274.0,7039.0,19498.0,9995.0,9503.0,43285.0,21018.0,22267.0
0900150580,"New Canaan town, Fairfield County, Connecticut",13107.0,6144.0,2.0,36.0,54.0,0.0,29.0,2.0,18.0,40.0,421.0,55.0,496.0,180.0,2315.0,1694.0,671.0,131.0,6963.0,15.0,12.0,34.0,17.0,2.0,20.0,19.0,77.0,524.0,139.0,457.0,349.0,3131.0,1709.0,350.0,108.0,001,50580,09,17.0,48.0,88.0,17.0,31.0,22.0,37.0,117.0,945.0,194.0,953.0,529.0,5446.0,3403.0,1021.0,239.0,377.0,181.0,196.0,1147.0,551.0,596.0,4663.0,2496.0,2167.0,10109.0,4811.0,5298.0
0900150860,"New Fairfield town, Fairfield County, Connecticut",9521.0,4838.0,27.0,0.0,0.0,36.0,26.0,0.0,49.0,51.0,1093.0,245.0,615.0,298.0,1396.0,746.0,164.0,92.0,4683.0,32.0,0.0,0.0,0.0,0.0,0.0,21.0,92.0,1071.0,231.0,566.0,437.0,1201.0,884.0,62.0,86.0,001,50860,09,59.0,0.0,0.0,36.0,26.0,0.0,70.0,143.0,2164.0,476.0,1181.0,735.0,2597.0,1630.0,226.0,178.0,334.0,189.0,145.0,1657.0,860.0,797.0,2034.0,1002.0,1032.0,4631.0,2398.0,2233.0
0900152980,"Newtown town, Fairfield County, Connecticut",18972.0,9340.0,51.0,33.0,20.0,58.0,9.0,62.0,164.0,118.0,1708.0,466.0,1072.0,486.0,2748.0,1598.0,504.0,243.0,9632.0,24.0,34.0,2.0,16.0,71.0,42.0,48.0,35.0,1742.0,440.0,1043.0,615.0,2984.0,2045.0,399.0,92.0,001,52980,09,75.0,67.0,22.0,74.0,80.0,104.0,212.0,153.0,3450.0,906.0,2115.0,1101.0,5732.0,3643.0,903.0,335.0,787.0,515.0,272.0,3021.0,1538.0,1483.0,4881.0,2345.0,2536.0,10613.0,5093.0,5520.0
0900183430,"Weston town, Fairfield County, Connecticut",6643.0,3257.0,8.0,0.0,9.0,0.0,0.0,9.0,0.0,11.0,158.0,68.0,116.0,53.0,1243.0,904.0,551.0,127.0,3386.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,282.0,54.0,245.0,82.0,1409.0,1005.0,210.0,80.0,001,83430,09,8.0,0.0,19.0,0.0,0.0,9.0,0.0,20.0,440.0,122.0,361.0,135.0,2652.0,1909.0,761.0,207.0,56.0,37.0,19.0,483.0,184.0,299.0,2877.0,1582.0,1295.0,5529.0,2825.0,2704.0
090010,"County subdivisions not defined, Fairfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,0,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0900123890,"Easton town, Fairfield County, Connecticut",5450.0,2673.0,1.0,0.0,17.0,13.0,37.0,33.0,61.0,27.0,452.0,68.0,283.0,87.0,977.0,350.0,228.0,39.0,2777.0,9.0,0.0,23.0,25.0,0.0,0.0,11.0,60.0,445.0,86.0,333.0,220.0,882.0,494.0,116.0,73.0,001,23890,09,10.0,0.0,40.0,38.0,37.0,33.0,72.0,87.0,897.0,154.0,616.0,307.0,1859.0,844.0,344.0,112.0,317.0,189.0,128.0,770.0,351.0,419.0,1300.0,617.0,683.0,3159.0,1594.0,1565.0
0900186370,"Wilton town, Fairfield County, Connecticut",11898.0,5683.0,40.0,7.0,27.0,18.0,0.0,18.0,14.0,18.0,294.0,109.0,323.0,248.0,2297.0,1517.0,504.0,249.0,6215.0,8.0,0.0,47.0,21.0,7.0,0.0,6.0,27.0,470.0,256.0,415.0,426.0,2396.0,1469.0,508.0,159.0,001,86370,09,48.0,7.0,74.0,39.0,7.0,18.0,20.0,45.0,764.0,365.0,738.0,674.0,4693.0,2986.0,1012.0,408.0,258.0,142.0,116.0,1103.0,432.0,671.0,4406.0,2270.0,2136.0,9099.0,4567.0,4532.0
