geoid,name,total,native,foreign_born,county,county subdivision,state
3718792968,"Skinnersville township, Washington County, North Carolina",1003.0,1003.0,0.0,187,92968,37
3718792540,"Plymouth township, Washington County, North Carolina",6844.0,6648.0,196.0,187,92540,37
3718792876,"Scuppernong township, Washington County, North Carolina",1687.0,1657.0,30.0,187,92876,37
3718791768,"Lees Mill township, Washington County, North Carolina",2797.0,2721.0,76.0,187,91768,37
3702990784,"Courthouse township, Camden County, North Carolina",4041.0,3986.0,55.0,029,90784,37
3702992920,"Shiloh township, Camden County, North Carolina",2435.0,2262.0,173.0,029,92920,37
3702993044,"South Mills township, Camden County, North Carolina",3860.0,3756.0,104.0,029,93044,37
3704393192,"Sweetwater township, Clay County, North Carolina",909.0,909.0,0.0,043,93192,37
3704392944,"Shooting Creek township, Clay County, North Carolina",1320.0,1303.0,17.0,043,92944,37
3704393792,"Tusquittee township, Clay County, North Carolina",586.0,571.0,15.0,043,93792,37
3704390360,"Brasstown township, Clay County, North Carolina",2324.0,2230.0,94.0,043,90360,37
3704391436,"Hayesville township, Clay County, North Carolina",3798.0,3653.0,145.0,043,91436,37
3705190288,"Black River township, Cumberland County, North Carolina",1928.0,1851.0,77.0,051,90288,37
3705190968,"Eastover township, Cumberland County, North Carolina",13626.0,12924.0,702.0,051,90968,37
3705190832,"Cross Creek township, Cumberland County, North Carolina",67779.0,64096.0,3683.0,051,90832,37
3705192724,"Rockfish township, Cumberland County, North Carolina",58329.0,54874.0,3455.0,051,92724,37
3705192892,"Seventy-First township, Cumberland County, North Carolina",96425.0,89303.0,7122.0,051,92892,37
3705191296,"Grays Creek township, Cumberland County, North Carolina",9826.0,9368.0,458.0,051,91296,37
3705190192,"Beaver Dam township, Cumberland County, North Carolina",1224.0,1202.0,22.0,051,90192,37
3705192460,"Pearces Mill township, Cumberland County, North Carolina",18065.0,17116.0,949.0,051,92460,37
3705190532,"Carvers Creek township, Cumberland County, North Carolina",23884.0,22501.0,1383.0,051,90532,37
3705191964,"Manchester township, Cumberland County, North Carolina",28678.0,27078.0,1600.0,051,91964,37
3705190572,"Cedar Creek township, Cumberland County, North Carolina",13002.0,12479.0,523.0,051,90572,37
3707193048,"South Point township, Gaston County, North Carolina",44721.0,41745.0,2976.0,071,93048,37
3707190844,"Crowders Mountain township, Gaston County, North Carolina",16146.0,15652.0,494.0,071,90844,37
3707191216,"Gastonia township, Gaston County, North Carolina",86477.0,80300.0,6177.0,071,91216,37
3701192090,"Minneapolis township, Avery County, North Carolina",402.0,402.0,0.0,011,92090,37
3701190148,"Banner Elk township, Avery County, North Carolina",3768.0,3542.0,226.0,011,90148,37
3701190510,"Carey's Flat township, Avery County, North Carolina",70.0,70.0,0.0,011,90510,37
3701192708,"Roaring Creek township, Avery County, North Carolina",594.0,594.0,0.0,011,92708,37
3701192586,"Pyatte township, Avery County, North Carolina",465.0,457.0,8.0,011,92586,37
3701191826,"Linville township, Avery County, North Carolina",417.0,414.0,3.0,011,91826,37
3701192502,"Pineola township, Avery County, North Carolina",1105.0,988.0,117.0,011,92502,37
3701190052,"Altamont township, Avery County, North Carolina",1524.0,1500.0,24.0,011,90052,37
3701191558,"Hughes township, Avery County, North Carolina",315.0,315.0,0.0,011,91558,37
3701191154,"Frank township, Avery County, North Carolina",285.0,285.0,0.0,011,91154,37
3701190812,"Cranberry township, Avery County, North Carolina",534.0,534.0,0.0,011,90812,37
3701190212,"Beech Mountain township, Avery County, North Carolina",461.0,461.0,0.0,011,90212,37
3701191442,"Heaton township, Avery County, North Carolina",137.0,137.0,0.0,011,91442,37
3702191932,"Lower Hominy township, Buncombe County, North Carolina",10008.0,9836.0,172.0,021,91932,37
3702192648,"Reems Creek township, Buncombe County, North Carolina",12879.0,12649.0,230.0,021,92648,37
3702191776,"Leicester township, Buncombe County, North Carolina",20468.0,19193.0,1275.0,021,91776,37
3702191176,"French Broad township, Buncombe County, North Carolina",7386.0,6836.0,550.0,021,91176,37
3702191604,"Ivy township, Buncombe County, North Carolina",3545.0,3531.0,14.0,021,91604,37
3702191816,"Limestone township, Buncombe County, North Carolina",15060.0,14207.0,853.0,021,91816,37
3702193840,"Upper Hominy township, Buncombe County, North Carolina",17642.0,16672.0,970.0,021,93840,37
3702190108,"Avery Creek township, Buncombe County, North Carolina",7422.0,6756.0,666.0,021,90108,37
3702190380,"Broad River township, Buncombe County, North Carolina",1418.0,1377.0,41.0,021,90380,37
3702191056,"Fairview township, Buncombe County, North Carolina",11779.0,11159.0,620.0,021,91056,37
3702192832,"Sandy Mush township, Buncombe County, North Carolina",1690.0,1493.0,197.0,021,92832,37
3705991660,"Jerusalem township, Davie County, North Carolina",5532.0,5287.0,245.0,059,91660,37
3705991192,"Fulton township, Davie County, North Carolina",2381.0,2381.0,0.0,059,91192,37
3705992100,"Mocksville township, Davie County, North Carolina",10317.0,9768.0,549.0,059,92100,37
3705990472,"Calahaln township, Davie County, North Carolina",2926.0,2926.0,0.0,059,90472,37
3705991080,"Farmington township, Davie County, North Carolina",12521.0,11678.0,843.0,059,91080,37
3705992896,"Shady Grove township, Davie County, North Carolina",4493.0,4304.0,189.0,059,92896,37
