geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
5305790272,"Bow CCD, Skagit County, Washington",2467.0,2289.0,17.0,2131.0,141.0,178.0,057,90272,53,2148.0,319.0
5305793360,"Swinomish Reservation CCD, Skagit County, Washington",1282.0,1149.0,9.0,1063.0,77.0,133.0,057,93360,53,1072.0,210.0
5305792096,"Mount Vernon CCD, Skagit County, Washington",13208.0,11881.0,121.0,11025.0,735.0,1327.0,057,92096,53,11146.0,2062.0
5305790384,"Burlington CCD, Skagit County, Washington",5354.0,4699.0,0.0,4358.0,341.0,655.0,057,90384,53,4358.0,996.0
5305790768,"Conway CCD, Skagit County, Washington",1324.0,1218.0,9.0,1072.0,137.0,106.0,057,90768,53,1081.0,243.0
5305791536,"La Conner CCD, Skagit County, Washington",1402.0,1190.0,17.0,1087.0,86.0,212.0,057,91536,53,1104.0,298.0
5305791776,"Lyman-Hamilton CCD, Skagit County, Washington",1110.0,1013.0,13.0,890.0,110.0,97.0,057,91776,53,903.0,207.0
5305792944,"Sedro-Woolley CCD, Skagit County, Washington",5007.0,4421.0,12.0,4087.0,322.0,586.0,057,92944,53,4099.0,908.0
5305790608,"Clear Lake CCD, Skagit County, Washington",755.0,733.0,4.0,665.0,64.0,22.0,057,90608,53,669.0,86.0
5305790064,"Anacortes CCD, Skagit County, Washington",9314.0,8338.0,50.0,7739.0,549.0,976.0,057,90064,53,7789.0,1525.0
5306593232,"Springdale CCD, Stevens County, Washington",2031.0,1785.0,50.0,1325.0,410.0,246.0,065,93232,53,1375.0,656.0
5306590560,"Chewelah CCD, Stevens County, Washington",2397.0,1844.0,58.0,1557.0,229.0,553.0,065,90560,53,1615.0,782.0
5306590688,"Colville CCD, Stevens County, Washington",4780.0,4008.0,119.0,3422.0,467.0,772.0,065,90688,53,3541.0,1239.0
5306593216,"Spokane Reservation CCD, Stevens County, Washington",784.0,596.0,13.0,421.0,162.0,188.0,065,93216,53,434.0,350.0
5306591680,"Loon Lake CCD, Stevens County, Washington",3880.0,3415.0,46.0,2998.0,371.0,465.0,065,91680,53,3044.0,836.0
5306591472,"Kettle Falls CCD, Stevens County, Washington",2952.0,2362.0,41.0,1947.0,374.0,590.0,065,91472,53,1988.0,964.0
5306393200,"Spokane CCD, Spokane County, Washington",150582.0,134435.0,1051.0,122754.0,10630.0,16147.0,063,93200,53,123805.0,26777.0
