geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
5103196087,"Timberlake district, Campbell County, Virginia",6583.0,4221.0,4214.0,4049.0,165.0,7.0,2362.0,031,96087,51
5103190968,"Concord district, Campbell County, Virginia",6950.0,4184.0,4184.0,4037.0,147.0,0.0,2766.0,031,90968,51
5103195623,"Seneca district, Campbell County, Virginia",6100.0,3586.0,3586.0,3489.0,97.0,0.0,2514.0,031,95623,51
5103190504,"Brookneal district, Campbell County, Virginia",5326.0,2816.0,2816.0,2713.0,103.0,0.0,2510.0,031,90504,51
5103195503,"Rustburg district, Campbell County, Virginia",6643.0,3899.0,3888.0,3791.0,97.0,11.0,2744.0,031,95503,51
5108796119,"Tuckahoe district, Henrico County, Virginia",52499.0,36064.0,35987.0,34186.0,1801.0,77.0,16435.0,087,96119,51
5108793511,"Fairfield district, Henrico County, Virginia",49333.0,33460.0,33449.0,30949.0,2500.0,11.0,15873.0,087,93511,51
5108796079,"Three Chopt district, Henrico County, Virginia",51987.0,37967.0,37930.0,36427.0,1503.0,37.0,14020.0,087,96079,51
5108993975,"Iriswood district, Henry County, Virginia",7554.0,4315.0,4315.0,3993.0,322.0,0.0,3239.0,089,93975,51
5108790496,"Brookland district, Henrico County, Virginia",54719.0,39596.0,39533.0,37228.0,2305.0,63.0,15123.0,087,90496,51
5108796175,"Varina district, Henrico County, Virginia",48638.0,32419.0,32383.0,30016.0,2367.0,36.0,16219.0,087,96175,51
5108990944,"Collinsville district, Henry County, Virginia",7587.0,4029.0,4029.0,3667.0,362.0,0.0,3558.0,089,90944,51
5108995263,"Reed Creek district, Henry County, Virginia",6992.0,4075.0,4075.0,3704.0,371.0,0.0,2917.0,089,95263,51
5108990288,"Blackberry district, Henry County, Virginia",6886.0,3160.0,3160.0,2727.0,433.0,0.0,3726.0,089,90288,51
5108995295,"Ridgeway district, Henry County, Virginia",7214.0,3866.0,3866.0,3604.0,262.0,0.0,3348.0,089,95295,51
5108993919,"Horsepasture district, Henry County, Virginia",6738.0,3189.0,3189.0,2964.0,225.0,0.0,3549.0,089,93919,51
5109991080,"Dahlgren district, King George County, Virginia",4116.0,2797.0,2609.0,2368.0,241.0,188.0,1319.0,099,91080,51
5109994039,"James Monroe district, King George County, Virginia",6635.0,4447.0,4363.0,4167.0,196.0,84.0,2188.0,099,94039,51
5109995687,"Shiloh district, King George County, Virginia",3838.0,2562.0,2542.0,2476.0,66.0,20.0,1276.0,099,95687,51
5109994031,"James Madison district, King George County, Virginia",5142.0,3695.0,3662.0,3514.0,148.0,33.0,1447.0,099,94031,51
5110196327,"West Point district, King William County, Virginia",4619.0,2953.0,2953.0,2813.0,140.0,0.0,1666.0,101,96327,51
5110190016,"Acquinton district, King William County, Virginia",5550.0,3721.0,3721.0,3611.0,110.0,0.0,1829.0,101,90016,51
