geoid,name,median,county,county subdivision,state
3010193402,"Sunburst CCD, Toole County, Montana",62596.0,101,93402,30
3003591460,"Glacier National Park CCD, Glacier County, Montana",-666666666.0,035,91460,30
3001991218,"Fort Peck Reservation CCD, Daniels County, Montana",-666666666.0,019,91218,30
3003792016,"Lavina CCD, Golden Valley County, Montana",37500.0,037,92016,30
3003590777,"Cut Bank CCD, Glacier County, Montana",45598.0,035,90777,30
3002590168,"Baker CCD, Fallon County, Montana",61741.0,025,90168,30
3002592730,"Plevna CCD, Fallon County, Montana",45469.0,025,92730,30
3003792940,"Ryegate CCD, Golden Valley County, Montana",48333.0,037,92940,30
3004593318,"Stanford CCD, Judith Basin County, Montana",49028.0,045,93318,30
3004591407,"Geyser CCD, Judith Basin County, Montana",38929.0,045,91407,30
3004591785,"Hobson CCD, Judith Basin County, Montana",53750.0,045,91785,30
3009390483,"Butte CCD, Silver Bow County, Montana",41162.0,093,90483,30
3009592604,"Park City CCD, Stillwater County, Montana",71705.0,095,92604,30
3009590693,"Columbus CCD, Stillwater County, Montana",60993.0,095,90693,30
3009590021,"Absarokee CCD, Stillwater County, Montana",55292.0,095,90021,30
3009592510,"North Stillwater CCD, Stillwater County, Montana",56583.0,095,92510,30
3002390063,"Anaconda CCD, Deer Lodge County, Montana",41242.0,023,90063,30
3004390399,"Boulder CCD, Jefferson County, Montana",77432.0,043,90399,30
3004393822,"Whitehall CCD, Jefferson County, Montana",47656.0,043,93822,30
3003990945,"Drummond CCD, Granite County, Montana",48229.0,039,90945,30
3003992625,"Philipsburg CCD, Granite County, Montana",48750.0,039,92625,30
3005590630,"Circle CCD, McCone County, Montana",45478.0,055,90630,30
3005592487,"North McCone CCD, McCone County, Montana",54375.0,055,92487,30
3010791659,"Harlowton CCD, Wheatland County, Montana",36607.0,107,91659,30
3010791869,"Judith Gap-Shawmut CCD, Wheatland County, Montana",40893.0,107,91869,30
3005793633,"Twin Bridges CCD, Madison County, Montana",45714.0,057,93633,30
3005793717,"Virginia City CCD, Madison County, Montana",42143.0,057,93717,30
3005791680,"Harrison CCD, Madison County, Montana",48125.0,057,91680,30
3005793045,"Sheridan CCD, Madison County, Montana",49261.0,057,93045,30
3005792184,"Madison Valley CCD, Madison County, Montana",48860.0,057,92184,30
3008792856,"Rosebud CCD, Rosebud County, Montana",80560.0,087,92856,30
3008790084,"Ashland CCD, Rosebud County, Montana",47917.0,087,90084,30
3008791155,"Forsyth CCD, Rosebud County, Montana",52548.0,087,91155,30
3008792491,"North of the Yellowstone CCD, Rosebud County, Montana",69750.0,087,92491,30
3009191260,"Fort Peck Reservation CCD, Sheridan County, Montana",49583.0,091,91260,30
3009192709,"Plentywood CCD, Sheridan County, Montana",57396.0,091,92709,30
3009193738,"Westby CCD, Sheridan County, Montana",52000.0,091,93738,30
3009192268,"Medicine Lake CCD, Sheridan County, Montana",54375.0,091,92268,30
3001191050,"Ekalaka CCD, Carter County, Montana",40000.0,011,91050,30
3002191491,"Glendive CCD, Dawson County, Montana",60537.0,021,91491,30
3000391617,"Hardin CCD, Big Horn County, Montana",51250.0,003,91617,30
3000390756,"Crow Reservation CCD, Big Horn County, Montana",47500.0,003,90756,30
3000793570,"Townsend East CCD, Broadwater County, Montana",50131.0,007,93570,30
3000793591,"Townsend West CCD, Broadwater County, Montana",58837.0,007,93591,30
3004993990,"Wolf Creek CCD, Lewis and Clark County, Montana",68895.0,049,93990,30
3004990105,"Augusta CCD, Lewis and Clark County, Montana",50000.0,049,90105,30
3004992100,"Lincoln CCD, Lewis and Clark County, Montana",67457.0,049,92100,30
3004991722,"Helena CCD, Lewis and Clark County, Montana",62075.0,049,91722,30
3007393675,"Valier-Dupuyer CCD, Pondera County, Montana",47200.0,073,93675,30
3007390714,"Conrad CCD, Pondera County, Montana",45625.0,073,90714,30
3011191806,"Huntley Project CCD, Yellowstone County, Montana",51387.0,111,91806,30
3011193297,"South Yellowstone CCD, Yellowstone County, Montana",74449.0,111,93297,30
3011191995,"Laurel CCD, Yellowstone County, Montana",65587.0,111,91995,30
3011190315,"Billings CCD, Yellowstone County, Montana",56058.0,111,90315,30
3011192541,"Northwest Yellowstone CCD, Yellowstone County, Montana",83257.0,111,92541,30
3011193024,"Shepherd CCD, Yellowstone County, Montana",75396.0,111,93024,30
3006392331,"Missoula CCD, Missoula County, Montana",47780.0,063,92331,30
3006392142,"Lolo CCD, Missoula County, Montana",58995.0,063,92142,30
3006393003,"Seeley Lake-Blackfoot Valley CCD, Missoula County, Montana",48690.0,063,93003,30
3008190819,"Darby CCD, Ravalli County, Montana",40556.0,081,90819,30
3008193696,"Victor CCD, Ravalli County, Montana",31250.0,081,93696,30
3008193339,"Stevensville CCD, Ravalli County, Montana",56579.0,081,93339,30
3008191575,"Hamilton CCD, Ravalli County, Montana",42106.0,081,91575,30
3010591470,"Glasgow CCD, Valley County, Montana",57129.0,105,91470,30
3010591764,"Hinsdale CCD, Valley County, Montana",39821.0,105,91764,30
3010593276,"South Valley CCD, Valley County, Montana",66250.0,105,93276,30
3010592562,"Opheim CCD, Valley County, Montana",41806.0,105,92562,30
3010591281,"Fort Peck Reservation CCD, Valley County, Montana",58036.0,105,91281,30
3001391554,"Great Falls North CCD, Cascade County, Montana",47017.0,013,91554,30
3001390231,"Belt CCD, Cascade County, Montana",51827.0,013,90231,30
3001393423,"Sun River Valley CCD, Cascade County, Montana",52868.0,013,93423,30
3001390525,"Cascade CCD, Cascade County, Montana",46685.0,013,90525,30
3001392373,"Monarch-Neihart CCD, Cascade County, Montana",52031.0,013,92373,30
