geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
3300519140,"Dublin town, Cheshire County, New Hampshire",1445.0,1420.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,19140,33,1435.0,10.0
3300564420,"Richmond town, Cheshire County, New Hampshire",1174.0,1157.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,005,64420,33,1168.0,6.0
3300512260,"Chesterfield town, Cheshire County, New Hampshire",3189.0,3079.0,39.0,0.0,12.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,005,12260,33,3189.0,0.0
3300578420,"Walpole town, Cheshire County, New Hampshire",3695.0,3656.0,0.0,0.0,12.0,6.0,0.0,7.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,78420,33,3674.0,21.0
3300585540,"Winchester town, Cheshire County, New Hampshire",3964.0,3843.0,12.0,0.0,29.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,85540,33,3964.0,0.0
3300575300,"Surry town, Cheshire County, New Hampshire",842.0,829.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,005,75300,33,840.0,2.0
3300564580,"Rindge town, Cheshire County, New Hampshire",5602.0,5419.0,0.0,0.0,22.0,0.0,24.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,005,64580,33,5482.0,120.0
3300565700,"Roxbury town, Cheshire County, New Hampshire",199.0,196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,65700,33,198.0,1.0
3300574900,"Sullivan town, Cheshire County, New Hampshire",643.0,637.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,74900,33,641.0,2.0
3300526500,"Fitzwilliam town, Cheshire County, New Hampshire",2198.0,2147.0,10.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,26500,33,2198.0,0.0
33005820,"Alstead town, Cheshire County, New Hampshire",1765.0,1739.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,820,33,1757.0,8.0
3300529220,"Gilsum town, Cheshire County, New Hampshire",686.0,666.0,4.0,0.0,7.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,29220,33,682.0,4.0
3300534420,"Harrisville town, Cheshire County, New Hampshire",898.0,880.0,3.0,4.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,34420,33,894.0,4.0
3300538500,"Jaffrey town, Cheshire County, New Hampshire",5217.0,5105.0,0.0,0.0,49.0,27.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,005,38500,33,5190.0,27.0
3300539300,"Keene city, Cheshire County, New Hampshire",22306.0,21329.0,128.0,4.0,104.0,0.0,77.0,0.0,89.0,24.0,164.0,88.0,0.0,0.0,16.0,54.0,0.0,78.0,13.0,2.0,27.0,55.0,35.0,11.0,8.0,0.0,005,39300,33,21990.0,316.0
3300573700,"Stoddard town, Cheshire County, New Hampshire",1140.0,1134.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,73700,33,1137.0,3.0
