geoid,name,total,county,county subdivision,state
5403990804,"District 2, Kanawha County, West Virginia",52139.0,039,90804,54
5403990768,"District 1, Kanawha County, West Virginia",40364.0,039,90768,54
5403990840,"District 3, Kanawha County, West Virginia",48499.0,039,90840,54
5404590453,"Central district, Logan County, West Virginia",9489.0,045,90453,54
5404590979,"Eastern district, Logan County, West Virginia",13319.0,045,90979,54
5404593608,"Western district, Logan County, West Virginia",11620.0,045,93608,54
5407193615,"Western district, Pendleton County, West Virginia",2288.0,071,93615,54
5407190462,"Central district, Pendleton County, West Virginia",2558.0,071,90462,54
5407190987,"Eastern district, Pendleton County, West Virginia",2292.0,071,90987,54
5407791100,"First district, Preston County, West Virginia",6769.0,077,91100,54
5407791096,"Fifth district, Preston County, West Virginia",5489.0,077,91096,54
5407792742,"Second district, Preston County, West Virginia",9176.0,077,92742,54
5407791134,"Fourth district, Preston County, West Virginia",6411.0,077,91134,54
5407793102,"Third district, Preston County, West Virginia",5915.0,077,93102,54
5404390842,"District 3, Lincoln County, West Virginia",7530.0,043,90842,54
5408790906,"District I, Roane County, West Virginia",4805.0,087,90906,54
5404390770,"District 1, Lincoln County, West Virginia",6781.0,043,90770,54
5404390806,"District 2, Lincoln County, West Virginia",6930.0,043,90806,54
5408790918,"District II, Roane County, West Virginia",4936.0,087,90918,54
5408790930,"District III, Roane County, West Virginia",4607.0,087,90930,54
5405990141,"Beech Ben Mate district, Mingo County, West Virginia",3578.0,059,90141,54
5405991770,"Kermit Harvey district, Mingo County, West Virginia",3845.0,059,91770,54
5405993162,"Tug Hardee district, Mingo County, West Virginia",4007.0,059,93162,54
