geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
3610112265,"Canisteo town, Steuben County, New York",3257.0,1584.0,1673.0,3135.0,1504.0,1631.0,101.0,63.0,38.0,5.0,5.0,0.0,16.0,12.0,4.0,0.0,0.0,0.0,101,12265,36
3610173836,"Thurston town, Steuben County, New York",1264.0,676.0,588.0,1217.0,650.0,567.0,27.0,19.0,8.0,17.0,4.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,101,73836,36
3610176496,"Urbana town, Steuben County, New York",2119.0,1048.0,1071.0,1968.0,983.0,985.0,55.0,15.0,40.0,73.0,38.0,35.0,23.0,12.0,11.0,0.0,0.0,0.0,101,76496,36
3610118256,"Corning city, Steuben County, New York",10709.0,5219.0,5490.0,9092.0,4458.0,4634.0,1034.0,451.0,583.0,348.0,200.0,148.0,180.0,75.0,105.0,55.0,35.0,20.0,101,18256,36
3610127551,"Fremont town, Steuben County, New York",993.0,518.0,475.0,911.0,493.0,418.0,15.0,6.0,9.0,16.0,9.0,7.0,51.0,10.0,41.0,0.0,0.0,0.0,101,27551,36
3610135837,"Howard town, Steuben County, New York",1553.0,832.0,721.0,1464.0,791.0,673.0,75.0,33.0,42.0,8.0,5.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,101,35837,36
3610159982,"Pulteney town, Steuben County, New York",1366.0,661.0,705.0,1192.0,568.0,624.0,46.0,17.0,29.0,66.0,38.0,28.0,51.0,30.0,21.0,11.0,8.0,3.0,101,59982,36
3610181457,"Wheeler town, Steuben County, New York",1136.0,599.0,537.0,995.0,507.0,488.0,92.0,61.0,31.0,39.0,24.0,15.0,10.0,7.0,3.0,0.0,0.0,0.0,101,81457,36
3610142576,"Lindley town, Steuben County, New York",1958.0,1036.0,922.0,1813.0,961.0,852.0,98.0,44.0,54.0,28.0,16.0,12.0,16.0,12.0,4.0,3.0,3.0,0.0,101,42576,36
361013342,"Avoca town, Steuben County, New York",2000.0,978.0,1022.0,1800.0,880.0,920.0,173.0,91.0,82.0,8.0,5.0,3.0,19.0,2.0,17.0,0.0,0.0,0.0,101,3342,36
3610112991,"Caton town, Steuben County, New York",1890.0,912.0,978.0,1768.0,863.0,905.0,77.0,30.0,47.0,45.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,101,12991,36
3610175737,"Tuscarora town, Steuben County, New York",1337.0,713.0,624.0,1225.0,647.0,578.0,97.0,56.0,41.0,5.0,5.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,101,75737,36
3610175440,"Troupsburg town, Steuben County, New York",1191.0,589.0,602.0,1038.0,509.0,529.0,78.0,41.0,37.0,0.0,0.0,0.0,75.0,39.0,36.0,0.0,0.0,0.0,101,75440,36
3610160653,"Rathbone town, Steuben County, New York",1125.0,576.0,549.0,1005.0,520.0,485.0,92.0,50.0,42.0,0.0,0.0,0.0,28.0,6.0,22.0,0.0,0.0,0.0,101,60653,36
3610178883,"Wayne town, Steuben County, New York",1020.0,474.0,546.0,913.0,427.0,486.0,49.0,23.0,26.0,58.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,101,78883,36
3610181105,"West Union town, Steuben County, New York",276.0,137.0,139.0,243.0,121.0,122.0,29.0,14.0,15.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,101,81105,36
3607577662,"Volney town, Oswego County, New York",5777.0,3076.0,2701.0,5095.0,2665.0,2430.0,503.0,310.0,193.0,179.0,101.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,075,77662,36
3607555585,"Oswego town, Oswego County, New York",7907.0,3885.0,4022.0,5467.0,2753.0,2714.0,521.0,189.0,332.0,1685.0,815.0,870.0,166.0,91.0,75.0,68.0,37.0,31.0,075,55585,36
3607556154,"Palermo town, Oswego County, New York",3559.0,1715.0,1844.0,3279.0,1580.0,1699.0,174.0,89.0,85.0,50.0,37.0,13.0,56.0,9.0,47.0,0.0,0.0,0.0,075,56154,36
3607565992,"Scriba town, Oswego County, New York",6587.0,3473.0,3114.0,6190.0,3266.0,2924.0,372.0,195.0,177.0,0.0,0.0,0.0,12.0,12.0,0.0,13.0,0.0,13.0,075,65992,36
3607582073,"Williamstown town, Oswego County, New York",1221.0,667.0,554.0,1069.0,586.0,483.0,78.0,38.0,40.0,74.0,43.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,075,82073,36
3607561533,"Richland town, Oswego County, New York",5535.0,2569.0,2966.0,4600.0,2109.0,2491.0,766.0,379.0,387.0,150.0,73.0,77.0,19.0,8.0,11.0,0.0,0.0,0.0,075,61533,36
360751055,"Albion town, Oswego County, New York",2249.0,1221.0,1028.0,2033.0,1099.0,934.0,163.0,106.0,57.0,48.0,11.0,37.0,5.0,5.0,0.0,0.0,0.0,0.0,075,1055,36
3607546822,"Mexico town, Oswego County, New York",5078.0,2570.0,2508.0,4404.0,2212.0,2192.0,453.0,233.0,220.0,195.0,102.0,93.0,16.0,13.0,3.0,10.0,10.0,0.0,075,46822,36
3607560873,"Redfield town, Oswego County, New York",484.0,255.0,229.0,454.0,241.0,213.0,18.0,9.0,9.0,7.0,3.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,075,60873,36
