geoid,name,total,native,foreign_born,county,county subdivision,state
2302556520,"Palmyra town, Somerset County, Maine",2055.0,2044.0,11.0,025,56520,23
2302569505,"Solon town, Somerset County, Maine",914.0,876.0,38.0,025,69505,23
230257380,"Brighton plantation, Somerset County, Maine",57.0,55.0,2.0,025,7380,23
2302549205,"New Portland town, Somerset County, Maine",667.0,647.0,20.0,025,49205,23
2302569155,"Smithfield town, Somerset County, Maine",867.0,859.0,8.0,025,69155,23
2302523410,"Embden town, Somerset County, Maine",918.0,905.0,13.0,025,23410,23
2302553636,"Northwest Somerset UT, Somerset County, Maine",8.0,8.0,0.0,025,53636,23
2302564850,"St. Albans town, Somerset County, Maine",2172.0,2157.0,15.0,025,64850,23
2302582840,"West Forks plantation, Somerset County, Maine",20.0,20.0,0.0,025,82840,23
2302542660,"Madison town, Somerset County, Maine",4726.0,4691.0,35.0,025,42660,23
230251395,"Anson town, Somerset County, Maine",2638.0,2609.0,29.0,025,1395,23
2302517285,"Dennistown plantation, Somerset County, Maine",27.0,27.0,0.0,025,17285,23
2302524320,"Fairfield town, Somerset County, Maine",6612.0,6522.0,90.0,025,24320,23
2302531740,"Hartland town, Somerset County, Maine",1676.0,1654.0,22.0,025,31740,23
2302547455,"Moscow town, Somerset County, Maine",570.0,551.0,19.0,025,47455,23
2302559705,"Pleasant Ridge plantation, Somerset County, Maine",96.0,96.0,0.0,025,59705,23
2302567238,"Seboomook Lake UT, Somerset County, Maine",59.0,59.0,0.0,025,67238,23
2300928450,"Gouldsboro town, Hancock County, Maine",1607.0,1574.0,33.0,009,28450,23
2300953620,"Northwest Hancock UT, Hancock County, Maine",2.0,2.0,0.0,009,53620,23
2300955890,"Otis town, Hancock County, Maine",780.0,774.0,6.0,009,55890,23
2300917145,"Deer Isle town, Hancock County, Maine",2069.0,1998.0,71.0,009,17145,23
2300930970,"Hancock town, Hancock County, Maine",2351.0,2226.0,125.0,009,30970,23
2300955855,"Osborn town, Hancock County, Maine",76.0,76.0,0.0,009,55855,23
2300969750,"Sorrento town, Hancock County, Maine",372.0,370.0,2.0,009,69750,23
2300974580,"Stonington town, Hancock County, Maine",1138.0,1092.0,46.0,009,74580,23
2300974965,"Sullivan town, Hancock County, Maine",1064.0,1037.0,27.0,009,74965,23
230277870,"Brooks town, Waldo County, Maine",970.0,959.0,11.0,027,7870,23
2302726280,"Frankfort town, Waldo County, Maine",983.0,976.0,7.0,027,26280,23
2302737585,"Knox town, Waldo County, Maine",827.0,827.0,0.0,027,37585,23
230274125,"Belmont town, Waldo County, Maine",930.0,916.0,14.0,027,4125,23
2302746475,"Monroe town, Waldo County, Maine",964.0,964.0,0.0,027,46475,23
2302779480,"Waldo town, Waldo County, Maine",887.0,885.0,2.0,027,79480,23
2302746790,"Montville town, Waldo County, Maine",827.0,797.0,30.0,027,46790,23
2302756450,"Palermo town, Waldo County, Maine",1483.0,1454.0,29.0,027,56450,23
2302761210,"Prospect town, Waldo County, Maine",750.0,735.0,15.0,027,61210,23
2302766565,"Searsmont town, Waldo County, Maine",1496.0,1486.0,10.0,027,66565,23
2302774475,"Stockton Springs town, Waldo County, Maine",1458.0,1430.0,28.0,027,74475,23
2302777625,"Troy town, Waldo County, Maine",987.0,969.0,18.0,027,77625,23
2302752845,"Northport town, Waldo County, Maine",1863.0,1741.0,122.0,027,52845,23
2302778255,"Unity town, Waldo County, Maine",2356.0,2284.0,72.0,027,78255,23
2302726420,"Freedom town, Waldo County, Maine",717.0,699.0,18.0,027,26420,23
2302735240,"Islesboro town, Waldo County, Maine",759.0,734.0,25.0,027,35240,23
2302739055,"Liberty town, Waldo County, Maine",878.0,872.0,6.0,027,39055,23
2302739755,"Lincolnville town, Waldo County, Maine",1965.0,1902.0,63.0,027,39755,23
2302735450,"Jackson town, Waldo County, Maine",690.0,670.0,20.0,027,35450,23
2302775525,"Swanville town, Waldo County, Maine",1275.0,1261.0,14.0,027,75525,23
2302786760,"Winterport town, Waldo County, Maine",3871.0,3797.0,74.0,027,86760,23
2302747245,"Morrill town, Waldo County, Maine",1004.0,989.0,15.0,027,47245,23
230279270,"Burnham town, Waldo County, Maine",1206.0,1166.0,40.0,027,9270,23
230199200,"Burlington town, Penobscot County, Maine",256.0,246.0,10.0,019,9200,23
2301914310,"Corinna town, Penobscot County, Maine",1918.0,1906.0,12.0,019,14310,23
2302766635,"Searsport town, Waldo County, Maine",2647.0,2532.0,115.0,027,66635,23
2302776610,"Thorndike town, Waldo County, Maine",807.0,801.0,6.0,027,76610,23
230196925,"Brewer city, Penobscot County, Maine",9167.0,8953.0,214.0,019,6925,23
2301917530,"Dexter town, Penobscot County, Maine",3766.0,3666.0,100.0,019,17530,23
2301938530,"Lee town, Penobscot County, Maine",946.0,903.0,43.0,019,38530,23
2301934365,"Hudson town, Penobscot County, Maine",1692.0,1680.0,12.0,019,34365,23
2301930795,"Hampden town, Penobscot County, Maine",7314.0,7092.0,222.0,019,30795,23
2301939475,"Lincoln town, Penobscot County, Maine",4986.0,4931.0,55.0,019,39475,23
2301945810,"Millinocket town, Penobscot County, Maine",4346.0,4283.0,63.0,019,45810,23
2301955565,"Orono town, Penobscot County, Maine",10914.0,10220.0,694.0,019,55565,23
2301978780,"Veazie town, Penobscot County, Maine",1960.0,1949.0,11.0,019,78780,23
2301985230,"Whitney UT, Penobscot County, Maine",0.0,0.0,0.0,019,85230,23
2301952710,"North Penobscot UT, Penobscot County, Maine",400.0,400.0,0.0,019,52710,23
2301960790,"Prentiss UT, Penobscot County, Maine",273.0,273.0,0.0,019,60790,23
2301986305,"Winn town, Penobscot County, Maine",561.0,558.0,3.0,019,86305,23
230191115,"Alton town, Penobscot County, Maine",951.0,935.0,16.0,019,1115,23
230192795,"Bangor city, Penobscot County, Maine",32237.0,30980.0,1257.0,019,2795,23
2301918580,"Drew plantation, Penobscot County, Maine",27.0,27.0,0.0,019,18580,23
2301922710,"Edinburg town, Penobscot County, Maine",121.0,116.0,5.0,019,22710,23
2301923620,"Enfield town, Penobscot County, Maine",1532.0,1467.0,65.0,019,23620,23
2301934190,"Howland town, Penobscot County, Maine",1205.0,1202.0,3.0,019,34190,23
2301929185,"Greenbush town, Penobscot County, Maine",1392.0,1389.0,3.0,019,29185,23
2301923865,"Etna town, Penobscot County, Maine",1142.0,1133.0,9.0,019,23865,23
2301924110,"Exeter town, Penobscot County, Maine",1061.0,1056.0,5.0,019,24110,23
2301957150,"Patten town, Penobscot County, Maine",892.0,892.0,0.0,019,57150,23
2301959950,"Plymouth town, Penobscot County, Maine",1291.0,1283.0,8.0,019,59950,23
2301981055,"Webster plantation, Penobscot County, Maine",70.0,70.0,0.0,019,81055,23
2301933490,"Holden town, Penobscot County, Maine",3069.0,3056.0,13.0,019,33490,23
2301937760,"Lagrange town, Penobscot County, Maine",641.0,634.0,7.0,019,37760,23
2301944270,"Mattawamkeag town, Penobscot County, Maine",857.0,854.0,3.0,019,44270,23
230196575,"Bradford town, Penobscot County, Maine",1103.0,1103.0,0.0,019,6575,23
2301922535,"Eddington town, Penobscot County, Maine",2137.0,2100.0,37.0,019,22535,23
2301917950,"Dixmont town, Penobscot County, Maine",1272.0,1253.0,19.0,019,17950,23
2301919868,"East Central Penobscot UT, Penobscot County, Maine",210.0,203.0,7.0,019,19868,23
2301921030,"East Millinocket town, Penobscot County, Maine",1785.0,1753.0,32.0,019,21030,23
2301945005,"Medway town, Penobscot County, Maine",1099.0,1089.0,10.0,019,45005,23
2301932510,"Hermon town, Penobscot County, Maine",5789.0,5663.0,126.0,019,32510,23
2301938705,"Levant town, Penobscot County, Maine",2941.0,2903.0,38.0,019,38705,23
2301944340,"Maxfield town, Penobscot County, Maine",132.0,132.0,0.0,019,44340,23
2302912175,"Charlotte town, Washington County, Maine",359.0,331.0,28.0,029,12175,23
2302916410,"Danforth town, Washington County, Maine",649.0,638.0,11.0,029,16410,23
2302985290,"Whitneyville town, Washington County, Maine",188.0,184.0,4.0,029,85290,23
2302976895,"Topsfield town, Washington County, Maine",226.0,216.0,10.0,029,76895,23
2302945600,"Milbridge town, Washington County, Maine",1510.0,1344.0,166.0,029,45600,23
2302963275,"Robbinston town, Washington County, Maine",527.0,504.0,23.0,029,63275,23
2302944760,"Meddybemps town, Washington County, Maine",125.0,106.0,19.0,029,44760,23
2302963940,"Roque Bluffs town, Washington County, Maine",351.0,328.0,23.0,029,63940,23
2302957082,"Passamaquoddy Indian Township Reservation, Washington County, Maine",769.0,765.0,4.0,029,57082,23
