geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
2911522438,"Enterprise township, Linn County, Missouri",68.0,65.0,3.0,115,22438,29
2911528612,"Grantsville township, Linn County, Missouri",60.0,60.0,0.0,115,28612,29
2911553300,"North Salem township, Linn County, Missouri",37.0,33.0,4.0,115,53300,29
291154726,"Benton township, Linn County, Missouri",190.0,157.0,33.0,115,4726,29
2911535864,"Jackson township, Linn County, Missouri",59.0,52.0,7.0,115,35864,29
2911556378,"Parson Creek township, Linn County, Missouri",287.0,208.0,79.0,115,56378,29
2911581304,"Yellow Creek township, Linn County, Missouri",147.0,135.0,12.0,115,81304,29
2909180116,"Willow Springs township, Howell County, Missouri",1965.0,1435.0,530.0,091,80116,29
290914690,"Benton township, Howell County, Missouri",730.0,564.0,166.0,091,4690,29
2909168780,"South Fork township, Howell County, Missouri",436.0,395.0,41.0,091,68780,29
2909120188,"Dry Creek township, Howell County, Missouri",617.0,502.0,115.0,091,20188,29
2909133382,"Howell township, Howell County, Missouri",7680.0,4797.0,2883.0,091,33382,29
2909168078,"Sisson township, Howell County, Missouri",595.0,478.0,117.0,091,68078,29
2909150960,"Myatt township, Howell County, Missouri",209.0,182.0,27.0,091,50960,29
2909127748,"Goldsberry township, Howell County, Missouri",1548.0,974.0,574.0,091,27748,29
2910138936,"Kingsville township, Johnson County, Missouri",528.0,446.0,82.0,101,38936,29
2910163146,"Rose Hill township, Johnson County, Missouri",272.0,242.0,30.0,101,63146,29
2910177110,"Warrensburg township, Johnson County, Missouri",7556.0,3917.0,3639.0,101,77110,29
2910177524,"Washington township, Johnson County, Missouri",2144.0,782.0,1362.0,101,77524,29
2910135846,"Jackson township, Johnson County, Missouri",1992.0,1764.0,228.0,101,35846,29
2910136836,"Jefferson township, Johnson County, Missouri",200.0,186.0,14.0,101,36836,29
2910113672,"Chilhowee township, Johnson County, Missouri",446.0,363.0,83.0,101,13672,29
2910168006,"Simpson township, Johnson County, Missouri",259.0,177.0,82.0,101,68006,29
2910115724,"Columbus township, Johnson County, Missouri",264.0,245.0,19.0,101,15724,29
2910129620,"Grover township, Johnson County, Missouri",169.0,148.0,21.0,101,29620,29
2910159312,"Post Oak township, Johnson County, Missouri",787.0,664.0,123.0,101,59312,29
2910145434,"Madison township, Johnson County, Missouri",1232.0,832.0,400.0,101,45434,29
291052494,"Auglaize township, Laclede County, Missouri",715.0,592.0,123.0,105,2494,29
2910541186,"Lebanon township, Laclede County, Missouri",7198.0,4297.0,2901.0,105,41186,29
2910521556,"Eldridge township, Laclede County, Missouri",289.0,266.0,23.0,105,21556,29
2910526596,"Gasconade township, Laclede County, Missouri",320.0,267.0,53.0,105,26596,29
2910577542,"Washington township, Laclede County, Missouri",604.0,560.0,44.0,105,77542,29
2910525660,"Franklin township, Laclede County, Missouri",247.0,193.0,54.0,105,25660,29
2909113168,"Chapel township, Howell County, Missouri",182.0,165.0,17.0,091,13168,29
2909134120,"Hutton Valley township, Howell County, Missouri",436.0,332.0,104.0,091,34120,29
2909167844,"Siloam Springs township, Howell County, Missouri",155.0,135.0,20.0,091,67844,29
2909169644,"Spring Creek township, Howell County, Missouri",841.0,772.0,69.0,091,69644,29
2910131240,"Hazel Hill township, Johnson County, Missouri",505.0,468.0,37.0,101,31240,29
2910112700,"Centerview township, Johnson County, Missouri",662.0,532.0,130.0,101,12700,29
2910149700,"Montserrat township, Johnson County, Missouri",535.0,382.0,153.0,101,49700,29
2910574734,"Union township, Laclede County, Missouri",639.0,350.0,289.0,105,74734,29
2910570072,"Spring Hollow township, Laclede County, Missouri",1668.0,1443.0,225.0,105,70072,29
2908959546,"Prairie township, Howard County, Missouri",295.0,245.0,50.0,089,59546,29
2908925642,"Franklin township, Howard County, Missouri",750.0,496.0,254.0,089,25642,29
2908961652,"Richmond township, Howard County, Missouri",1020.0,717.0,303.0,089,61652,29
2908949232,"Moniteau township, Howard County, Missouri",327.0,282.0,45.0,089,49232,29
2910546937,"May/Smith township, Laclede County, Missouri",281.0,243.0,38.0,105,46937,29
2910557386,"Phillipsburg township, Laclede County, Missouri",572.0,341.0,231.0,105,57386,29
2909538054,"Kaw township, Jackson County, Missouri",46656.0,25344.0,21312.0,095,38054,29
290956490,"Blue township, Jackson County, Missouri",47832.0,30847.0,16985.0,095,6490,29
2909577506,"Washington township, Jackson County, Missouri",12594.0,8206.0,4388.0,095,77506,29
2909568438,"Sni-A-Bar township, Jackson County, Missouri",27171.0,19862.0,7309.0,095,68438,29
2909575598,"Van Buren township, Jackson County, Missouri",2925.0,2627.0,298.0,095,75598,29
2909559564,"Prairie township, Jackson County, Missouri",33387.0,26689.0,6698.0,095,59564,29
2909525282,"Fort Osage township, Jackson County, Missouri",2425.0,1948.0,477.0,095,25282,29
290958686,"Brooking township, Jackson County, Missouri",13889.0,10118.0,3771.0,095,8686,29
2910932428,"Hoberg township, Lawrence County, Missouri",143.0,123.0,20.0,109,32428,29
291092566,"Aurora township, Lawrence County, Missouri",3738.0,2689.0,1049.0,109,2566,29
2910961040,"Red Oak township, Lawrence County, Missouri",154.0,121.0,33.0,109,61040,29
2910957440,"Pierce township, Lawrence County, Missouri",2125.0,1555.0,570.0,109,57440,29
2910976228,"Vineyard township, Lawrence County, Missouri",361.0,336.0,25.0,109,76228,29
291099442,"Buck Prairie township, Lawrence County, Missouri",1276.0,836.0,440.0,109,9442,29
2910970090,"Spring River township, Lawrence County, Missouri",480.0,381.0,99.0,109,70090,29
2906128270,"Grand River township, Daviess County, Missouri",121.0,90.0,31.0,061,28270,29
2906177362,"Washington township, Daviess County, Missouri",44.0,44.0,0.0,061,77362,29
2906136350,"Jamesport township, Daviess County, Missouri",400.0,310.0,90.0,061,36350,29
290875482,"Bigelow township, Holt County, Missouri",49.0,46.0,3.0,087,5482,29
2908748836,"Minton township, Holt County, Missouri",59.0,46.0,13.0,087,48836,29
2908742140,"Liberty township, Holt County, Missouri",78.0,44.0,34.0,087,42140,29
2908774680,"Union township, Holt County, Missouri",160.0,122.0,38.0,087,74680,29
290874672,"Benton township, Holt County, Missouri",670.0,435.0,235.0,087,4672,29
2908725048,"Forest township, Holt County, Missouri",155.0,97.0,58.0,087,25048,29
2908731852,"Hickory township, Holt County, Missouri",58.0,55.0,3.0,087,31852,29
2908752706,"Nodaway township, Holt County, Missouri",37.0,31.0,6.0,087,52706,29
2910925930,"Freistatt township, Lawrence County, Missouri",172.0,102.0,70.0,109,25930,29
2910950582,"Mount Pleasant township, Lawrence County, Missouri",331.0,241.0,90.0,109,50582,29
2910974104,"Turnback township, Lawrence County, Missouri",462.0,350.0,112.0,109,74104,29
2910950690,"Mount Vernon township, Lawrence County, Missouri",3038.0,1947.0,1091.0,109,50690,29
2910955784,"Ozark township, Lawrence County, Missouri",519.0,385.0,134.0,109,55784,29
2910942806,"Lincoln township, Lawrence County, Missouri",696.0,568.0,128.0,109,42806,29
2913165342,"Saline township, Miller County, Missouri",3172.0,2094.0,1078.0,131,65342,29
2913122528,"Equality township, Miller County, Missouri",359.0,316.0,43.0,131,22528,29
2913127244,"Glaze township, Miller County, Missouri",2484.0,1827.0,657.0,131,27244,29
2913137322,"Jim Henry township, Miller County, Missouri",411.0,406.0,5.0,131,37322,29
2913155172,"Osage township, Miller County, Missouri",594.0,503.0,91.0,131,55172,29
2913161778,"Richwoods township, Miller County, Missouri",1218.0,988.0,230.0,131,61778,29
2913125678,"Franklin township, Miller County, Missouri",919.0,797.0,122.0,131,25678,29
2908136818,"Jefferson township, Harrison County, Missouri",102.0,89.0,13.0,081,36818,29
2908173744,"Trail Creek township, Harrison County, Missouri",90.0,73.0,17.0,081,73744,29
2908110072,"Butler township, Harrison County, Missouri",49.0,38.0,11.0,081,10072,29
2908114392,"Clay township, Harrison County, Missouri",50.0,33.0,17.0,081,14392,29
2908130070,"Hamilton township, Harrison County, Missouri",44.0,39.0,5.0,081,30070,29
2908142752,"Lincoln township, Harrison County, Missouri",44.0,30.0,14.0,081,42752,29
2908177488,"Washington township, Harrison County, Missouri",56.0,41.0,15.0,081,77488,29
29081226,"Adams township, Harrison County, Missouri",61.0,48.0,13.0,081,226,29
2908179486,"White Oak township, Harrison County, Missouri",148.0,116.0,32.0,081,79486,29
2908167448,"Sherman township, Harrison County, Missouri",110.0,110.0,0.0,081,67448,29
290815086,"Bethany township, Harrison County, Missouri",1421.0,922.0,499.0,081,5086,29
2908118064,"Dallas township, Harrison County, Missouri",105.0,83.0,22.0,081,18064,29
2910928972,"Green township, Lawrence County, Missouri",138.0,104.0,34.0,109,28972,29
2908115508,"Colfax township, Harrison County, Missouri",197.0,177.0,20.0,081,15508,29
2908125455,"Fox Creek township, Harrison County, Missouri",18.0,15.0,3.0,081,25455,29
2906136782,"Jefferson township, Daviess County, Missouri",206.0,186.0,20.0,061,36782,29
2906142104,"Liberty township, Daviess County, Missouri",304.0,290.0,14.0,061,42104,29
2906174590,"Union township, Daviess County, Missouri",840.0,597.0,243.0,061,74590,29
2908128486,"Grant township, Harrison County, Missouri",183.0,133.0,50.0,081,28486,29
2908145398,"Madison township, Harrison County, Missouri",144.0,130.0,14.0,081,45398,29
2908117956,"Cypress township, Harrison County, Missouri",46.0,35.0,11.0,081,17956,29
2908146046,"Marion township, Harrison County, Missouri",170.0,129.0,41.0,081,46046,29
