geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
5103196087,"Timberlake district, Campbell County, Virginia",3289.0,2867.0,35.0,2634.0,198.0,422.0,031,96087,51,2669.0,620.0
5103190968,"Concord district, Campbell County, Virginia",3767.0,2894.0,78.0,2457.0,359.0,873.0,031,90968,51,2535.0,1232.0
5103195623,"Seneca district, Campbell County, Virginia",2994.0,2277.0,45.0,1928.0,304.0,717.0,031,95623,51,1973.0,1021.0
5103190504,"Brookneal district, Campbell County, Virginia",2668.0,1769.0,68.0,1417.0,284.0,899.0,031,90504,51,1485.0,1183.0
5103195503,"Rustburg district, Campbell County, Virginia",2984.0,2635.0,46.0,2293.0,296.0,349.0,031,95503,51,2339.0,645.0
5108796119,"Tuckahoe district, Henrico County, Virginia",25697.0,23267.0,104.0,21876.0,1287.0,2430.0,087,96119,51,21980.0,3717.0
5108793511,"Fairfield district, Henrico County, Virginia",24979.0,21703.0,109.0,18719.0,2875.0,3276.0,087,93511,51,18828.0,6151.0
5108796079,"Three Chopt district, Henrico County, Virginia",25831.0,24507.0,26.0,23540.0,941.0,1324.0,087,96079,51,23566.0,2265.0
5108993975,"Iriswood district, Henry County, Virginia",3811.0,3219.0,27.0,2694.0,498.0,592.0,089,93975,51,2721.0,1090.0
5108790496,"Brookland district, Henrico County, Virginia",25978.0,23952.0,17.0,22255.0,1680.0,2026.0,087,90496,51,22272.0,3706.0
5108796175,"Varina district, Henrico County, Virginia",23630.0,20453.0,206.0,17770.0,2477.0,3177.0,087,96175,51,17976.0,5654.0
5108990944,"Collinsville district, Henry County, Virginia",3967.0,3158.0,32.0,2474.0,652.0,809.0,089,90944,51,2506.0,1461.0
5108995263,"Reed Creek district, Henry County, Virginia",3622.0,2820.0,86.0,2340.0,394.0,802.0,089,95263,51,2426.0,1196.0
5108990288,"Blackberry district, Henry County, Virginia",3434.0,2620.0,53.0,2055.0,512.0,814.0,089,90288,51,2108.0,1326.0
5108995295,"Ridgeway district, Henry County, Virginia",3866.0,3026.0,35.0,2520.0,471.0,840.0,089,95295,51,2555.0,1311.0
5108993919,"Horsepasture district, Henry County, Virginia",3461.0,2596.0,34.0,2043.0,519.0,865.0,089,93919,51,2077.0,1384.0
5109991080,"Dahlgren district, King George County, Virginia",1950.0,1801.0,17.0,1679.0,105.0,149.0,099,91080,51,1696.0,254.0
5109994039,"James Monroe district, King George County, Virginia",2873.0,2753.0,54.0,2523.0,176.0,120.0,099,94039,51,2577.0,296.0
5109995687,"Shiloh district, King George County, Virginia",1839.0,1549.0,0.0,1272.0,277.0,290.0,099,95687,51,1272.0,567.0
5109994031,"James Madison district, King George County, Virginia",2310.0,2113.0,7.0,1936.0,170.0,197.0,099,94031,51,1943.0,367.0
5110196327,"West Point district, King William County, Virginia",2228.0,1742.0,42.0,1481.0,219.0,486.0,101,96327,51,1523.0,705.0
5110190016,"Acquinton district, King William County, Virginia",2678.0,2301.0,27.0,1740.0,534.0,377.0,101,90016,51,1767.0,911.0
5110194479,"Mangohick district, King William County, Virginia",1173.0,1054.0,8.0,796.0,250.0,119.0,101,94479,51,804.0,369.0
5110994759,"Mountain Road district, Louisa County, Virginia",1610.0,1354.0,16.0,1065.0,273.0,256.0,109,94759,51,1081.0,529.0
5110995015,"Patrick Henry district, Louisa County, Virginia",1859.0,1504.0,58.0,1216.0,230.0,355.0,109,95015,51,1274.0,585.0
