geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
0212238460,"Kenai-Cook Inlet census subarea, Kenai Peninsula Borough, Alaska",19879.0,17800.0,309.0,14892.0,2599.0,2079.0,122,38460,02,15201.0,4678.0
0226114420,"Chugach census subarea, Valdez-Cordova Census Area, Alaska",2384.0,2303.0,33.0,1998.0,272.0,81.0,261,14420,02,2031.0,353.0
0206818765,"Denali census subarea, Denali Borough, Alaska",678.0,644.0,0.0,603.0,41.0,34.0,068,18765,02,603.0,75.0
0226117350,"Copper River census subarea, Valdez-Cordova Census Area, Alaska",465.0,327.0,15.0,269.0,43.0,138.0,261,17350,02,284.0,181.0
0212268610,"Seward-Hope census subarea, Kenai Peninsula Borough, Alaska",1900.0,1672.0,28.0,1475.0,169.0,228.0,122,68610,02,1503.0,397.0
0229046060,"McGrath-Holy Cross census subarea, Yukon-Koyukuk Census Area, Alaska",399.0,262.0,0.0,197.0,65.0,137.0,290,46060,02,197.0,202.0
0216442780,"Lake and Peninsula census subarea, Lake and Peninsula Borough, Alaska",408.0,338.0,1.0,245.0,92.0,70.0,164,42780,02,246.0,162.0
0224072030,"Southeast Fairbanks census subarea, Southeast Fairbanks Census Area, Alaska",2139.0,1897.0,11.0,1603.0,283.0,242.0,240,72030,02,1614.0,525.0
0229042080,"Koyukuk-Middle Yukon census subarea, Yukon-Koyukuk Census Area, Alaska",1094.0,740.0,1.0,498.0,241.0,354.0,290,42080,02,499.0,595.0
0229086690,"Yukon Flats census subarea, Yukon-Koyukuk Census Area, Alaska",466.0,273.0,3.0,157.0,113.0,193.0,290,86690,02,160.0,306.0
020203050,"Anchorage census subarea, Anchorage Municipality, Alaska",106012.0,100312.0,413.0,92255.0,7644.0,5700.0,020,3050,02,92668.0,13344.0
020131598,"Aleutians East census subarea, Aleutians East Borough, Alaska",812.0,693.0,0.0,551.0,142.0,119.0,013,1598,02,551.0,261.0
0219864310,"Prince of Wales census subarea, Prince of Wales-Hyder Census Area, Alaska",1830.0,1566.0,5.0,1241.0,320.0,264.0,198,64310,02,1246.0,584.0
0223070810,"Skagway census subarea, Skagway Municipality, Alaska",423.0,407.0,1.0,352.0,54.0,16.0,230,70810,02,353.0,70.0
0219834575,"Hyder census subarea, Prince of Wales-Hyder Census Area, Alaska",0.0,0.0,0.0,0.0,0.0,0.0,198,34575,02,0.0,0.0
0219848873,"Metlakatla Indian Community census subarea, Prince of Wales-Hyder Census Area, Alaska",485.0,427.0,0.0,329.0,98.0,58.0,198,48873,02,329.0,156.0
0227586420,"Wrangell census subarea, Wrangell City and Borough, Alaska",1084.0,916.0,10.0,807.0,99.0,168.0,275,86420,02,817.0,267.0
0210533390,"Hoonah-Angoon census subarea, Hoonah-Angoon Census Area, Alaska",770.0,648.0,0.0,558.0,90.0,122.0,105,33390,02,558.0,212.0
0210540560,"Klukwan census subarea, Hoonah-Angoon Census Area, Alaska",32.0,22.0,2.0,20.0,0.0,10.0,105,40560,02,22.0,10.0
020161615,"Aleutians West census subarea, Aleutians West Census Area, Alaska",1218.0,1118.0,2.0,900.0,216.0,100.0,016,1615,02,902.0,316.0
020609050,"Bristol Bay census subarea, Bristol Bay Borough, Alaska",358.0,327.0,7.0,291.0,29.0,31.0,060,9050,02,298.0,60.0
0215041200,"Kodiak Island census subarea, Kodiak Island Borough, Alaska",4538.0,4084.0,5.0,3727.0,352.0,454.0,150,41200,02,3732.0,806.0
0218856270,"Northwest Arctic census subarea, Northwest Arctic Borough, Alaska",1849.0,1478.0,0.0,1223.0,255.0,371.0,188,56270,02,1223.0,626.0
0222070590,"Sitka census subarea, Sitka City and Borough, Alaska",3545.0,3265.0,17.0,2844.0,404.0,280.0,220,70590,02,2861.0,684.0
020503580,"Aniak census subarea, Bethel Census Area, Alaska",417.0,301.0,0.0,229.0,72.0,116.0,050,3580,02,229.0,188.0
0205045510,"Lower Kuskokwim census subarea, Bethel Census Area, Alaska",4107.0,3407.0,1.0,2936.0,470.0,700.0,050,45510,02,2937.0,1170.0
0218555970,"North Slope census subarea, North Slope Borough, Alaska",2041.0,1723.0,10.0,1382.0,331.0,318.0,185,55970,02,1392.0,649.0
0215842185,"Kusilvak census subarea, Kusilvak Census Area, Alaska",1752.0,1340.0,0.0,1011.0,329.0,412.0,158,42185,02,1011.0,741.0
0219560360,"Petersburg census subarea, Petersburg Borough, Alaska",1255.0,1131.0,4.0,953.0,174.0,124.0,195,60360,02,957.0,298.0
0209024450,"Fairbanks North Star census subarea, Fairbanks North Star Borough, Alaska",36396.0,34149.0,231.0,29744.0,4174.0,2247.0,090,24450,02,29975.0,6421.0
0213039010,"Ketchikan census subarea, Ketchikan Gateway Borough, Alaska",5270.0,4807.0,26.0,4255.0,526.0,463.0,130,39010,02,4281.0,989.0
0217047440,"Matanuska-Susitna census subarea, Matanuska-Susitna Borough, Alaska",30613.0,28582.0,190.0,26020.0,2372.0,2031.0,170,47440,02,26210.0,4403.0
0218054970,"Nome census subarea, Nome Census Area, Alaska",2897.0,2477.0,2.0,1948.0,527.0,420.0,180,54970,02,1950.0,947.0
0207019000,"Dillingham census subarea, Dillingham Census Area, Alaska",1405.0,1146.0,2.0,1008.0,136.0,259.0,070,19000,02,1010.0,395.0
0210031160,"Haines census subarea, Haines Borough, Alaska",1087.0,1016.0,19.0,839.0,158.0,71.0,100,31160,02,858.0,229.0
0228286498,"Yakutat census subarea, Yakutat City and Borough, Alaska",255.0,227.0,3.0,177.0,47.0,28.0,282,86498,02,180.0,75.0
0211036450,"Juneau census subarea, Juneau City and Borough, Alaska",12273.0,11600.0,76.0,10713.0,811.0,673.0,110,36450,02,10789.0,1484.0
