geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
5002111950,"Castleton town, Rutland County, Vermont",1637.0,72.0,110.0,102.0,68.0,75.0,91.0,90.0,85.0,93.0,109.0,82.0,375.0,145.0,33.0,74.0,33.0,021,11950,50
5002155600,"Pittsford town, Rutland County, Vermont",1305.0,83.0,75.0,114.0,74.0,22.0,119.0,33.0,48.0,35.0,152.0,163.0,218.0,64.0,83.0,22.0,0.0,021,55600,50
5002165275,"Shrewsbury town, Rutland County, Vermont",452.0,3.0,7.0,8.0,6.0,20.0,30.0,15.0,22.0,23.0,32.0,103.0,57.0,58.0,13.0,19.0,36.0,021,65275,50
500217750,"Brandon town, Rutland County, Vermont",1652.0,98.0,130.0,114.0,67.0,128.0,65.0,116.0,63.0,30.0,111.0,231.0,275.0,118.0,0.0,72.0,34.0,021,7750,50
5002134450,"Hubbardton town, Rutland County, Vermont",246.0,27.0,13.0,7.0,18.0,6.0,26.0,2.0,15.0,2.0,16.0,31.0,25.0,29.0,13.0,14.0,2.0,021,34450,50
5002137685,"Killington town, Rutland County, Vermont",346.0,21.0,5.0,19.0,6.0,10.0,46.0,24.0,13.0,14.0,19.0,49.0,44.0,5.0,28.0,19.0,24.0,021,37685,50
5002144800,"Middletown Springs town, Rutland County, Vermont",338.0,2.0,13.0,18.0,11.0,16.0,24.0,13.0,10.0,19.0,53.0,52.0,32.0,31.0,19.0,17.0,8.0,021,44800,50
5002144125,"Mendon town, Rutland County, Vermont",465.0,28.0,18.0,17.0,4.0,6.0,3.0,13.0,36.0,29.0,52.0,75.0,82.0,17.0,21.0,20.0,44.0,021,44125,50
5002147200,"Mount Holly town, Rutland County, Vermont",557.0,10.0,7.0,13.0,17.0,16.0,36.0,52.0,20.0,40.0,30.0,92.0,114.0,32.0,48.0,0.0,30.0,021,47200,50
5002182300,"West Rutland town, Rutland County, Vermont",977.0,26.0,64.0,68.0,51.0,18.0,83.0,36.0,54.0,31.0,128.0,125.0,169.0,67.0,28.0,22.0,7.0,021,82300,50
5002157250,"Proctor town, Rutland County, Vermont",705.0,13.0,20.0,28.0,28.0,38.0,14.0,39.0,29.0,50.0,60.0,139.0,128.0,61.0,18.0,26.0,14.0,021,57250,50
5002135425,"Ira town, Rutland County, Vermont",166.0,14.0,10.0,10.0,10.0,1.0,1.0,1.0,5.0,5.0,18.0,15.0,32.0,20.0,11.0,3.0,10.0,021,35425,50
500215200,"Benson town, Rutland County, Vermont",385.0,24.0,5.0,30.0,52.0,26.0,14.0,25.0,17.0,2.0,27.0,22.0,70.0,22.0,47.0,2.0,0.0,021,5200,50
5002114500,"Clarendon town, Rutland County, Vermont",1032.0,62.0,71.0,25.0,85.0,49.0,68.0,12.0,47.0,44.0,47.0,150.0,170.0,114.0,30.0,45.0,13.0,021,14500,50
5002116825,"Danby town, Rutland County, Vermont",540.0,7.0,14.0,26.0,45.0,20.0,23.0,10.0,57.0,17.0,52.0,138.0,60.0,29.0,22.0,9.0,11.0,021,16825,50
5002125375,"Fair Haven town, Rutland County, Vermont",1063.0,60.0,113.0,61.0,66.0,99.0,39.0,42.0,40.0,59.0,78.0,135.0,110.0,111.0,14.0,29.0,7.0,021,25375,50
5002156875,"Poultney town, Rutland County, Vermont",1255.0,70.0,83.0,98.0,61.0,75.0,45.0,59.0,69.0,71.0,99.0,106.0,181.0,151.0,41.0,33.0,13.0,021,56875,50
5002147425,"Mount Tabor town, Rutland County, Vermont",103.0,4.0,12.0,3.0,2.0,4.0,6.0,11.0,5.0,10.0,3.0,7.0,19.0,13.0,2.0,0.0,2.0,021,47425,50
5002155450,"Pittsfield town, Rutland County, Vermont",184.0,4.0,10.0,2.0,11.0,15.0,17.0,8.0,6.0,20.0,15.0,13.0,29.0,12.0,19.0,3.0,0.0,021,55450,50
5002161225,"Rutland city, Rutland County, Vermont",6907.0,565.0,596.0,469.0,548.0,414.0,378.0,258.0,347.0,297.0,552.0,801.0,670.0,458.0,130.0,290.0,134.0,021,61225,50
5002114350,"Chittenden town, Rutland County, Vermont",492.0,7.0,15.0,0.0,7.0,32.0,20.0,28.0,19.0,41.0,52.0,76.0,73.0,41.0,31.0,24.0,26.0,021,14350,50
5002154250,"Pawlet town, Rutland County, Vermont",579.0,44.0,37.0,33.0,23.0,47.0,41.0,33.0,28.0,15.0,57.0,69.0,44.0,59.0,27.0,12.0,10.0,021,54250,50
5002172925,"Tinmouth town, Rutland County, Vermont",257.0,11.0,24.0,10.0,12.0,3.0,6.0,5.0,23.0,22.0,26.0,37.0,25.0,27.0,12.0,6.0,8.0,021,72925,50
5002175925,"Wallingford town, Rutland County, Vermont",877.0,14.0,45.0,26.0,34.0,53.0,64.0,18.0,17.0,69.0,88.0,141.0,131.0,77.0,45.0,27.0,28.0,021,75925,50
