geoid,name,median,county,county subdivision,state
4400542400,"Little Compton town, Newport County, Rhode Island",69728.0,005,42400,44
4400545460,"Middletown town, Newport County, Rhode Island",67829.0,005,45460,44
4400549960,"Newport city, Newport County, Rhode Island",74212.0,005,49960,44
440050,"County subdivisions not defined, Newport County, Rhode Island",-666666666.0,005,0,44
4400536820,"Jamestown town, Newport County, Rhode Island",103931.0,005,36820,44
4400557880,"Portsmouth town, Newport County, Rhode Island",90387.0,005,57880,44
4400570880,"Tiverton town, Newport County, Rhode Island",75887.0,005,70880,44
4400374300,"Warwick city, Kent County, Rhode Island",70921.0,003,74300,44
4400318640,"Coventry town, Kent County, Rhode Island",70125.0,003,18640,44
4400378440,"West Warwick town, Kent County, Rhode Island",52734.0,003,78440,44
4400377720,"West Greenwich town, Kent County, Rhode Island",103285.0,003,77720,44
4400322240,"East Greenwich town, Kent County, Rhode Island",111400.0,003,22240,44
4400720080,"Cumberland town, Providence County, Rhode Island",82668.0,007,20080,44
4400780780,"Woonsocket city, Providence County, Rhode Island",41368.0,007,80780,44
4400751760,"North Providence town, Providence County, Rhode Island",51737.0,007,51760,44
4400741500,"Lincoln town, Providence County, Rhode Island",69228.0,007,41500,44
4400722960,"East Providence city, Providence County, Rhode Island",56897.0,007,22960,44
4400730340,"Glocester town, Providence County, Rhode Island",92536.0,007,30340,44
4400752480,"North Smithfield town, Providence County, Rhode Island",78036.0,007,52480,44
4400714140,"Central Falls city, Providence County, Rhode Island",26362.0,007,14140,44
4400766200,"Smithfield town, Providence County, Rhode Island",82500.0,007,66200,44
4400754640,"Pawtucket city, Providence County, Rhode Island",49606.0,007,54640,44
4400759000,"Providence city, Providence County, Rhode Island",56984.0,007,59000,44
4400727460,"Foster town, Providence County, Rhode Island",79600.0,007,27460,44
4400737720,"Johnston town, Providence County, Rhode Island",60536.0,007,37720,44
4400764220,"Scituate town, Providence County, Rhode Island",84123.0,007,64220,44
4400711800,"Burrillville town, Providence County, Rhode Island",71440.0,007,11800,44
4400719180,"Cranston city, Providence County, Rhode Island",66390.0,007,19180,44
440015140,"Barrington town, Bristol County, Rhode Island",117092.0,001,5140,44
4400173760,"Warren town, Bristol County, Rhode Island",56038.0,001,73760,44
440019280,"Bristol town, Bristol County, Rhode Island",66728.0,001,9280,44
4400977000,"Westerly town, Washington County, Rhode Island",65011.0,009,77000,44
4400951580,"North Kingstown town, Washington County, Rhode Island",89134.0,009,51580,44
4400967460,"South Kingstown town, Washington County, Rhode Island",80475.0,009,67460,44
4400935380,"Hopkinton town, Washington County, Rhode Island",85500.0,009,35380,44
4400961160,"Richmond town, Washington County, Rhode Island",97582.0,009,61160,44
4400925300,"Exeter town, Washington County, Rhode Island",78566.0,009,25300,44
4400948340,"Narragansett town, Washington County, Rhode Island",68556.0,009,48340,44
4400950500,"New Shoreham town, Washington County, Rhode Island",76364.0,009,50500,44
4400914500,"Charlestown town, Washington County, Rhode Island",71747.0,009,14500,44
