geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
0900163480,"Redding town, Fairfield County, Connecticut",8781.0,8102.0,215.0,61.0,50.0,0.0,79.0,5.0,7.0,26.0,88.0,12.0,0.0,0.0,52.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,36.0,0.0,001,63480,09,8629.0,152.0
0900174190,"Stratford town, Fairfield County, Connecticut",50200.0,40252.0,3379.0,1765.0,729.0,362.0,94.0,0.0,209.0,390.0,1005.0,832.0,0.0,17.0,48.0,119.0,85.0,113.0,183.0,44.0,196.0,23.0,18.0,22.0,228.0,87.0,001,74190,09,46426.0,3774.0
0900173070,"Stamford town, Fairfield County, Connecticut",121349.0,69772.0,13752.0,14538.0,2626.0,2345.0,388.0,61.0,2384.0,1879.0,5595.0,2133.0,255.0,54.0,661.0,729.0,220.0,29.0,664.0,212.0,1388.0,311.0,337.0,220.0,578.0,218.0,001,73070,09,98620.0,22729.0
0900150580,"New Canaan town, Fairfield County, Connecticut",19247.0,16195.0,637.0,182.0,198.0,53.0,169.0,7.0,239.0,235.0,756.0,214.0,55.0,10.0,124.0,22.0,16.0,0.0,0.0,22.0,60.0,0.0,0.0,0.0,17.0,36.0,001,50580,09,18466.0,781.0
0900150860,"New Fairfield town, Fairfield County, Connecticut",13353.0,12161.0,413.0,140.0,32.0,0.0,124.0,46.0,40.0,0.0,305.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,35.0,8.0,12.0,001,50860,09,13092.0,261.0
0900152980,"Newtown town, Fairfield County, Connecticut",27006.0,24179.0,858.0,235.0,192.0,0.0,235.0,0.0,47.0,66.0,644.0,222.0,18.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,26.0,120.0,0.0,0.0,83.0,37.0,001,52980,09,26304.0,702.0
0900183430,"Weston town, Fairfield County, Connecticut",9896.0,8517.0,431.0,32.0,54.0,0.0,132.0,15.0,39.0,14.0,272.0,23.0,4.0,0.0,179.0,36.0,0.0,0.0,0.0,0.0,27.0,15.0,0.0,0.0,84.0,22.0,001,83430,09,9739.0,157.0
090010,"County subdivisions not defined, Fairfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,0,09,0.0,0.0
0900123890,"Easton town, Fairfield County, Connecticut",7328.0,6413.0,123.0,141.0,32.0,0.0,18.0,6.0,47.0,22.0,237.0,121.0,0.0,18.0,16.0,6.0,0.0,0.0,0.0,0.0,12.0,15.0,3.0,0.0,38.0,60.0,001,23890,09,6939.0,389.0
0900186370,"Wilton town, Fairfield County, Connecticut",17709.0,15301.0,198.0,60.0,147.0,16.0,159.0,0.0,303.0,69.0,553.0,140.0,55.0,58.0,150.0,173.0,15.0,0.0,50.0,0.0,144.0,25.0,8.0,6.0,79.0,0.0,001,86370,09,17162.0,547.0
090018070,"Bridgeport town, Fairfield County, Connecticut",137582.0,72212.0,22902.0,22114.0,3257.0,1635.0,157.0,7.0,382.0,538.0,3875.0,4353.0,111.0,16.0,190.0,487.0,250.0,484.0,176.0,15.0,376.0,610.0,191.0,542.0,1961.0,741.0,001,8070,09,106040.0,31542.0
0900118850,"Darien town, Fairfield County, Connecticut",20260.0,17350.0,695.0,113.0,130.0,10.0,276.0,60.0,117.0,20.0,600.0,215.0,41.0,0.0,222.0,193.0,0.0,0.0,17.0,0.0,102.0,46.0,0.0,0.0,53.0,0.0,001,18850,09,19603.0,657.0
0900126620,"Fairfield town, Fairfield County, Connecticut",58189.0,47634.0,1844.0,867.0,494.0,84.0,437.0,46.0,679.0,317.0,2375.0,1087.0,78.0,77.0,312.0,260.0,0.0,39.0,17.0,5.0,246.0,142.0,578.0,155.0,274.0,142.0,001,26620,09,54968.0,3221.0
090014720,"Bethel town, Fairfield County, Connecticut",18559.0,15607.0,710.0,353.0,94.0,0.0,61.0,19.0,65.0,75.0,518.0,297.0,0.0,0.0,134.0,80.0,0.0,0.0,61.0,30.0,200.0,83.0,30.0,6.0,136.0,0.0,001,4720,09,17616.0,943.0
0900163970,"Ridgefield town, Fairfield County, Connecticut",24076.0,21421.0,599.0,221.0,64.0,72.0,212.0,3.0,241.0,36.0,667.0,108.0,8.0,39.0,69.0,40.0,0.0,0.0,10.0,0.0,162.0,3.0,0.0,0.0,101.0,0.0,001,63970,09,23554.0,522.0
0900168170,"Shelton town, Fairfield County, Connecticut",39728.0,32875.0,1248.0,702.0,135.0,109.0,145.0,23.0,567.0,365.0,1665.0,1049.0,17.0,21.0,130.0,135.0,0.0,81.0,165.0,0.0,131.0,36.0,24.0,24.0,81.0,0.0,001,68170,09,37183.0,2545.0
0900183500,"Westport town, Fairfield County, Connecticut",26346.0,22412.0,772.0,122.0,212.0,15.0,265.0,68.0,216.0,61.0,792.0,114.0,164.0,157.0,313.0,247.0,0.0,0.0,53.0,0.0,99.0,8.0,32.0,69.0,121.0,34.0,001,83500,09,25451.0,895.0
0900118500,"Danbury town, Fairfield County, Connecticut",79165.0,43611.0,10050.0,11061.0,256.0,87.0,316.0,0.0,490.0,184.0,4804.0,4768.0,0.0,125.0,356.0,288.0,152.0,72.0,124.0,145.0,742.0,826.0,141.0,68.0,464.0,35.0,001,18500,09,61506.0,17659.0
090093250,"Beacon Falls town, New Haven County, Connecticut",5866.0,5340.0,93.0,41.0,20.0,0.0,0.0,0.0,69.0,44.0,180.0,19.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,009,3250,09,5719.0,147.0
0900982870,"West Haven town, New Haven County, Connecticut",52005.0,38930.0,4773.0,3948.0,203.0,154.0,42.0,9.0,168.0,125.0,780.0,601.0,71.0,31.0,88.0,162.0,23.0,81.0,97.0,134.0,166.0,351.0,258.0,405.0,304.0,101.0,009,82870,09,45903.0,6102.0
090094580,"Bethany town, New Haven County, Connecticut",5284.0,4553.0,118.0,0.0,18.0,0.0,0.0,0.0,175.0,30.0,57.0,23.0,49.0,49.0,100.0,41.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,009,4580,09,5112.0,172.0
0900922910,"East Haven town, New Haven County, Connecticut",27635.0,22074.0,2066.0,758.0,4.0,0.0,47.0,7.0,191.0,106.0,979.0,314.0,0.0,0.0,25.0,66.0,45.0,43.0,56.0,0.0,151.0,105.0,108.0,246.0,244.0,0.0,009,22910,09,25990.0,1645.0
0900934950,"Guilford town, New Haven County, Connecticut",21430.0,19916.0,289.0,162.0,65.0,34.0,189.0,0.0,26.0,19.0,294.0,43.0,0.0,77.0,56.0,93.0,20.0,0.0,23.0,20.0,53.0,16.0,0.0,0.0,35.0,0.0,009,34950,09,20966.0,464.0
0900944560,"Madison town, New Haven County, Connecticut",17347.0,15943.0,188.0,40.0,78.0,0.0,173.0,39.0,107.0,48.0,204.0,69.0,0.0,0.0,68.0,30.0,171.0,53.0,0.0,0.0,10.0,45.0,27.0,25.0,29.0,0.0,009,44560,09,16998.0,349.0
0900946940,"Middlebury town, New Haven County, Connecticut",7383.0,6193.0,145.0,90.0,55.0,19.0,15.0,0.0,35.0,6.0,451.0,138.0,17.0,0.0,25.0,11.0,0.0,0.0,41.0,0.0,51.0,66.0,25.0,0.0,0.0,0.0,009,46940,09,7053.0,330.0
0900987560,"Wolcott town, New Haven County, Connecticut",15974.0,14283.0,259.0,58.0,90.0,26.0,23.0,28.0,50.0,62.0,452.0,510.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,80.0,14.0,009,87560,09,15276.0,698.0
0900978740,"Wallingford town, New Haven County, Connecticut",43422.0,38427.0,1408.0,678.0,223.0,22.0,53.0,12.0,249.0,43.0,888.0,324.0,12.0,0.0,111.0,113.0,10.0,18.0,130.0,15.0,203.0,103.0,159.0,133.0,74.0,14.0,009,78740,09,41947.0,1475.0
