geoid,name,total,male_total,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_to_61,male_62_to_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_total,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,county,county subdivision,state,total_under_5,total_5_to_9,total_10_to_14,total_15_to_17,total_18_to_19,total_20,total_21,total_22_to_24,total_25_to_29,total_30_to_34,total_35_to_39,total_40_to_44,total_45_to_49,total_50_to_54,total_55_to_59,total_60_to_61,total_62_to_64,total_65_to_66,total_67_to_69,total_70_to_74,total_75_to_79,total_80_to_84,total_85_and_over,total_0_to_17,male_0_to_17,female_0_to_17,total_5_to_17,male_5_to_17,female_5_to_17,total_0_9,male_0_9,female_0_9,total_10_to_17,male_10_to_17,female_10_to_17,total_18_to_34,male_18_to_34,female_18_to_34,total_35_to_49,male_35_to_49,female_35_to_49,total_50_to_64,male_50_to_64,female_50_to_64,total_65_and_over,male_65_and_over,female_65_and_over
0212238460,"Kenai-Cook Inlet census subarea, Kenai Peninsula Borough, Alaska",52326,27124.0,1642.0,1663.0,1873.0,1159.0,738.0,307.0,336.0,946.0,1646.0,1613.0,1626.0,1545.0,1569.0,1919.0,2247.0,919.0,1279.0,846.0,1029.0,990.0,563.0,393.0,276.0,25202.0,1711.0,1611.0,1566.0,1073.0,537.0,279.0,292.0,758.0,1470.0,1564.0,1424.0,1497.0,1620.0,1823.0,2331.0,849.0,1070.0,532.0,977.0,958.0,436.0,417.0,407.0,122,38460,02,3353.0,3274.0,3439.0,2232.0,1275.0,586.0,628.0,1704.0,3116.0,3177.0,3050.0,3042.0,3189.0,3742.0,4578.0,1768.0,2349.0,1378.0,2006.0,1948.0,999.0,810.0,683.0,12298.0,6337.0,5961.0,8945.0,4695.0,4250.0,6627.0,3305.0,3322.0,5671.0,3032.0,2639.0,10486.0,5586.0,4900.0,9281.0,4740.0,4541.0,12437.0,6364.0,6073.0,7824.0,4097.0,3727.0
0226114420,"Chugach census subarea, Valdez-Cordova Census Area, Alaska",7712,4133.0,184.0,193.0,285.0,177.0,93.0,1.0,124.0,290.0,293.0,242.0,119.0,309.0,250.0,339.0,378.0,63.0,248.0,294.0,100.0,73.0,44.0,13.0,21.0,3579.0,235.0,290.0,175.0,149.0,6.0,23.0,34.0,40.0,388.0,178.0,169.0,298.0,328.0,276.0,307.0,224.0,69.0,84.0,103.0,145.0,33.0,5.0,20.0,261,14420,02,419.0,483.0,460.0,326.0,99.0,24.0,158.0,330.0,681.0,420.0,288.0,607.0,578.0,615.0,685.0,287.0,317.0,378.0,203.0,218.0,77.0,18.0,41.0,1688.0,839.0,849.0,1269.0,655.0,614.0,902.0,377.0,525.0,786.0,462.0,324.0,1712.0,1043.0,669.0,1473.0,678.0,795.0,1904.0,1028.0,876.0,935.0,545.0,390.0
0206818765,"Denali census subarea, Denali Borough, Alaska",2303,1168.0,42.0,40.0,78.0,33.0,18.0,65.0,28.0,85.0,71.0,50.0,50.0,74.0,104.0,81.0,75.0,81.0,82.0,27.0,33.0,21.0,21.0,9.0,0.0,1135.0,39.0,27.0,35.0,31.0,52.0,35.0,44.0,61.0,83.0,113.0,105.0,52.0,74.0,83.0,94.0,32.0,112.0,17.0,11.0,7.0,24.0,4.0,0.0,068,18765,02,81.0,67.0,113.0,64.0,70.0,100.0,72.0,146.0,154.0,163.0,155.0,126.0,178.0,164.0,169.0,113.0,194.0,44.0,44.0,28.0,45.0,13.0,0.0,325.0,193.0,132.0,244.0,151.0,93.0,148.0,82.0,66.0,177.0,111.0,66.0,705.0,317.0,388.0,459.0,228.0,231.0,640.0,319.0,321.0,174.0,111.0,63.0
0226117350,"Copper River census subarea, Valdez-Cordova Census Area, Alaska",1727,768.0,48.0,96.0,39.0,4.0,16.0,20.0,0.0,43.0,14.0,78.0,70.0,25.0,42.0,82.0,48.0,38.0,9.0,9.0,25.0,31.0,9.0,10.0,12.0,959.0,85.0,171.0,84.0,13.0,45.0,23.0,20.0,41.0,35.0,68.0,17.0,88.0,27.0,68.0,66.0,6.0,15.0,5.0,19.0,10.0,49.0,0.0,4.0,261,17350,02,133.0,267.0,123.0,17.0,61.0,43.0,20.0,84.0,49.0,146.0,87.0,113.0,69.0,150.0,114.0,44.0,24.0,14.0,44.0,41.0,58.0,10.0,16.0,540.0,187.0,353.0,407.0,139.0,268.0,400.0,144.0,256.0,140.0,43.0,97.0,403.0,171.0,232.0,269.0,137.0,132.0,332.0,177.0,155.0,183.0,96.0,87.0
0212268610,"Seward-Hope census subarea, Kenai Peninsula Borough, Alaska",5635,3137.0,162.0,100.0,105.0,68.0,51.0,56.0,22.0,201.0,267.0,262.0,251.0,241.0,182.0,312.0,173.0,153.0,115.0,41.0,140.0,125.0,48.0,26.0,36.0,2498.0,146.0,142.0,242.0,55.0,32.0,15.0,64.0,49.0,205.0,157.0,132.0,132.0,143.0,226.0,229.0,81.0,111.0,45.0,90.0,73.0,28.0,35.0,66.0,122,68610,02,308.0,242.0,347.0,123.0,83.0,71.0,86.0,250.0,472.0,419.0,383.0,373.0,325.0,538.0,402.0,234.0,226.0,86.0,230.0,198.0,76.0,61.0,102.0,1020.0,435.0,585.0,712.0,273.0,439.0,550.0,262.0,288.0,470.0,173.0,297.0,1381.0,859.0,522.0,1081.0,674.0,407.0,1400.0,753.0,647.0,753.0,416.0,337.0
0229046060,"McGrath-Holy Cross census subarea, Yukon-Koyukuk Census Area, Alaska",1028,588.0,44.0,44.0,41.0,17.0,24.0,13.0,15.0,24.0,44.0,36.0,27.0,30.0,31.0,29.0,56.0,16.0,26.0,17.0,12.0,27.0,9.0,3.0,3.0,440.0,41.0,40.0,30.0,13.0,6.0,4.0,9.0,34.0,40.0,21.0,9.0,23.0,25.0,41.0,34.0,8.0,19.0,5.0,7.0,11.0,8.0,8.0,4.0,290,46060,02,85.0,84.0,71.0,30.0,30.0,17.0,24.0,58.0,84.0,57.0,36.0,53.0,56.0,70.0,90.0,24.0,45.0,22.0,19.0,38.0,17.0,11.0,7.0,270.0,146.0,124.0,185.0,102.0,83.0,169.0,88.0,81.0,101.0,58.0,43.0,270.0,156.0,114.0,145.0,88.0,57.0,229.0,127.0,102.0,114.0,71.0,43.0
0216442780,"Lake and Peninsula census subarea, Lake and Peninsula Borough, Alaska",1301,661.0,43.0,44.0,42.0,35.0,9.0,17.0,22.0,36.0,36.0,43.0,55.0,36.0,32.0,53.0,53.0,34.0,27.0,8.0,12.0,14.0,6.0,3.0,1.0,640.0,44.0,64.0,61.0,32.0,15.0,3.0,4.0,41.0,66.0,54.0,29.0,26.0,39.0,35.0,43.0,6.0,24.0,0.0,11.0,19.0,10.0,7.0,7.0,164,42780,02,87.0,108.0,103.0,67.0,24.0,20.0,26.0,77.0,102.0,97.0,84.0,62.0,71.0,88.0,96.0,40.0,51.0,8.0,23.0,33.0,16.0,10.0,8.0,365.0,164.0,201.0,278.0,121.0,157.0,195.0,87.0,108.0,170.0,77.0,93.0,346.0,163.0,183.0,217.0,123.0,94.0,275.0,167.0,108.0,98.0,44.0,54.0
0224072030,"Southeast Fairbanks census subarea, Southeast Fairbanks Census Area, Alaska",6889,3813.0,227.0,248.0,316.0,152.0,78.0,62.0,22.0,138.0,319.0,243.0,234.0,225.0,246.0,298.0,303.0,64.0,164.0,135.0,120.0,88.0,66.0,51.0,14.0,3076.0,272.0,247.0,254.0,146.0,93.0,65.0,3.0,93.0,216.0,165.0,109.0,242.0,203.0,175.0,239.0,96.0,92.0,67.0,89.0,83.0,63.0,14.0,50.0,240,72030,02,499.0,495.0,570.0,298.0,171.0,127.0,25.0,231.0,535.0,408.0,343.0,467.0,449.0,473.0,542.0,160.0,256.0,202.0,209.0,171.0,129.0,65.0,64.0,1862.0,943.0,919.0,1363.0,716.0,647.0,994.0,475.0,519.0,868.0,468.0,400.0,1497.0,862.0,635.0,1259.0,705.0,554.0,1431.0,829.0,602.0,840.0,474.0,366.0
0229042080,"Koyukuk-Middle Yukon census subarea, Yukon-Koyukuk Census Area, Alaska",3201,1697.0,122.0,140.0,126.0,74.0,37.0,17.0,14.0,69.0,102.0,116.0,111.0,57.0,87.0,124.0,135.0,46.0,83.0,40.0,70.0,56.0,34.0,22.0,15.0,1504.0,115.0,111.0,121.0,89.0,26.0,26.0,16.0,44.0,92.0,96.0,87.0,87.0,82.0,96.0,113.0,49.0,47.0,32.0,40.0,52.0,32.0,28.0,23.0,290,42080,02,237.0,251.0,247.0,163.0,63.0,43.0,30.0,113.0,194.0,212.0,198.0,144.0,169.0,220.0,248.0,95.0,130.0,72.0,110.0,108.0,66.0,50.0,38.0,898.0,462.0,436.0,661.0,340.0,321.0,488.0,262.0,226.0,410.0,200.0,210.0,655.0,355.0,300.0,511.0,255.0,256.0,693.0,388.0,305.0,444.0,237.0,207.0
0229086690,"Yukon Flats census subarea, Yukon-Koyukuk Census Area, Alaska",1224,651.0,44.0,63.0,32.0,31.0,12.0,3.0,8.0,26.0,63.0,48.0,41.0,48.0,30.0,43.0,48.0,21.0,18.0,6.0,24.0,19.0,12.0,5.0,6.0,573.0,63.0,63.0,27.0,31.0,30.0,2.0,5.0,17.0,39.0,42.0,41.0,19.0,23.0,37.0,39.0,16.0,24.0,18.0,19.0,12.0,2.0,4.0,0.0,290,86690,02,107.0,126.0,59.0,62.0,42.0,5.0,13.0,43.0,102.0,90.0,82.0,67.0,53.0,80.0,87.0,37.0,42.0,24.0,43.0,31.0,14.0,9.0,6.0,354.0,170.0,184.0,247.0,126.0,121.0,233.0,107.0,126.0,121.0,63.0,58.0,295.0,160.0,135.0,202.0,119.0,83.0,246.0,130.0,116.0,127.0,72.0,55.0
