geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
1711571357,"South Wheatland township, Macon County, Illinois",1558.0,1394.0,164.0,115,71357,17
1711518836,"Decatur township, Macon County, Illinois",15027.0,10534.0,4493.0,115,18836,17
1711560677,"Pleasant View township, Macon County, Illinois",506.0,383.0,123.0,115,60677,17
1711544511,"Long Creek township, Macon County, Illinois",4145.0,3665.0,480.0,115,44511,17
1711551219,"Mount Zion township, Macon County, Illinois",2658.0,2145.0,513.0,115,51219,17
171153051,"Austin township, Macon County, Illinois",78.0,34.0,44.0,115,3051,17
1711537023,"Illini township, Macon County, Illinois",594.0,516.0,78.0,115,37023,17
1713791962,"Lynnville precinct, Morgan County, Illinois",223.0,168.0,55.0,137,91962,17
1711547085,"Maroa township, Macon County, Illinois",689.0,562.0,127.0,115,47085,17
171156769,"Blue Mound township, Macon County, Illinois",368.0,357.0,11.0,115,6769,17
1711534527,"Hickory Point township, Macon County, Illinois",6363.0,4502.0,1861.0,115,34527,17
1711552974,"Niantic township, Macon County, Illinois",246.0,223.0,23.0,115,52974,17
1711554859,"Oakley township, Macon County, Illinois",396.0,363.0,33.0,115,54859,17
1713791712,"Jacksonville No. 2 precinct, Morgan County, Illinois",598.0,332.0,266.0,137,91712,17
1713791719,"Jacksonville No. 9 precinct, Morgan County, Illinois",370.0,60.0,310.0,137,91719,17
1713792268,"Nortonville precinct, Morgan County, Illinois",128.0,113.0,15.0,137,92268,17
1713792034,"Markham precinct, Morgan County, Illinois",289.0,230.0,59.0,137,92034,17
1713791715,"Jacksonville No. 5 precinct, Morgan County, Illinois",241.0,191.0,50.0,137,91715,17
1713791716,"Jacksonville No. 6 precinct, Morgan County, Illinois",484.0,367.0,117.0,137,91716,17
170671621,"Appanoose township, Hancock County, Illinois",197.0,192.0,5.0,067,1621,17
1706732993,"Harmony township, Hancock County, Illinois",163.0,162.0,1.0,067,32993,17
1706764876,"Rock Creek township, Hancock County, Illinois",141.0,135.0,6.0,067,64876,17
1706770499,"Sonora township, Hancock County, Illinois",240.0,164.0,76.0,067,70499,17
1706778422,"Walker township, Hancock County, Illinois",120.0,110.0,10.0,067,78422,17
1706714104,"Chili township, Hancock County, Illinois",201.0,179.0,22.0,067,14104,17
1711915612,"Collinsville township, Madison County, Illinois",13282.0,10014.0,3268.0,119,15612,17
1706767054,"St. Mary township, Hancock County, Illinois",234.0,185.0,49.0,067,67054,17
1706718433,"Dallas City township, Hancock County, Illinois",434.0,357.0,77.0,067,18433,17
171191127,"Alton township, Madison County, Illinois",8587.0,5784.0,2803.0,119,1127,17
1706781607,"Wilcox township, Hancock County, Illinois",41.0,35.0,6.0,067,81607,17
1711966872,"St. Jacob township, Madison County, Illinois",898.0,768.0,130.0,119,66872,17
1711983284,"Wood River township, Madison County, Illinois",12444.0,8397.0,4047.0,119,83284,17
1711946877,"Marine township, Madison County, Illinois",871.0,671.0,200.0,119,46877,17
1711956068,"Omphghent township, Madison County, Illinois",950.0,840.0,110.0,119,56068,17
1711977486,"Venice township, Madison County, Illinois",707.0,538.0,169.0,119,77486,17
1711914260,"Chouteau township, Madison County, Illinois",2962.0,2212.0,750.0,119,14260,17
1711938245,"Jarvis township, Madison County, Illinois",4968.0,3802.0,1166.0,119,38245,17
1711951583,"Nameoki township, Madison County, Illinois",4360.0,3344.0,1016.0,119,51583,17
1711930939,"Granite City township, Madison County, Illinois",9969.0,6862.0,3107.0,119,30939,17
1711933981,"Helvetia township, Madison County, Illinois",3251.0,2401.0,850.0,119,33981,17
