geoid,name,total,native,foreign_born,county,county subdivision,state
0900163480,"Redding town, Fairfield County, Connecticut",9274.0,8584.0,690.0,001,63480,09
0900174190,"Stratford town, Fairfield County, Connecticut",52529.0,44682.0,7847.0,001,74190,09
0900173070,"Stamford town, Fairfield County, Connecticut",128851.0,83865.0,44986.0,001,73070,09
0900150580,"New Canaan town, Fairfield County, Connecticut",20357.0,17739.0,2618.0,001,50580,09
0900150860,"New Fairfield town, Fairfield County, Connecticut",14091.0,12912.0,1179.0,001,50860,09
0900152980,"Newtown town, Fairfield County, Connecticut",28030.0,25988.0,2042.0,001,52980,09
0900183430,"Weston town, Fairfield County, Connecticut",10369.0,9115.0,1254.0,001,83430,09
090010,"County subdivisions not defined, Fairfield County, Connecticut",0.0,0.0,0.0,001,0,09
0900123890,"Easton town, Fairfield County, Connecticut",7607.0,6733.0,874.0,001,23890,09
0900186370,"Wilton town, Fairfield County, Connecticut",18659.0,16250.0,2409.0,001,86370,09
090018070,"Bridgeport town, Fairfield County, Connecticut",147586.0,103972.0,43614.0,001,8070,09
0900118850,"Darien town, Fairfield County, Connecticut",21742.0,19258.0,2484.0,001,18850,09
0900126620,"Fairfield town, Fairfield County, Connecticut",61611.0,54089.0,7522.0,001,26620,09
090014720,"Bethel town, Fairfield County, Connecticut",19526.0,16849.0,2677.0,001,4720,09
0900163970,"Ridgefield town, Fairfield County, Connecticut",25206.0,22293.0,2913.0,001,63970,09
0900168170,"Shelton town, Fairfield County, Connecticut",41282.0,36118.0,5164.0,001,68170,09
0900183500,"Westport town, Fairfield County, Connecticut",27777.0,23884.0,3893.0,001,83500,09
0900118500,"Danbury town, Fairfield County, Connecticut",84573.0,58497.0,26076.0,001,18500,09
090093250,"Beacon Falls town, New Haven County, Connecticut",6108.0,5669.0,439.0,009,3250,09
0900982870,"West Haven town, New Haven County, Connecticut",55044.0,46290.0,8754.0,009,82870,09
090094580,"Bethany town, New Haven County, Connecticut",5526.0,4932.0,594.0,009,4580,09
0900922910,"East Haven town, New Haven County, Connecticut",29006.0,26162.0,2844.0,009,22910,09
0900934950,"Guilford town, New Haven County, Connecticut",22377.0,21132.0,1245.0,009,34950,09
0900944560,"Madison town, New Haven County, Connecticut",18247.0,17056.0,1191.0,009,44560,09
0900946940,"Middlebury town, New Haven County, Connecticut",7658.0,6713.0,945.0,009,46940,09
0900987560,"Wolcott town, New Haven County, Connecticut",16696.0,15424.0,1272.0,009,87560,09
0900978740,"Wallingford town, New Haven County, Connecticut",44991.0,41519.0,3472.0,009,78740,09
0900987700,"Woodbridge town, New Haven County, Connecticut",8907.0,7240.0,1667.0,009,87700,09
090091220,"Ansonia town, New Haven County, Connecticut",18953.0,16901.0,2052.0,009,1220,09
0900949950,"Naugatuck town, New Haven County, Connecticut",31649.0,27814.0,3835.0,009,49950,09
0900957600,"Orange town, New Haven County, Connecticut",13981.0,12344.0,1637.0,009,57600,09
0900958300,"Oxford town, New Haven County, Connecticut",12972.0,12322.0,650.0,009,58300,09
0900962290,"Prospect town, New Haven County, Connecticut",9748.0,9143.0,605.0,009,62290,09
090090,"County subdivisions not defined, New Haven County, Connecticut",0.0,0.0,0.0,009,0,09
090097310,"Branford town, New Haven County, Connecticut",28149.0,25810.0,2339.0,009,7310,09
0900919550,"Derby town, New Haven County, Connecticut",12700.0,10507.0,2193.0,009,19550,09
0900946520,"Meriden town, New Haven County, Connecticut",60241.0,55127.0,5114.0,009,46520,09
0900952070,"New Haven town, New Haven County, Connecticut",130884.0,109436.0,21448.0,009,52070,09
0900969640,"Southbury town, New Haven County, Connecticut",19675.0,18347.0,1328.0,009,69640,09
0900914160,"Cheshire town, New Haven County, Connecticut",29274.0,26451.0,2823.0,009,14160,09
0900953890,"North Branford town, New Haven County, Connecticut",14275.0,13423.0,852.0,009,53890,09
0900168310,"Sherman town, Fairfield County, Connecticut",3654.0,3324.0,330.0,001,68310,09
0900935650,"Hamden town, New Haven County, Connecticut",61493.0,53202.0,8291.0,009,35650,09
0900156060,"Norwalk town, Fairfield County, Connecticut",88537.0,64001.0,24536.0,001,56060,09
090018980,"Brookfield town, Fairfield County, Connecticut",17064.0,15247.0,1817.0,001,8980,09
0900177200,"Trumbull town, Fairfield County, Connecticut",36455.0,31983.0,4472.0,001,77200,09
0900967610,"Seymour town, New Haven County, Connecticut",16579.0,15044.0,1535.0,009,67610,09
0900980070,"Waterbury town, New Haven County, Connecticut",109250.0,91332.0,17918.0,009,80070,09
0900954870,"North Haven town, New Haven County, Connecticut",23877.0,21732.0,2145.0,009,54870,09
0900947535,"Milford town, New Haven County, Connecticut",53867.0,48027.0,5840.0,009,47535,09
0900537280,"Harwinton town, Litchfield County, Connecticut",5526.0,5266.0,260.0,005,37280,09
0900549460,"Morris town, Litchfield County, Connecticut",2367.0,2323.0,44.0,005,49460,09
0900560750,"Plymouth town, Litchfield County, Connecticut",11888.0,11328.0,560.0,005,60750,09
0900567960,"Sharon town, Litchfield County, Connecticut",2733.0,2553.0,180.0,005,67960,09
0900575730,"Thomaston town, Litchfield County, Connecticut",7668.0,7514.0,154.0,005,75730,09
0900566420,"Salisbury town, Litchfield County, Connecticut",3658.0,3431.0,227.0,005,66420,09
0900576570,"Torrington town, Litchfield County, Connecticut",35078.0,31251.0,3827.0,005,76570,09
0900517240,"Cornwall town, Litchfield County, Connecticut",1364.0,1183.0,181.0,005,17240,09
0900532290,"Goshen town, Litchfield County, Connecticut",2914.0,2751.0,163.0,005,32290,09
0900552630,"New Milford town, Litchfield County, Connecticut",27380.0,24440.0,2940.0,005,52630,09
0900580490,"Watertown town, Litchfield County, Connecticut",21976.0,20125.0,1851.0,005,80490,09
0900516050,"Colebrook town, Litchfield County, Connecticut",1471.0,1413.0,58.0,005,16050,09
0900587910,"Woodbury town, Litchfield County, Connecticut",9686.0,8795.0,891.0,005,87910,09
