geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
2816391476,"District 2, Yazoo County, Mississippi",1674.0,1136.0,16.0,873.0,247.0,538.0,163,91476,28,889.0,785.0
2816392952,"District 4, Yazoo County, Mississippi",2111.0,1648.0,17.0,1037.0,594.0,463.0,163,92952,28,1054.0,1057.0
2815991458,"District 2, Winston County, Mississippi",1656.0,1238.0,25.0,974.0,239.0,418.0,159,91458,28,999.0,657.0
2815990720,"District 1, Winston County, Mississippi",1296.0,1082.0,0.0,928.0,154.0,214.0,159,90720,28,928.0,368.0
2816390738,"District 1, Yazoo County, Mississippi",2124.0,1432.0,10.0,1135.0,287.0,692.0,163,90738,28,1145.0,979.0
2816392214,"District 3, Yazoo County, Mississippi",1507.0,927.0,0.0,744.0,183.0,580.0,163,92214,28,744.0,763.0
2816393690,"District 5, Yazoo County, Mississippi",1226.0,750.0,11.0,566.0,173.0,476.0,163,93690,28,577.0,649.0
2800790036,"District 1, Attala County, Mississippi",1549.0,1184.0,9.0,881.0,294.0,365.0,007,90036,28,890.0,659.0
2800790774,"District 2, Attala County, Mississippi",1529.0,1137.0,0.0,759.0,378.0,392.0,007,90774,28,759.0,770.0
2800792988,"District 5, Attala County, Mississippi",1260.0,1015.0,8.0,864.0,143.0,245.0,007,92988,28,872.0,388.0
2800792250,"District 4, Attala County, Mississippi",1285.0,835.0,11.0,603.0,221.0,450.0,007,92250,28,614.0,671.0
2800791512,"District 3, Attala County, Mississippi",1551.0,1205.0,6.0,935.0,264.0,346.0,007,91512,28,941.0,610.0
2800992259,"District 4, Benton County, Mississippi",685.0,530.0,0.0,362.0,168.0,155.0,009,92259,28,362.0,323.0
2800990783,"District 2, Benton County, Mississippi",422.0,352.0,0.0,308.0,44.0,70.0,009,90783,28,308.0,114.0
2800991521,"District 3, Benton County, Mississippi",599.0,485.0,3.0,367.0,115.0,114.0,009,91521,28,370.0,229.0
2800992997,"District 5, Benton County, Mississippi",594.0,454.0,4.0,221.0,229.0,140.0,009,92997,28,225.0,369.0
2803793123,"District 5, Franklin County, Mississippi",595.0,542.0,51.0,363.0,128.0,53.0,037,93123,28,414.0,181.0
2800990045,"District 1, Benton County, Mississippi",660.0,470.0,0.0,297.0,173.0,190.0,009,90045,28,297.0,363.0
2803790171,"District 1, Franklin County, Mississippi",607.0,446.0,0.0,409.0,37.0,161.0,037,90171,28,409.0,198.0
2803790909,"District 2, Franklin County, Mississippi",598.0,433.0,3.0,369.0,61.0,165.0,037,90909,28,372.0,226.0
2803791647,"District 3, Franklin County, Mississippi",532.0,424.0,0.0,350.0,74.0,108.0,037,91647,28,350.0,182.0
2803792385,"District 4, Franklin County, Mississippi",765.0,608.0,0.0,545.0,63.0,157.0,037,92385,28,545.0,220.0
2802793078,"District 5, Coahoma County, Mississippi",1843.0,1106.0,36.0,801.0,269.0,737.0,027,93078,28,837.0,1006.0
2802790126,"District 1, Coahoma County, Mississippi",1974.0,1378.0,1.0,1163.0,214.0,596.0,027,90126,28,1164.0,810.0
2802791602,"District 3, Coahoma County, Mississippi",2134.0,1294.0,29.0,976.0,289.0,840.0,027,91602,28,1005.0,1129.0
2802792340,"District 4, Coahoma County, Mississippi",1212.0,891.0,18.0,569.0,304.0,321.0,027,92340,28,587.0,625.0
