geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
0401992040,"Marana CCD, Pima County, Arizona",26807.0,14979.0,14933.0,13688.0,1245.0,46.0,11828.0,019,92040,04
0401990051,"Ajo CCD, Pima County, Arizona",2967.0,1324.0,1324.0,1000.0,324.0,0.0,1643.0,019,90051,04
0401993570,"Tucson CCD, Pima County, Arizona",710921.0,426535.0,421681.0,386736.0,34945.0,4854.0,284386.0,019,93570,04
0401990153,"Arivaca CCD, Pima County, Arizona",68189.0,33198.0,32874.0,30226.0,2648.0,324.0,34991.0,019,90153,04
0401391377,"Gila Bend CCD, Maricopa County, Arizona",20083.0,7941.0,7930.0,7434.0,496.0,11.0,12142.0,013,91377,04
0401390561,"Chandler CCD, Maricopa County, Arizona",321457.0,220160.0,219939.0,210090.0,9849.0,221.0,101297.0,013,90561,04
0401392601,"Phoenix CCD, Maricopa County, Arizona",2521606.0,1617149.0,1613278.0,1510825.0,102453.0,3871.0,904457.0,013,92601,04
0401390867,"Deer Valley CCD, Maricopa County, Arizona",216908.0,141135.0,140892.0,134666.0,6226.0,243.0,75773.0,013,90867,04
0401393009,"St. Johns CCD, Maricopa County, Arizona",2666.0,1407.0,1407.0,1070.0,337.0,0.0,1259.0,013,93009,04
0400993111,"San Carlos CCD, Graham County, Arizona",3089.0,1776.0,1776.0,1108.0,668.0,0.0,1313.0,009,93111,04
0401393774,"Wickenburg CCD, Maricopa County, Arizona",89951.0,30769.0,30669.0,28782.0,1887.0,100.0,59182.0,013,93774,04
0401390459,"Buckeye CCD, Maricopa County, Arizona",52505.0,32735.0,32505.0,30277.0,2228.0,230.0,19770.0,013,90459,04
0400792570,"Payson CCD, Gila County, Arizona",19946.0,8470.0,8470.0,7879.0,591.0,0.0,11476.0,007,92570,04
0400793927,"Winkelman CCD, Gila County, Arizona",952.0,500.0,500.0,440.0,60.0,0.0,452.0,007,93927,04
0401393060,"Salt River CCD, Maricopa County, Arizona",6587.0,3157.0,3157.0,2564.0,593.0,0.0,3430.0,013,93060,04
0400791495,"Globe-Miami CCD, Gila County, Arizona",14297.0,7624.0,7624.0,6921.0,703.0,0.0,6673.0,007,91495,04
0400990357,"Bonita-Klondyke CCD, Graham County, Arizona",2585.0,500.0,500.0,483.0,17.0,0.0,2085.0,009,90357,04
0400992652,"Pima CCD, Graham County, Arizona",2932.0,1573.0,1573.0,1449.0,124.0,0.0,1359.0,009,92652,04
0400992907,"Safford CCD, Graham County, Arizona",19944.0,10285.0,10285.0,9372.0,913.0,0.0,9659.0,009,92907,04
0402392295,"Nogales CCD, Santa Cruz County, Arizona",32478.0,17938.0,17910.0,16303.0,1607.0,28.0,14540.0,023,92295,04
0402392550,"Patagonia CCD, Santa Cruz County, Arizona",2657.0,1168.0,1168.0,1118.0,50.0,0.0,1489.0,023,92550,04
0400390255,"Benson CCD, Cochise County, Arizona",9647.0,4249.0,4232.0,3995.0,237.0,17.0,5398.0,003,90255,04
0400393182,"Sierra Vista CCD, Cochise County, Arizona",38452.0,22289.0,18912.0,17499.0,1413.0,3377.0,16163.0,003,93182,04
0400393825,"Willcox CCD, Cochise County, Arizona",7426.0,3616.0,3616.0,3297.0,319.0,0.0,3810.0,003,93825,04
0400390969,"Douglas CCD, Cochise County, Arizona",11475.0,5520.0,5520.0,4762.0,758.0,0.0,5955.0,003,90969,04
0400390306,"Bisbee CCD, Cochise County, Arizona",24331.0,13217.0,12993.0,12245.0,748.0,224.0,11114.0,003,90306,04
0401292480,"Parker CCD, La Paz County, Arizona",17483.0,7155.0,7155.0,6474.0,681.0,0.0,10328.0,012,92480,04
0400391122,"Elfrida CCD, Cochise County, Arizona",8709.0,1120.0,1120.0,1031.0,89.0,0.0,7589.0,003,91122,04
0400390408,"Bowie CCD, Cochise County, Arizona",1332.0,602.0,602.0,575.0,27.0,0.0,730.0,003,90408,04
0400191275,"Fort Apache CCD, Apache County, Arizona",441.0,261.0,261.0,164.0,97.0,0.0,180.0,001,91275,04
0400190918,"Dennehotso CCD, Apache County, Arizona",1148.0,379.0,379.0,311.0,68.0,0.0,769.0,001,90918,04
0400193315,"Sweetwater CCD, Apache County, Arizona",3646.0,1335.0,1334.0,1042.0,292.0,1.0,2311.0,001,93315,04
0400190612,"Chinle CCD, Apache County, Arizona",15067.0,5590.0,5590.0,4357.0,1233.0,0.0,9477.0,001,90612,04
0400191326,"Fort Defiance CCD, Apache County, Arizona",18500.0,7053.0,7053.0,6240.0,813.0,0.0,11447.0,001,91326,04
0400191071,"Eagar-Springerville CCD, Apache County, Arizona",6077.0,2977.0,2977.0,2732.0,245.0,0.0,3100.0,001,91071,04
0400192805,"Puerco CCD, Apache County, Arizona",1850.0,749.0,749.0,676.0,73.0,0.0,1101.0,001,92805,04
0400192958,"St. Johns CCD, Apache County, Arizona",6971.0,2837.0,2837.0,2675.0,162.0,0.0,4134.0,001,92958,04
0400593519,"Tuba City CCD, Coconino County, Arizona",23769.0,13224.0,13189.0,11318.0,1871.0,35.0,10545.0,005,93519,04
0400591530,"Havasupai CCD, Coconino County, Arizona",13.0,7.0,7.0,2.0,5.0,0.0,6.0,005,91530,04
0400591683,"Hualapai CCD, Coconino County, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,91683,04
0400591581,"Hopi CCD, Coconino County, Arizona",29.0,0.0,0.0,0.0,0.0,0.0,29.0,005,91581,04
0400593876,"Williams CCD, Coconino County, Arizona",8041.0,5004.0,4998.0,4831.0,167.0,6.0,3037.0,005,93876,04
0402592754,"Prescott CCD, Yavapai County, Arizona",105662.0,50577.0,50525.0,47355.0,3170.0,52.0,55085.0,025,92754,04
0402590765,"Congress CCD, Yavapai County, Arizona",8109.0,2843.0,2843.0,2673.0,170.0,0.0,5266.0,025,90765,04
0402592193,"Mingus Mountain CCD, Yavapai County, Arizona",30990.0,15807.0,15807.0,14239.0,1568.0,0.0,15183.0,025,92193,04
0402793978,"Yuma CCD, Yuma County, Arizona",110668.0,61104.0,57750.0,51975.0,5775.0,3354.0,49564.0,027,93978,04
0402793672,"Wellton CCD, Yuma County, Arizona",6011.0,2605.0,2562.0,2404.0,158.0,43.0,3406.0,027,93672,04
0402793264,"Somerton CCD, Yuma County, Arizona",40422.0,23716.0,23716.0,20512.0,3204.0,0.0,16706.0,027,93264,04
0401190663,"Clifton CCD, Greenlee County, Arizona",4828.0,2930.0,2930.0,2719.0,211.0,0.0,1898.0,011,90663,04
0401191020,"Duncan CCD, Greenlee County, Arizona",2183.0,1047.0,1047.0,956.0,91.0,0.0,1136.0,011,91020,04
