geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
4203167384,"St. Petersburg borough, Clarion County, Pennsylvania",291.0,148.0,143.0,280.0,144.0,136.0,5.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,031,67384,42
4203174728,"Strattanville borough, Clarion County, Pennsylvania",625.0,292.0,333.0,510.0,248.0,262.0,86.0,25.0,61.0,29.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,031,74728,42
4203162144,"Porter township, Clarion County, Pennsylvania",1094.0,514.0,580.0,1064.0,501.0,563.0,12.0,5.0,7.0,14.0,4.0,10.0,0.0,0.0,0.0,4.0,4.0,0.0,031,62144,42
4209119672,"Douglass township, Montgomery County, Pennsylvania",10397.0,4931.0,5466.0,9696.0,4624.0,5072.0,435.0,189.0,246.0,159.0,53.0,106.0,102.0,60.0,42.0,5.0,5.0,0.0,091,19672,42
4209121600,"East Norriton township, Montgomery County, Pennsylvania",13871.0,6513.0,7358.0,12198.0,5691.0,6507.0,718.0,342.0,376.0,449.0,242.0,207.0,296.0,160.0,136.0,210.0,78.0,132.0,091,21600,42
4209144912,"Lower Frederick township, Montgomery County, Pennsylvania",4852.0,2374.0,2478.0,4480.0,2128.0,2352.0,149.0,91.0,58.0,71.0,41.0,30.0,143.0,105.0,38.0,9.0,9.0,0.0,091,44912,42
4209145096,"Lower Salford township, Montgomery County, Pennsylvania",15174.0,7504.0,7670.0,13871.0,6845.0,7026.0,702.0,376.0,326.0,450.0,259.0,191.0,151.0,24.0,127.0,0.0,0.0,0.0,091,45096,42
4209165568,"Rockledge borough, Montgomery County, Pennsylvania",2524.0,1152.0,1372.0,2204.0,1017.0,1187.0,163.0,44.0,119.0,118.0,69.0,49.0,24.0,18.0,6.0,15.0,4.0,11.0,091,65568,42
4209173088,"Springfield township, Montgomery County, Pennsylvania",19350.0,9048.0,10302.0,17573.0,8259.0,9314.0,594.0,238.0,356.0,727.0,378.0,349.0,378.0,129.0,249.0,78.0,44.0,34.0,091,73088,42
4209177152,"Towamencin township, Montgomery County, Pennsylvania",17948.0,8704.0,9244.0,16087.0,7776.0,8311.0,1397.0,685.0,712.0,170.0,109.0,61.0,208.0,90.0,118.0,86.0,44.0,42.0,091,77152,42
4212746856,"Manchester township, Wayne County, Pennsylvania",751.0,391.0,360.0,677.0,351.0,326.0,40.0,19.0,21.0,0.0,0.0,0.0,31.0,18.0,13.0,3.0,3.0,0.0,127,46856,42
4212720576,"Dyberry township, Wayne County, Pennsylvania",1427.0,680.0,747.0,1379.0,653.0,726.0,26.0,17.0,9.0,3.0,0.0,3.0,19.0,10.0,9.0,0.0,0.0,0.0,127,20576,42
