geoid,name,total,same_house,moved_within_county,moved_from_different_county_in_same_state,moved_from_different_state,moved_from_abroad,county,county subdivision,state
5002111950,"Castleton town, Rutland County, Vermont",4591.0,4005.0,208.0,132.0,195.0,51.0,021,11950,50
5002155600,"Pittsford town, Rutland County, Vermont",2861.0,2791.0,28.0,5.0,37.0,0.0,021,55600,50
5002165275,"Shrewsbury town, Rutland County, Vermont",1140.0,1022.0,44.0,45.0,29.0,0.0,021,65275,50
500217750,"Brandon town, Rutland County, Vermont",3780.0,3547.0,147.0,0.0,75.0,11.0,021,7750,50
5002134450,"Hubbardton town, Rutland County, Vermont",552.0,504.0,32.0,6.0,10.0,0.0,021,34450,50
5002137685,"Killington town, Rutland County, Vermont",709.0,646.0,28.0,3.0,32.0,0.0,021,37685,50
5002144800,"Middletown Springs town, Rutland County, Vermont",835.0,750.0,71.0,0.0,14.0,0.0,021,44800,50
5002144125,"Mendon town, Rutland County, Vermont",963.0,913.0,31.0,4.0,15.0,0.0,021,44125,50
5002147200,"Mount Holly town, Rutland County, Vermont",1231.0,1184.0,22.0,0.0,25.0,0.0,021,47200,50
5002182300,"West Rutland town, Rutland County, Vermont",2418.0,2112.0,207.0,17.0,82.0,0.0,021,82300,50
5002157250,"Proctor town, Rutland County, Vermont",1658.0,1566.0,60.0,2.0,30.0,0.0,021,57250,50
5002135425,"Ira town, Rutland County, Vermont",424.0,402.0,16.0,0.0,6.0,0.0,021,35425,50
500215200,"Benson town, Rutland County, Vermont",1034.0,975.0,38.0,6.0,15.0,0.0,021,5200,50
5002114500,"Clarendon town, Rutland County, Vermont",2403.0,2277.0,102.0,0.0,24.0,0.0,021,14500,50
5002116825,"Danby town, Rutland County, Vermont",1413.0,1276.0,130.0,7.0,0.0,0.0,021,16825,50
5002125375,"Fair Haven town, Rutland County, Vermont",2621.0,2435.0,112.0,11.0,63.0,0.0,021,25375,50
5002156875,"Poultney town, Rutland County, Vermont",3328.0,2977.0,129.0,66.0,149.0,7.0,021,56875,50
5002147425,"Mount Tabor town, Rutland County, Vermont",260.0,198.0,30.0,28.0,4.0,0.0,021,47425,50
5002155450,"Pittsfield town, Rutland County, Vermont",412.0,412.0,0.0,0.0,0.0,0.0,021,55450,50
5002161225,"Rutland city, Rutland County, Vermont",15576.0,14044.0,828.0,187.0,430.0,87.0,021,61225,50
5002114350,"Chittenden town, Rutland County, Vermont",1219.0,1158.0,27.0,0.0,34.0,0.0,021,14350,50
5002154250,"Pawlet town, Rutland County, Vermont",1340.0,1267.0,18.0,32.0,23.0,0.0,021,54250,50
5002172925,"Tinmouth town, Rutland County, Vermont",580.0,547.0,28.0,0.0,5.0,0.0,021,72925,50
5002175925,"Wallingford town, Rutland County, Vermont",2023.0,1855.0,57.0,35.0,65.0,11.0,021,75925,50
5002177950,"Wells town, Rutland County, Vermont",918.0,870.0,37.0,5.0,6.0,0.0,021,77950,50
5002180875,"West Haven town, Rutland County, Vermont",307.0,280.0,12.0,0.0,15.0,0.0,021,80875,50
5002171050,"Sudbury town, Rutland County, Vermont",600.0,553.0,32.0,9.0,6.0,0.0,021,71050,50
5002161300,"Rutland town, Rutland County, Vermont",3996.0,3580.0,185.0,1.0,230.0,0.0,021,61300,50
5001928075,"Glover town, Orleans County, Vermont",1080.0,1006.0,36.0,7.0,31.0,0.0,019,28075,50
5001973525,"Troy town, Orleans County, Vermont",1412.0,1247.0,123.0,17.0,25.0,0.0,019,73525,50
50019475,"Albany town, Orleans County, Vermont",910.0,894.0,4.0,8.0,4.0,0.0,019,475,50
5001930175,"Greensboro town, Orleans County, Vermont",729.0,655.0,7.0,50.0,17.0,0.0,019,30175,50
5001936325,"Jay town, Orleans County, Vermont",674.0,594.0,0.0,47.0,21.0,12.0,019,36325,50
5001935575,"Irasburg town, Orleans County, Vermont",1217.0,1117.0,83.0,3.0,11.0,3.0,019,35575,50
5001980200,"Westfield town, Orleans County, Vermont",552.0,503.0,30.0,8.0,11.0,0.0,019,80200,50
5001913150,"Charleston town, Orleans County, Vermont",1032.0,970.0,32.0,10.0,20.0,0.0,019,13150,50
5001917350,"Derby town, Orleans County, Vermont",4387.0,4026.0,263.0,5.0,93.0,0.0,019,17350,50
5001940525,"Lowell town, Orleans County, Vermont",767.0,705.0,16.0,30.0,16.0,0.0,019,40525,50
5001933775,"Holland town, Orleans County, Vermont",661.0,634.0,20.0,2.0,5.0,0.0,019,33775,50
5001948850,"Newport city, Orleans County, Vermont",4352.0,3736.0,344.0,98.0,170.0,4.0,019,48850,50
5001946450,"Morgan town, Orleans County, Vermont",505.0,491.0,7.0,0.0,7.0,0.0,019,46450,50
5001948925,"Newport town, Orleans County, Vermont",2228.0,1972.0,178.0,14.0,47.0,17.0,019,48925,50
500193550,"Barton town, Orleans County, Vermont",2590.0,2187.0,256.0,52.0,92.0,3.0,019,3550,50
5001981700,"Westmore town, Orleans County, Vermont",342.0,319.0,8.0,8.0,3.0,4.0,019,81700,50
500199850,"Brownington town, Orleans County, Vermont",1032.0,959.0,65.0,5.0,3.0,0.0,019,9850,50
5001916150,"Coventry town, Orleans County, Vermont",1014.0,937.0,32.0,18.0,23.0,4.0,019,16150,50
5001916300,"Craftsbury town, Orleans County, Vermont",1202.0,1142.0,7.0,17.0,36.0,0.0,019,16300,50
5001329275,"Grand Isle town, Grand Isle County, Vermont",2213.0,2054.0,71.0,46.0,42.0,0.0,013,29275,50
5001350650,"North Hero town, Grand Isle County, Vermont",961.0,894.0,14.0,31.0,17.0,5.0,013,50650,50
