geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
2816391476,"District 2, Yazoo County, Mississippi",750.0,375.0,375.0,163,91476,28
2816392952,"District 4, Yazoo County, Mississippi",1322.0,618.0,704.0,163,92952,28
2815991458,"District 2, Winston County, Mississippi",349.0,306.0,43.0,159,91458,28
2815990720,"District 1, Winston County, Mississippi",392.0,213.0,179.0,159,90720,28
2816390738,"District 1, Yazoo County, Mississippi",580.0,461.0,119.0,163,90738,28
2816392214,"District 3, Yazoo County, Mississippi",1181.0,448.0,733.0,163,92214,28
2816393690,"District 5, Yazoo County, Mississippi",1055.0,323.0,732.0,163,93690,28
2800790036,"District 1, Attala County, Mississippi",497.0,288.0,209.0,007,90036,28
2800790774,"District 2, Attala County, Mississippi",979.0,488.0,491.0,007,90774,28
2800792988,"District 5, Attala County, Mississippi",240.0,138.0,102.0,007,92988,28
2800792250,"District 4, Attala County, Mississippi",784.0,558.0,226.0,007,92250,28
2800791512,"District 3, Attala County, Mississippi",512.0,234.0,278.0,007,91512,28
2800992259,"District 4, Benton County, Mississippi",108.0,108.0,0.0,009,92259,28
2800990783,"District 2, Benton County, Mississippi",277.0,241.0,36.0,009,90783,28
2800991521,"District 3, Benton County, Mississippi",166.0,129.0,37.0,009,91521,28
2800992997,"District 5, Benton County, Mississippi",110.0,61.0,49.0,009,92997,28
2803793123,"District 5, Franklin County, Mississippi",24.0,24.0,0.0,037,93123,28
2800990045,"District 1, Benton County, Mississippi",381.0,363.0,18.0,009,90045,28
2803790171,"District 1, Franklin County, Mississippi",376.0,259.0,117.0,037,90171,28
2803790909,"District 2, Franklin County, Mississippi",192.0,153.0,39.0,037,90909,28
2803791647,"District 3, Franklin County, Mississippi",289.0,134.0,155.0,037,91647,28
2803792385,"District 4, Franklin County, Mississippi",187.0,187.0,0.0,037,92385,28
2802793078,"District 5, Coahoma County, Mississippi",1285.0,637.0,648.0,027,93078,28
2802790126,"District 1, Coahoma County, Mississippi",1105.0,389.0,716.0,027,90126,28
2802791602,"District 3, Coahoma County, Mississippi",2005.0,752.0,1253.0,027,91602,28
2802792340,"District 4, Coahoma County, Mississippi",1052.0,430.0,622.0,027,92340,28
2802790864,"District 2, Coahoma County, Mississippi",1196.0,620.0,576.0,027,90864,28
2806193231,"District 5, Jasper County, Mississippi",943.0,755.0,188.0,061,93231,28
2806192493,"District 4, Jasper County, Mississippi",404.0,360.0,44.0,061,92493,28
2806191017,"District 2, Jasper County, Mississippi",908.0,796.0,112.0,061,91017,28
2806190279,"District 1, Jasper County, Mississippi",651.0,598.0,53.0,061,90279,28
2806191755,"District 3, Jasper County, Mississippi",782.0,551.0,231.0,061,91755,28
2806791782,"District 3, Jones County, Mississippi",478.0,361.0,117.0,067,91782,28
2806791044,"District 2, Jones County, Mississippi",1087.0,625.0,462.0,067,91044,28
2814791404,"District 2, Walthall County, Mississippi",674.0,591.0,83.0,147,91404,28
2806792520,"District 4, Jones County, Mississippi",479.0,226.0,253.0,067,92520,28
2806790306,"District 1, Jones County, Mississippi",1570.0,693.0,877.0,067,90306,28
2806793258,"District 5, Jones County, Mississippi",3002.0,1517.0,1485.0,067,93258,28
2814790666,"District 1, Walthall County, Mississippi",454.0,435.0,19.0,147,90666,28
2814792142,"District 3, Walthall County, Mississippi",414.0,286.0,128.0,147,92142,28
2814793618,"District 5, Walthall County, Mississippi",901.0,877.0,24.0,147,93618,28
2814792880,"District 4, Walthall County, Mississippi",265.0,220.0,45.0,147,92880,28
2809591908,"District 3, Monroe County, Mississippi",442.0,308.0,134.0,095,91908,28
2809592646,"District 4, Monroe County, Mississippi",1774.0,1152.0,622.0,095,92646,28
2809593384,"District 5, Monroe County, Mississippi",1481.0,1019.0,462.0,095,93384,28
2809591170,"District 2, Monroe County, Mississippi",284.0,133.0,151.0,095,91170,28
2809590432,"District 1, Monroe County, Mississippi",71.0,40.0,31.0,095,90432,28
2811592736,"District 4, Pontotoc County, Mississippi",498.0,272.0,226.0,115,92736,28
2811591998,"District 3, Pontotoc County, Mississippi",155.0,72.0,83.0,115,91998,28
2813391341,"District 2, Sunflower County, Mississippi",1440.0,856.0,584.0,133,91341,28
2811593474,"District 5, Pontotoc County, Mississippi",268.0,224.0,44.0,115,93474,28
2811590522,"District 1, Pontotoc County, Mississippi",403.0,284.0,119.0,115,90522,28
2811591260,"District 2, Pontotoc County, Mississippi",265.0,74.0,191.0,115,91260,28
2813392817,"District 4, Sunflower County, Mississippi",1320.0,680.0,640.0,133,92817,28
2813393555,"District 5, Sunflower County, Mississippi",1017.0,315.0,702.0,133,93555,28
2813392079,"District 3, Sunflower County, Mississippi",1061.0,427.0,634.0,133,92079,28
2813390603,"District 1, Sunflower County, Mississippi",1169.0,580.0,589.0,133,90603,28
