geoid,name,median,male,female,county,county subdivision,state
2203594249,"District 2, East Carroll Parish, Louisiana",29.0,28.5,51.5,035,94249,22
2203594429,"District 3, East Carroll Parish, Louisiana",53.1,50.7,53.3,035,94429,22
2203594807,"District 5, East Carroll Parish, Louisiana",52.7,55.3,50.5,035,94807,22
2203595269,"District 8, East Carroll Parish, Louisiana",36.6,52.1,35.2,035,95269,22
2203594975,"District 6, East Carroll Parish, Louisiana",28.4,8.9,35.8,035,94975,22
2203595128,"District 7, East Carroll Parish, Louisiana",45.9,38.8,46.0,035,95128,22
2200595544,"District 11, Ascension Parish, Louisiana",30.6,28.7,32.6,005,95544,22
2200594006,"District 1, Ascension Parish, Louisiana",34.9,29.5,40.0,005,94006,22
2200594387,"District 3, Ascension Parish, Louisiana",32.4,33.1,31.5,005,94387,22
2200594765,"District 5, Ascension Parish, Louisiana",33.3,33.7,33.0,005,94765,22
2200595244,"District 8, Ascension Parish, Louisiana",37.5,37.0,38.3,005,95244,22
2200594206,"District 2, Ascension Parish, Louisiana",35.6,35.9,34.7,005,94206,22
2200594572,"District 4, Ascension Parish, Louisiana",35.7,33.8,37.4,005,94572,22
2200594938,"District 6, Ascension Parish, Louisiana",36.4,32.1,42.2,005,94938,22
2200595466,"District 10, Ascension Parish, Louisiana",37.9,37.3,41.0,005,95466,22
2200595097,"District 7, Ascension Parish, Louisiana",36.3,35.6,36.6,005,95097,22
2200595361,"District 9, Ascension Parish, Louisiana",39.3,39.7,38.2,005,95361,22
2205595812,"District F, Lafayette Parish, Louisiana",37.9,36.3,40.4,055,95812,22
2205595737,"District A, Lafayette Parish, Louisiana",37.8,34.1,41.2,055,95737,22
2205595797,"District E, Lafayette Parish, Louisiana",30.3,30.5,30.2,055,95797,22
2205595827,"District G, Lafayette Parish, Louisiana",35.5,34.7,35.9,055,95827,22
2204394618,"District 4, Grant Parish, Louisiana",30.8,29.7,31.9,043,94618,22
2204394441,"District 3, Grant Parish, Louisiana",46.5,39.3,47.5,043,94441,22
2205194273,"District 2, Jefferson Parish, Louisiana",42.3,40.2,43.9,051,94273,22
2205194453,"District 3, Jefferson Parish, Louisiana",36.3,34.9,37.6,051,94453,22
2205194630,"District 4, Jefferson Parish, Louisiana",39.8,37.1,42.0,051,94630,22
2205194069,"District 1, Jefferson Parish, Louisiana",36.3,35.3,37.6,051,94069,22
2205194829,"District 5, Jefferson Parish, Louisiana",40.7,39.7,42.5,051,94829,22
2201194015,"District 1, Beauregard Parish, Louisiana",39.1,26.6,47.3,011,94015,22
2201194552,"District 3A, Beauregard Parish, Louisiana",32.8,29.3,38.1,011,94552,22
2201194555,"District 3B, Beauregard Parish, Louisiana",36.1,35.4,38.2,011,94555,22
