geoid,name,total,native,foreign_born,county,county subdivision,state
2500926150,"Gloucester city, Essex County, Massachusetts",29858.0,27081.0,2777.0,009,26150,25
2500927900,"Hamilton town, Essex County, Massachusetts",7991.0,7211.0,780.0,009,27900,25
250115560,"Bernardston town, Franklin County, Massachusetts",2191.0,2156.0,35.0,011,5560,25
2501125730,"Gill town, Franklin County, Massachusetts",1604.0,1475.0,129.0,011,25730,25
2501129475,"Hawley town, Franklin County, Massachusetts",425.0,403.0,22.0,011,29475,25
2501161135,"Shelburne town, Franklin County, Massachusetts",1935.0,1878.0,57.0,011,61135,25
2501135180,"Leverett town, Franklin County, Massachusetts",1997.0,1869.0,128.0,011,35180,25
2501129650,"Heath town, Franklin County, Massachusetts",770.0,761.0,9.0,011,29650,25
2501135285,"Leyden town, Franklin County, Massachusetts",676.0,670.0,6.0,011,35285,25
2501147835,"Northfield town, Franklin County, Massachusetts",3012.0,2858.0,154.0,011,47835,25
2501572880,"Ware town, Hampshire County, Massachusetts",9863.0,9622.0,241.0,015,72880,25
2501546330,"Northampton city, Hampshire County, Massachusetts",28548.0,26356.0,2192.0,015,46330,25
2501554030,"Plainfield town, Hampshire County, Massachusetts",668.0,624.0,44.0,015,54030,25
2501576380,"Westhampton town, Hampshire County, Massachusetts",1819.0,1779.0,40.0,015,76380,25
2501582175,"Worthington town, Hampshire County, Massachusetts",1253.0,1210.0,43.0,015,82175,25
250151325,"Amherst town, Hampshire County, Massachusetts",39880.0,33561.0,6319.0,015,1325,25
2501526535,"Granby town, Hampshire County, Massachusetts",6318.0,6057.0,261.0,015,26535,25
2501526290,"Goshen town, Hampshire County, Massachusetts",1096.0,1060.0,36.0,015,26290,25
2501513590,"Chesterfield town, Hampshire County, Massachusetts",1303.0,1293.0,10.0,015,13590,25
2501527690,"Hadley town, Hampshire County, Massachusetts",5301.0,4813.0,488.0,015,27690,25
2501531785,"Huntington town, Hampshire County, Massachusetts",1977.0,1917.0,60.0,015,31785,25
2501552560,"Pelham town, Hampshire County, Massachusetts",1277.0,1232.0,45.0,015,52560,25
2501564145,"South Hadley town, Hampshire County, Massachusetts",17737.0,16450.0,1287.0,015,64145,25
250154825,"Belchertown town, Hampshire County, Massachusetts",14906.0,14307.0,599.0,015,4825,25
2501540990,"Middlefield town, Hampshire County, Massachusetts",464.0,462.0,2.0,015,40990,25
2501562745,"Southampton town, Hampshire County, Massachusetts",6090.0,5691.0,399.0,015,62745,25
2501516040,"Cummington town, Hampshire County, Massachusetts",860.0,857.0,3.0,015,16040,25
2501579915,"Williamsburg town, Hampshire County, Massachusetts",2481.0,2440.0,41.0,015,79915,25
2501529265,"Hatfield town, Hampshire County, Massachusetts",3305.0,3246.0,59.0,015,29265,25
250190,"County subdivisions not defined, Nantucket County, Massachusetts",0.0,0.0,0.0,019,0,25
2501943790,"Nantucket town, Nantucket County, Massachusetts",10912.0,9236.0,1676.0,019,43790,25
2502556585,"Revere city, Suffolk County, Massachusetts",53864.0,33924.0,19940.0,025,56585,25
2502513205,"Chelsea city, Suffolk County, Massachusetts",39272.0,21352.0,17920.0,025,13205,25
250257000,"Boston city, Suffolk County, Massachusetts",669158.0,479478.0,189680.0,025,7000,25
250250,"County subdivisions not defined, Suffolk County, Massachusetts",0.0,0.0,0.0,025,0,25
2500112995,"Chatham town, Barnstable County, Massachusetts",6149.0,5792.0,357.0,001,12995,25
2500119295,"Eastham town, Barnstable County, Massachusetts",4908.0,4616.0,292.0,001,19295,25
2500123105,"Falmouth town, Barnstable County, Massachusetts",31254.0,28630.0,2624.0,001,23105,25
250017175,"Bourne town, Barnstable County, Massachusetts",19814.0,18882.0,932.0,001,7175,25
2500116775,"Dennis town, Barnstable County, Massachusetts",13992.0,13003.0,989.0,001,16775,25
2500139100,"Mashpee town, Barnstable County, Massachusetts",14054.0,13456.0,598.0,001,39100,25
2500170605,"Truro town, Barnstable County, Massachusetts",1580.0,1429.0,151.0,001,70605,25
250010,"County subdivisions not defined, Barnstable County, Massachusetts",0.0,0.0,0.0,001,0,25
2500174385,"Wellfleet town, Barnstable County, Massachusetts",3171.0,2925.0,246.0,001,74385,25
2500151440,"Orleans town, Barnstable County, Massachusetts",5827.0,5429.0,398.0,001,51440,25
250017980,"Brewster town, Barnstable County, Massachusetts",9856.0,9533.0,323.0,001,7980,25
2500159735,"Sandwich town, Barnstable County, Massachusetts",20416.0,19678.0,738.0,001,59735,25
2500155500,"Provincetown town, Barnstable County, Massachusetts",2952.0,2681.0,271.0,001,55500,25
2500129020,"Harwich town, Barnstable County, Massachusetts",12143.0,11499.0,644.0,001,29020,25
2500182525,"Yarmouth town, Barnstable County, Massachusetts",23459.0,21665.0,1794.0,001,82525,25
2500726325,"Gosnold town, Dukes County, Massachusetts",34.0,33.0,1.0,007,26325,25
2500713800,"Chilmark town, Dukes County, Massachusetts",1117.0,1085.0,32.0,007,13800,25
2500721150,"Edgartown town, Dukes County, Massachusetts",4292.0,3839.0,453.0,007,21150,25
2500769940,"Tisbury town, Dukes County, Massachusetts",4100.0,3544.0,556.0,007,69940,25
2500778235,"West Tisbury town, Dukes County, Massachusetts",2417.0,2290.0,127.0,007,78235,25
2500750390,"Oak Bluffs town, Dukes County, Massachusetts",4675.0,4201.0,474.0,007,50390,25
250071585,"Aquinnah town, Dukes County, Massachusetts",640.0,629.0,11.0,007,1585,25
2501717825,"Dunstable town, Middlesex County, Massachusetts",3337.0,3161.0,176.0,017,17825,25
