geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
1500190630,"Hilo CCD, Hawaii County, Hawaii",6477.0,366.0,341.0,206.0,181.0,458.0,262.0,238.0,186.0,302.0,506.0,822.0,1007.0,735.0,413.0,347.0,107.0,001,90630,15
1500193240,"South Kona CCD, Hawaii County, Hawaii",723.0,7.0,36.0,3.0,58.0,14.0,86.0,21.0,6.0,44.0,27.0,56.0,67.0,46.0,76.0,55.0,121.0,001,93240,15
1500192610,"North Kona CCD, Hawaii County, Hawaii",2295.0,135.0,33.0,56.0,54.0,83.0,39.0,114.0,150.0,42.0,137.0,200.0,280.0,279.0,177.0,286.0,230.0,001,92610,15
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",368.0,0.0,3.0,24.0,9.0,12.0,17.0,47.0,0.0,24.0,0.0,55.0,86.0,54.0,26.0,11.0,0.0,001,90720,15
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",212.0,5.0,12.0,20.0,6.0,4.0,19.0,0.0,15.0,6.0,5.0,15.0,15.0,31.0,4.0,26.0,29.0,001,92700,15
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",415.0,13.0,7.0,21.0,67.0,52.0,14.0,46.0,30.0,42.0,34.0,23.0,6.0,39.0,6.0,6.0,9.0,001,92790,15
1500192520,"North Kohala CCD, Hawaii County, Hawaii",359.0,5.0,18.0,9.0,28.0,7.0,22.0,11.0,0.0,2.0,16.0,65.0,35.0,43.0,8.0,45.0,45.0,001,92520,15
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",592.0,6.0,54.0,14.0,33.0,42.0,23.0,38.0,32.0,44.0,68.0,128.0,51.0,41.0,2.0,15.0,1.0,001,92880,15
1500191170,"Kau CCD, Hawaii County, Hawaii",536.0,50.0,40.0,34.0,17.0,23.0,0.0,5.0,26.0,39.0,26.0,173.0,77.0,3.0,11.0,12.0,0.0,001,91170,15
1500193150,"South Kohala CCD, Hawaii County, Hawaii",883.0,105.0,0.0,48.0,46.0,68.0,0.0,24.0,0.0,14.0,57.0,55.0,69.0,95.0,137.0,162.0,3.0,001,93150,15
1500191350,"Keaau-Mountain View CCD, Hawaii County, Hawaii",2455.0,335.0,53.0,179.0,160.0,111.0,35.0,67.0,87.0,153.0,183.0,332.0,333.0,238.0,41.0,112.0,36.0,001,91350,15
1500192430,"North Hilo CCD, Hawaii County, Hawaii",201.0,12.0,24.0,20.0,0.0,0.0,31.0,21.0,0.0,10.0,0.0,62.0,0.0,0.0,12.0,0.0,9.0,001,92430,15
1500391800,"Koolaupoko CCD, Honolulu County, Hawaii",10209.0,176.0,142.0,168.0,204.0,257.0,160.0,275.0,285.0,232.0,550.0,932.0,1600.0,1368.0,1007.0,1525.0,1328.0,003,91800,15
1500393420,"Wahiawa CCD, Honolulu County, Hawaii",3458.0,195.0,139.0,64.0,62.0,193.0,101.0,153.0,200.0,128.0,351.0,255.0,464.0,479.0,190.0,250.0,234.0,003,93420,15
1500390270,"Ewa CCD, Honolulu County, Hawaii",46438.0,1376.0,677.0,900.0,893.0,951.0,1076.0,1196.0,1368.0,1287.0,2548.0,3886.0,7322.0,6599.0,5781.0,5834.0,4744.0,003,90270,15
1500393510,"Waialua CCD, Honolulu County, Hawaii",940.0,82.0,41.0,15.0,30.0,31.0,31.0,26.0,10.0,15.0,50.0,97.0,91.0,142.0,70.0,121.0,88.0,003,93510,15
1500391710,"Koolauloa CCD, Honolulu County, Hawaii",521.0,23.0,23.0,12.0,9.0,0.0,13.0,20.0,9.0,30.0,32.0,44.0,124.0,37.0,32.0,38.0,75.0,003,91710,15
1500393600,"Waianae CCD, Honolulu County, Hawaii",1649.0,105.0,81.0,45.0,67.0,50.0,35.0,51.0,38.0,4.0,140.0,219.0,264.0,246.0,137.0,106.0,61.0,003,93600,15
1500390810,"Honolulu CCD, Honolulu County, Hawaii",79117.0,5432.0,3201.0,2632.0,3034.0,2204.0,2946.0,2865.0,2858.0,2690.0,5770.0,8164.0,10378.0,7760.0,5133.0,6358.0,7692.0,003,90810,15
1500991890,"Kula CCD, Maui County, Hawaii",574.0,14.0,45.0,35.0,0.0,22.0,0.0,3.0,25.0,33.0,18.0,61.0,28.0,27.0,83.0,35.0,145.0,009,91890,15
1500992250,"Makawao-Paia CCD, Maui County, Hawaii",1615.0,35.0,43.0,27.0,53.0,21.0,46.0,39.0,78.0,42.0,106.0,296.0,244.0,212.0,121.0,142.0,110.0,009,92250,15
1500991530,"Kihei CCD, Maui County, Hawaii",1408.0,27.0,32.0,33.0,19.0,23.0,66.0,67.0,29.0,32.0,29.0,208.0,264.0,191.0,142.0,158.0,88.0,009,91530,15
1500990360,"Haiku-Pauwela CCD, Maui County, Hawaii",326.0,40.0,0.0,17.0,0.0,22.0,0.0,0.0,0.0,0.0,66.0,107.0,15.0,20.0,0.0,39.0,0.0,009,90360,15
1500990450,"Hana CCD, Maui County, Hawaii",3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,90450,15
1500993870,"Wailuku CCD, Maui County, Hawaii",2911.0,74.0,98.0,97.0,92.0,93.0,114.0,76.0,126.0,44.0,187.0,433.0,358.0,169.0,311.0,351.0,288.0,009,93870,15
1500992070,"Lanai CCD, Maui County, Hawaii",658.0,24.0,17.0,27.0,55.0,52.0,30.0,21.0,35.0,90.0,51.0,53.0,74.0,62.0,37.0,16.0,14.0,009,92070,15
1500993690,"Waihee-Waikapu CCD, Maui County, Hawaii",591.0,17.0,7.0,16.0,9.0,38.0,10.0,0.0,7.0,8.0,10.0,81.0,40.0,98.0,143.0,67.0,40.0,009,93690,15
1500991980,"Lahaina CCD, Maui County, Hawaii",1819.0,0.0,7.0,72.0,73.0,24.0,32.0,41.0,49.0,96.0,122.0,287.0,372.0,193.0,177.0,168.0,106.0,009,91980,15
1500993960,"West Molokai CCD, Maui County, Hawaii",133.0,11.0,35.0,5.0,0.0,6.0,0.0,16.0,4.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,8.0,009,93960,15
1500990090,"East Molokai CCD, Maui County, Hawaii",303.0,3.0,0.0,42.0,0.0,10.0,0.0,4.0,10.0,20.0,31.0,22.0,22.0,55.0,84.0,0.0,0.0,009,90090,15
1500990900,"Kahului CCD, Maui County, Hawaii",4105.0,99.0,55.0,123.0,118.0,70.0,108.0,101.0,186.0,127.0,267.0,512.0,687.0,597.0,314.0,463.0,278.0,009,90900,15
1500993060,"Puunene CCD, Maui County, Hawaii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,93060,15
1500993330,"Spreckelsville CCD, Maui County, Hawaii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,93330,15
1500792340,"Niihau CCD, Kauai County, Hawaii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,007,92340,15
1500791440,"Kekaha-Waimea CCD, Kauai County, Hawaii",770.0,42.0,59.0,75.0,16.0,47.0,7.0,2.0,34.0,19.0,86.0,60.0,120.0,56.0,44.0,50.0,53.0,007,91440,15
1500792160,"Lihue CCD, Kauai County, Hawaii",1162.0,22.0,87.0,20.0,177.0,60.0,97.0,0.0,15.0,0.0,64.0,125.0,139.0,61.0,93.0,143.0,59.0,007,92160,15
