geoid,name,median,male,female,county,county subdivision,state
3718792968,"Skinnersville township, Washington County, North Carolina",60.2,46.2,60.4,187,92968,37
3718792540,"Plymouth township, Washington County, North Carolina",43.2,39.5,44.8,187,92540,37
3718792876,"Scuppernong township, Washington County, North Carolina",46.6,45.0,46.7,187,92876,37
3718791768,"Lees Mill township, Washington County, North Carolina",38.3,38.4,38.0,187,91768,37
3702990784,"Courthouse township, Camden County, North Carolina",39.1,37.9,41.5,029,90784,37
3702992920,"Shiloh township, Camden County, North Carolina",43.6,44.6,41.7,029,92920,37
3702993044,"South Mills township, Camden County, North Carolina",40.3,41.4,40.2,029,93044,37
3704393192,"Sweetwater township, Clay County, North Carolina",49.7,50.9,49.3,043,93192,37
3704392944,"Shooting Creek township, Clay County, North Carolina",49.9,52.0,43.9,043,92944,37
3704393792,"Tusquittee township, Clay County, North Carolina",64.6,68.1,64.4,043,93792,37
3704390360,"Brasstown township, Clay County, North Carolina",48.1,48.1,50.1,043,90360,37
3704391436,"Hayesville township, Clay County, North Carolina",47.6,39.7,54.4,043,91436,37
3705190288,"Black River township, Cumberland County, North Carolina",39.0,38.8,39.3,051,90288,37
3705190968,"Eastover township, Cumberland County, North Carolina",38.1,33.7,42.6,051,90968,37
3705190832,"Cross Creek township, Cumberland County, North Carolina",34.2,31.4,36.7,051,90832,37
3705192724,"Rockfish township, Cumberland County, North Carolina",34.0,31.7,35.6,051,92724,37
3705192892,"Seventy-First township, Cumberland County, North Carolina",29.3,27.8,31.2,051,92892,37
3705191296,"Grays Creek township, Cumberland County, North Carolina",39.6,36.4,42.2,051,91296,37
3705190192,"Beaver Dam township, Cumberland County, North Carolina",35.5,31.4,36.1,051,90192,37
3705192460,"Pearces Mill township, Cumberland County, North Carolina",30.9,29.4,32.6,051,92460,37
3705190532,"Carvers Creek township, Cumberland County, North Carolina",34.6,34.4,34.9,051,90532,37
3705191964,"Manchester township, Cumberland County, North Carolina",23.8,23.3,25.0,051,91964,37
3705190572,"Cedar Creek township, Cumberland County, North Carolina",39.3,39.7,39.0,051,90572,37
3707193048,"South Point township, Gaston County, North Carolina",40.4,37.7,42.9,071,93048,37
3707190844,"Crowders Mountain township, Gaston County, North Carolina",41.1,41.8,40.4,071,90844,37
3707191216,"Gastonia township, Gaston County, North Carolina",38.6,36.8,40.3,071,91216,37
3701192090,"Minneapolis township, Avery County, North Carolina",39.8,39.7,43.1,011,92090,37
3701190148,"Banner Elk township, Avery County, North Carolina",35.5,35.7,33.9,011,90148,37
3701190510,"Carey's Flat township, Avery County, North Carolina",68.9,46.9,-666666666.0,011,90510,37
3701192708,"Roaring Creek township, Avery County, North Carolina",43.3,45.1,42.4,011,92708,37
3701192586,"Pyatte township, Avery County, North Carolina",41.8,41.5,50.3,011,92586,37
3701191826,"Linville township, Avery County, North Carolina",52.1,52.8,39.8,011,91826,37
3701192502,"Pineola township, Avery County, North Carolina",51.4,52.0,48.4,011,92502,37
3701190052,"Altamont township, Avery County, North Carolina",41.4,34.3,43.2,011,90052,37
3701191558,"Hughes township, Avery County, North Carolina",41.5,35.2,43.8,011,91558,37
3701191154,"Frank township, Avery County, North Carolina",47.4,46.5,47.9,011,91154,37
3701190812,"Cranberry township, Avery County, North Carolina",48.5,40.7,48.8,011,90812,37
3701190212,"Beech Mountain township, Avery County, North Carolina",59.0,60.5,58.3,011,90212,37
3701191442,"Heaton township, Avery County, North Carolina",61.3,60.5,72.7,011,91442,37
3702191932,"Lower Hominy township, Buncombe County, North Carolina",42.3,41.6,43.2,021,91932,37
3702192648,"Reems Creek township, Buncombe County, North Carolina",50.0,45.5,53.0,021,92648,37
3702191776,"Leicester township, Buncombe County, North Carolina",41.0,40.9,41.1,021,91776,37
3702191176,"French Broad township, Buncombe County, North Carolina",44.5,43.0,48.0,021,91176,37
3702191604,"Ivy township, Buncombe County, North Carolina",44.8,39.8,47.6,021,91604,37
3702191816,"Limestone township, Buncombe County, North Carolina",45.3,45.9,44.7,021,91816,37
3702193840,"Upper Hominy township, Buncombe County, North Carolina",41.1,40.2,42.7,021,93840,37
3702190108,"Avery Creek township, Buncombe County, North Carolina",48.5,48.4,49.0,021,90108,37
3702190380,"Broad River township, Buncombe County, North Carolina",51.4,45.9,56.2,021,90380,37
3702191056,"Fairview township, Buncombe County, North Carolina",43.6,43.6,43.6,021,91056,37
3702192832,"Sandy Mush township, Buncombe County, North Carolina",42.1,42.5,39.3,021,92832,37
3705991660,"Jerusalem township, Davie County, North Carolina",43.0,39.4,47.3,059,91660,37
3705991192,"Fulton township, Davie County, North Carolina",45.7,44.0,50.4,059,91192,37
3705992100,"Mocksville township, Davie County, North Carolina",42.1,41.2,42.7,059,92100,37
3705990472,"Calahaln township, Davie County, North Carolina",43.6,51.0,40.2,059,90472,37
3705991080,"Farmington township, Davie County, North Carolina",47.9,46.2,49.1,059,91080,37
3705992896,"Shady Grove township, Davie County, North Carolina",47.0,47.3,46.7,059,92896,37
3705793796,"Tyro township, Davidson County, North Carolina",41.1,37.8,44.7,057,93796,37
3714992816,"Saluda township, Polk County, North Carolina",49.3,52.2,44.9,149,92816,37
3714990740,"Columbus township, Polk County, North Carolina",53.2,49.8,55.7,149,90740,37
3714993980,"White Oak township, Polk County, North Carolina",46.6,46.4,46.9,149,93980,37
3714993776,"Tryon township, Polk County, North Carolina",59.1,58.5,60.1,149,93776,37
3714990772,"Cooper Gap township, Polk County, North Carolina",48.0,44.0,48.0,149,90772,37
3715191800,"Liberty township, Randolph County, North Carolina",44.4,45.6,43.7,151,91800,37
3715192532,"Pleasant Grove township, Randolph County, North Carolina",61.7,57.5,64.5,151,92532,37
3715190084,"Asheboro township, Randolph County, North Carolina",40.5,39.6,42.7,151,90084,37
3715193808,"Union township, Randolph County, North Carolina",41.2,43.7,37.3,151,93808,37
3715190716,"Coleridge township, Randolph County, North Carolina",29.8,29.0,33.3,151,90716,37
3715192268,"New Market township, Randolph County, North Carolina",44.6,45.0,43.3,151,92268,37
3715193768,"Trinity township, Randolph County, North Carolina",43.3,43.1,43.5,151,93768,37
3715190584,"Cedar Grove township, Randolph County, North Carolina",38.7,34.8,42.6,151,90584,37
3715190748,"Concord township, Randolph County, North Carolina",44.8,41.6,47.2,151,90748,37
3715191172,"Franklinville township, Randolph County, North Carolina",32.7,32.9,31.7,151,91172,37
3715190388,"Brower township, Randolph County, North Carolina",47.6,43.9,48.4,151,90388,37
3715190732,"Columbia township, Randolph County, North Carolina",40.8,40.3,42.1,151,90732,37
3715192580,"Providence township, Randolph County, North Carolina",43.5,44.1,43.1,151,92580,37
3715192668,"Richland township, Randolph County, North Carolina",34.9,32.5,42.0,151,92668,37
3715190116,"Back Creek township, Randolph County, North Carolina",46.5,45.3,47.4,151,90116,37
3715191784,"Level Cross township, Randolph County, North Carolina",45.5,42.7,47.4,151,91784,37
3715192252,"New Hope township, Randolph County, North Carolina",42.2,42.7,39.5,151,92252,37
3715191276,"Grant township, Randolph County, North Carolina",42.1,42.9,40.7,151,91276,37
3715192620,"Randleman township, Randolph County, North Carolina",38.8,38.6,38.9,151,92620,37
3715193208,"Tabernacle township, Randolph County, North Carolina",41.9,42.4,41.8,151,93208,37
3715791564,"Huntsville township, Rockingham County, North Carolina",43.6,47.2,42.4,157,91564,37
3715791752,"Leaksville township, Rockingham County, North Carolina",41.0,38.5,44.1,157,91752,37
3715792232,"New Bethel township, Rockingham County, North Carolina",46.4,46.7,46.2,157,92232,37
3715792568,"Price township, Rockingham County, North Carolina",42.0,41.4,43.3,157,92568,37
3715792960,"Simpsonville township, Rockingham County, North Carolina",42.5,41.6,43.4,157,92960,37
3715793936,"Wentworth township, Rockingham County, North Carolina",45.5,42.8,47.5,157,93936,37
3715792020,"Mayo township, Rockingham County, North Carolina",44.8,44.3,45.2,157,92020,37
3715792652,"Reidsville township, Rockingham County, North Carolina",45.4,44.5,46.6,157,92652,37
3715791956,"Madison township, Rockingham County, North Carolina",45.6,44.9,46.4,157,91956,37
3715794032,"Williamsburg township, Rockingham County, North Carolina",41.4,38.9,45.1,157,94032,37
3715792772,"Ruffin township, Rockingham County, North Carolina",44.7,42.3,46.9,157,92772,37
3716990876,"Danbury township, Stokes County, North Carolina",48.9,46.2,56.2,169,90876,37
3716994108,"Yadkin township, Stokes County, North Carolina",42.8,41.3,43.6,169,94108,37
3716990208,"Beaver Island township, Stokes County, North Carolina",43.8,42.8,44.0,169,90208,37
3716992852,"Sauratown township, Stokes County, North Carolina",49.6,48.6,51.3,169,92852,37
3716990260,"Big Creek township, Stokes County, North Carolina",54.4,51.6,58.1,169,90260,37
3716992028,"Meadows township, Stokes County, North Carolina",44.9,46.7,44.1,169,92028,37
3716992588,"Quaker Gap township, Stokes County, North Carolina",45.8,44.9,47.0,169,92588,37
3716992480,"Peters Creek township, Stokes County, North Carolina",46.9,45.7,48.0,169,92480,37
3716993016,"Snow Creek township, Stokes County, North Carolina",49.1,47.5,50.5,169,93016,37
3716593080,"Spring Hill township, Scotland County, North Carolina",40.1,34.6,44.1,165,93080,37
3716594036,"Williamson township, Scotland County, North Carolina",41.9,41.8,42.0,165,94036,37
3716591748,"Laurel Hill township, Scotland County, North Carolina",40.9,39.8,40.9,165,91748,37
3716593132,"Stewartsville township, Scotland County, North Carolina",37.5,36.3,39.2,165,93132,37
3718992320,"North Fork township, Watauga County, North Carolina",41.0,45.2,39.8,189,92320,37
3707190872,"Dallas township, Gaston County, North Carolina",41.0,41.4,40.4,071,90872,37
3707192692,"Riverbend township, Gaston County, North Carolina",40.3,39.5,41.1,071,92692,37
3707190644,"Cherryville township, Gaston County, North Carolina",42.2,40.3,44.5,071,90644,37
3708191952,"Madison township, Guilford County, North Carolina",48.5,46.2,49.6,081,91952,37
3708190672,"Clay township, Guilford County, North Carolina",45.9,44.3,46.9,081,90672,37
3708190896,"Deep River township, Guilford County, North Carolina",41.3,41.1,41.5,081,90896,37
3708191304,"Greene township, Guilford County, North Carolina",46.4,44.7,48.1,081,91304,37
3708191228,"Gilmer township, Guilford County, North Carolina",32.4,29.8,34.4,081,91228,37
3708192104,"Monroe township, Guilford County, North Carolina",37.2,39.3,35.5,081,92104,37
3708191096,"Fentress township, Guilford County, North Carolina",47.7,45.8,49.4,081,91096,37
3708193176,"Sumner township, Guilford County, North Carolina",41.5,38.9,44.1,081,93176,37
3708191484,"High Point township, Guilford County, North Carolina",36.5,34.6,38.2,081,91484,37
3708192360,"Oak Ridge township, Guilford County, North Carolina",41.8,42.3,41.1,081,92360,37
3708190396,"Bruce township, Guilford County, North Carolina",43.8,43.2,44.9,081,90396,37
3708190600,"Center Grove township, Guilford County, North Carolina",42.5,41.5,43.9,081,90600,37
3708191184,"Friendship township, Guilford County, North Carolina",36.8,36.5,36.9,081,91184,37
3708192716,"Rock Creek township, Guilford County, North Carolina",38.5,38.6,38.5,081,92716,37
3708193908,"Washington township, Guilford County, North Carolina",45.2,45.4,44.3,081,93908,37
3708191656,"Jefferson township, Guilford County, North Carolina",39.6,37.0,41.0,081,91656,37
3708191640,"Jamestown township, Guilford County, North Carolina",46.1,46.7,45.5,081,91640,37
3708192124,"Morehead township, Guilford County, North Carolina",36.0,34.9,36.9,081,92124,37
3709990900,"Dillsboro township, Jackson County, North Carolina",42.4,42.4,43.8,099,90900,37
3709990484,"Canada township, Jackson County, North Carolina",57.7,52.8,57.8,099,90484,37
3709990500,"Caney Fork township, Jackson County, North Carolina",54.4,47.7,60.5,099,90500,37
3709993204,"Sylva township, Jackson County, North Carolina",41.0,39.8,42.4,099,93204,37
3709990156,"Barkers Creek township, Jackson County, North Carolina",54.1,57.0,50.8,099,90156,37
3709992868,"Scott Creek township, Jackson County, North Carolina",47.3,47.0,47.7,099,92868,37
3709990540,"Cashiers township, Jackson County, North Carolina",59.7,59.1,61.7,099,90540,37
