geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
3718792968,"Skinnersville township, Washington County, North Carolina",545.0,324.0,0.0,236.0,88.0,221.0,187,92968,37,236.0,309.0
3718792540,"Plymouth township, Washington County, North Carolina",2919.0,2054.0,12.0,1732.0,310.0,865.0,187,92540,37,1744.0,1175.0
3718792876,"Scuppernong township, Washington County, North Carolina",737.0,481.0,12.0,341.0,128.0,256.0,187,92876,37,353.0,384.0
3718791768,"Lees Mill township, Washington County, North Carolina",1022.0,762.0,0.0,571.0,191.0,260.0,187,91768,37,571.0,451.0
3702990784,"Courthouse township, Camden County, North Carolina",1456.0,1307.0,0.0,1180.0,127.0,149.0,029,90784,37,1180.0,276.0
3702992920,"Shiloh township, Camden County, North Carolina",940.0,769.0,25.0,636.0,108.0,171.0,029,92920,37,661.0,279.0
3702993044,"South Mills township, Camden County, North Carolina",1400.0,1246.0,0.0,1180.0,66.0,154.0,029,93044,37,1180.0,220.0
3704393192,"Sweetwater township, Clay County, North Carolina",361.0,330.0,0.0,330.0,0.0,31.0,043,93192,37,330.0,31.0
3704392944,"Shooting Creek township, Clay County, North Carolina",603.0,518.0,0.0,455.0,63.0,85.0,043,92944,37,455.0,148.0
3704393792,"Tusquittee township, Clay County, North Carolina",355.0,255.0,14.0,203.0,38.0,100.0,043,93792,37,217.0,138.0
3704390360,"Brasstown township, Clay County, North Carolina",984.0,893.0,9.0,823.0,61.0,91.0,043,90360,37,832.0,152.0
3704391436,"Hayesville township, Clay County, North Carolina",1837.0,1446.0,15.0,1154.0,277.0,391.0,043,91436,37,1169.0,668.0
3705190288,"Black River township, Cumberland County, North Carolina",709.0,576.0,6.0,499.0,71.0,133.0,051,90288,37,505.0,204.0
3705190968,"Eastover township, Cumberland County, North Carolina",5119.0,4198.0,12.0,3549.0,637.0,921.0,051,90968,37,3561.0,1558.0
3705190832,"Cross Creek township, Cumberland County, North Carolina",28372.0,23700.0,145.0,20463.0,3092.0,4672.0,051,90832,37,20608.0,7764.0
3705192724,"Rockfish township, Cumberland County, North Carolina",20626.0,18742.0,103.0,16805.0,1834.0,1884.0,051,92724,37,16908.0,3718.0
3705192892,"Seventy-First township, Cumberland County, North Carolina",37129.0,34169.0,98.0,30503.0,3568.0,2960.0,051,92892,37,30601.0,6528.0
3705191296,"Grays Creek township, Cumberland County, North Carolina",3479.0,2887.0,0.0,2540.0,347.0,592.0,051,91296,37,2540.0,939.0
3705190192,"Beaver Dam township, Cumberland County, North Carolina",495.0,429.0,7.0,326.0,96.0,66.0,051,90192,37,333.0,162.0
3705192460,"Pearces Mill township, Cumberland County, North Carolina",6682.0,5781.0,37.0,4990.0,754.0,901.0,051,92460,37,5027.0,1655.0
3705190532,"Carvers Creek township, Cumberland County, North Carolina",9305.0,8284.0,38.0,7524.0,722.0,1021.0,051,90532,37,7562.0,1743.0
3705191964,"Manchester township, Cumberland County, North Carolina",7674.0,7223.0,10.0,6620.0,593.0,451.0,051,91964,37,6630.0,1044.0
3705190572,"Cedar Creek township, Cumberland County, North Carolina",4910.0,3920.0,52.0,3393.0,475.0,990.0,051,90572,37,3445.0,1465.0
3707193048,"South Point township, Gaston County, North Carolina",16668.0,14630.0,110.0,13460.0,1060.0,2038.0,071,93048,37,13570.0,3098.0
3707190844,"Crowders Mountain township, Gaston County, North Carolina",6047.0,4653.0,47.0,3826.0,780.0,1394.0,071,90844,37,3873.0,2174.0
3707191216,"Gastonia township, Gaston County, North Carolina",32947.0,27356.0,111.0,24167.0,3078.0,5591.0,071,91216,37,24278.0,8669.0
3701192090,"Minneapolis township, Avery County, North Carolina",206.0,114.0,0.0,104.0,10.0,92.0,011,92090,37,104.0,102.0
3701190148,"Banner Elk township, Avery County, North Carolina",1386.0,1267.0,0.0,1100.0,167.0,119.0,011,90148,37,1100.0,286.0
3701190510,"Carey's Flat township, Avery County, North Carolina",49.0,42.0,8.0,34.0,0.0,7.0,011,90510,37,42.0,7.0
3701192708,"Roaring Creek township, Avery County, North Carolina",252.0,159.0,0.0,146.0,13.0,93.0,011,92708,37,146.0,106.0
3701192586,"Pyatte township, Avery County, North Carolina",212.0,125.0,0.0,107.0,18.0,87.0,011,92586,37,107.0,105.0
3701191826,"Linville township, Avery County, North Carolina",227.0,207.0,0.0,180.0,27.0,20.0,011,91826,37,180.0,47.0
3701192502,"Pineola township, Avery County, North Carolina",518.0,430.0,0.0,359.0,71.0,88.0,011,92502,37,359.0,159.0
3701190052,"Altamont township, Avery County, North Carolina",551.0,454.0,20.0,274.0,160.0,97.0,011,90052,37,294.0,257.0
3701191558,"Hughes township, Avery County, North Carolina",130.0,81.0,0.0,61.0,20.0,49.0,011,91558,37,61.0,69.0
3701191154,"Frank township, Avery County, North Carolina",106.0,50.0,0.0,50.0,0.0,56.0,011,91154,37,50.0,56.0
3701190812,"Cranberry township, Avery County, North Carolina",250.0,178.0,0.0,154.0,24.0,72.0,011,90812,37,154.0,96.0
3701190212,"Beech Mountain township, Avery County, North Carolina",251.0,134.0,0.0,121.0,13.0,117.0,011,90212,37,121.0,130.0
3701191442,"Heaton township, Avery County, North Carolina",99.0,42.0,0.0,27.0,15.0,57.0,011,91442,37,27.0,72.0
3702191932,"Lower Hominy township, Buncombe County, North Carolina",4044.0,3502.0,0.0,3235.0,267.0,542.0,021,91932,37,3235.0,809.0
3702192648,"Reems Creek township, Buncombe County, North Carolina",5521.0,4877.0,41.0,4539.0,297.0,644.0,021,92648,37,4580.0,941.0
3702191776,"Leicester township, Buncombe County, North Carolina",7991.0,6777.0,24.0,5924.0,829.0,1214.0,021,91776,37,5948.0,2043.0
3702191176,"French Broad township, Buncombe County, North Carolina",2632.0,2168.0,8.0,1889.0,271.0,464.0,021,91176,37,1897.0,735.0
3702191604,"Ivy township, Buncombe County, North Carolina",1378.0,1176.0,8.0,964.0,204.0,202.0,021,91604,37,972.0,406.0
3702191816,"Limestone township, Buncombe County, North Carolina",6183.0,5560.0,64.0,5226.0,270.0,623.0,021,91816,37,5290.0,893.0
3702193840,"Upper Hominy township, Buncombe County, North Carolina",6711.0,5570.0,28.0,4856.0,686.0,1141.0,021,93840,37,4884.0,1827.0
3702190108,"Avery Creek township, Buncombe County, North Carolina",3142.0,2850.0,0.0,2659.0,191.0,292.0,021,90108,37,2659.0,483.0
3702190380,"Broad River township, Buncombe County, North Carolina",661.0,509.0,5.0,454.0,50.0,152.0,021,90380,37,459.0,202.0
3702191056,"Fairview township, Buncombe County, North Carolina",4314.0,3755.0,20.0,3476.0,259.0,559.0,021,91056,37,3496.0,818.0
3702192832,"Sandy Mush township, Buncombe County, North Carolina",598.0,390.0,0.0,305.0,85.0,208.0,021,92832,37,305.0,293.0
3705991660,"Jerusalem township, Davie County, North Carolina",2119.0,1587.0,23.0,1397.0,167.0,532.0,059,91660,37,1420.0,699.0
3705991192,"Fulton township, Davie County, North Carolina",1002.0,902.0,25.0,813.0,64.0,100.0,059,91192,37,838.0,164.0
3705992100,"Mocksville township, Davie County, North Carolina",3731.0,3099.0,31.0,2742.0,326.0,632.0,059,92100,37,2773.0,958.0
3705990472,"Calahaln township, Davie County, North Carolina",979.0,743.0,52.0,566.0,125.0,236.0,059,90472,37,618.0,361.0
3705991080,"Farmington township, Davie County, North Carolina",5025.0,4474.0,27.0,4150.0,297.0,551.0,059,91080,37,4177.0,848.0
3705992896,"Shady Grove township, Davie County, North Carolina",1676.0,1482.0,0.0,1392.0,90.0,194.0,059,92896,37,1392.0,284.0
3705793796,"Tyro township, Davidson County, North Carolina",3490.0,2953.0,16.0,2687.0,250.0,537.0,057,93796,37,2703.0,787.0
3714992816,"Saluda township, Polk County, North Carolina",783.0,669.0,23.0,597.0,49.0,114.0,149,92816,37,620.0,163.0
3714990740,"Columbus township, Polk County, North Carolina",3016.0,2442.0,18.0,2127.0,297.0,574.0,149,90740,37,2145.0,871.0
3714993980,"White Oak township, Polk County, North Carolina",1017.0,961.0,33.0,833.0,95.0,56.0,149,93980,37,866.0,151.0
3714993776,"Tryon township, Polk County, North Carolina",2017.0,1758.0,32.0,1514.0,212.0,259.0,149,93776,37,1546.0,471.0
3714990772,"Cooper Gap township, Polk County, North Carolina",764.0,614.0,0.0,570.0,44.0,150.0,149,90772,37,570.0,194.0
3715191800,"Liberty township, Randolph County, North Carolina",2190.0,1779.0,23.0,1250.0,506.0,411.0,151,91800,37,1273.0,917.0
3715192532,"Pleasant Grove township, Randolph County, North Carolina",194.0,122.0,0.0,112.0,10.0,72.0,151,92532,37,112.0,82.0
3715190084,"Asheboro township, Randolph County, North Carolina",10129.0,8193.0,98.0,6682.0,1413.0,1936.0,151,90084,37,6780.0,3349.0
3715193808,"Union township, Randolph County, North Carolina",1023.0,767.0,34.0,551.0,182.0,256.0,151,93808,37,585.0,438.0
3715190716,"Coleridge township, Randolph County, North Carolina",996.0,771.0,0.0,639.0,132.0,225.0,151,90716,37,639.0,357.0
3715192268,"New Market township, Randolph County, North Carolina",2613.0,2046.0,8.0,1706.0,332.0,567.0,151,92268,37,1714.0,899.0
3715193768,"Trinity township, Randolph County, North Carolina",10345.0,8804.0,99.0,7733.0,972.0,1541.0,151,93768,37,7832.0,2513.0
3715190584,"Cedar Grove township, Randolph County, North Carolina",3541.0,2754.0,11.0,2489.0,254.0,787.0,151,90584,37,2500.0,1041.0
3715190748,"Concord township, Randolph County, North Carolina",1085.0,753.0,0.0,612.0,141.0,332.0,151,90748,37,612.0,473.0
3715191172,"Franklinville township, Randolph County, North Carolina",3492.0,2572.0,62.0,2238.0,272.0,920.0,151,91172,37,2300.0,1192.0
3715190388,"Brower township, Randolph County, North Carolina",585.0,375.0,0.0,327.0,48.0,210.0,151,90388,37,327.0,258.0
3715190732,"Columbia township, Randolph County, North Carolina",2625.0,1946.0,42.0,1680.0,224.0,679.0,151,90732,37,1722.0,903.0
3715192580,"Providence township, Randolph County, North Carolina",2534.0,2177.0,0.0,1967.0,210.0,357.0,151,92580,37,1967.0,567.0
3715192668,"Richland township, Randolph County, North Carolina",1441.0,1081.0,2.0,889.0,190.0,360.0,151,92668,37,891.0,550.0
