geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
2606524120,"East Lansing city, Ingham County, Michigan",9604.0,3651.0,5953.0,065,24120,26
2606547200,"Leslie township, Ingham County, Michigan",904.0,828.0,76.0,065,47200,26
2606552180,"Mason city, Ingham County, Michigan",3021.0,1926.0,1095.0,065,52180,26
2606546020,"Lansing charter township, Ingham County, Michigan",2720.0,1586.0,1134.0,065,46020,26
2606547180,"Leslie city, Ingham County, Michigan",655.0,510.0,145.0,065,47180,26
2606549040,"Locke township, Ingham County, Michigan",608.0,545.0,63.0,065,49040,26
2606553140,"Meridian charter township, Ingham County, Michigan",14143.0,9078.0,5065.0,065,53140,26
2606560800,"Onondaga township, Ingham County, Michigan",1061.0,941.0,120.0,065,60800,26
2606547080,"Leroy township, Ingham County, Michigan",1336.0,1107.0,229.0,065,47080,26
260654240,"Aurelius township, Ingham County, Michigan",1400.0,1341.0,59.0,065,4240,26
26065800,"Alaiedon township, Ingham County, Michigan",1041.0,976.0,65.0,065,800,26
2606587420,"Williamston city, Ingham County, Michigan",1480.0,1024.0,456.0,065,87420,26
2606586520,"Wheatfield township, Ingham County, Michigan",583.0,541.0,42.0,065,86520,26
2606540640,"Ingham township, Ingham County, Michigan",821.0,764.0,57.0,065,40640,26
2606586900,"White Oak township, Ingham County, Michigan",441.0,383.0,58.0,065,86900,26
260516680,"Beaverton township, Gladwin County, Michigan",737.0,614.0,123.0,051,6680,26
260517360,"Bentley township, Gladwin County, Michigan",348.0,317.0,31.0,051,7360,26
260518360,"Billings township, Gladwin County, Michigan",1032.0,965.0,67.0,051,8360,26
2605173140,"Sherman township, Gladwin County, Michigan",444.0,397.0,47.0,051,73140,26
2605112180,"Butman township, Gladwin County, Michigan",857.0,790.0,67.0,051,12180,26
2605170500,"Sage township, Gladwin County, Michigan",939.0,835.0,104.0,051,70500,26
2605137300,"Hay township, Gladwin County, Michigan",582.0,525.0,57.0,051,37300,26
