geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
5403392352,"Northern district, Harrison County, West Virginia",10137.0,5014.0,5123.0,9623.0,4779.0,4844.0,366.0,172.0,194.0,101.0,46.0,55.0,40.0,17.0,23.0,7.0,0.0,7.0,033,92352,54
5403392952,"Southwest district, Harrison County, West Virginia",11217.0,5471.0,5746.0,10535.0,5038.0,5497.0,324.0,203.0,121.0,204.0,151.0,53.0,136.0,61.0,75.0,18.0,18.0,0.0,033,92952,54
5403392932,"South Urban district, Harrison County, West Virginia",11589.0,5418.0,6171.0,9035.0,4050.0,4985.0,1847.0,930.0,917.0,401.0,247.0,154.0,285.0,170.0,115.0,21.0,21.0,0.0,033,92932,54
5403392923,"Southern district, Harrison County, West Virginia",12352.0,6252.0,6100.0,11221.0,5804.0,5417.0,723.0,286.0,437.0,334.0,122.0,212.0,74.0,40.0,34.0,0.0,0.0,0.0,033,92923,54
5403392368,"North Urban district, Harrison County, West Virginia",9547.0,4711.0,4836.0,8020.0,3876.0,4144.0,1121.0,564.0,557.0,218.0,130.0,88.0,188.0,141.0,47.0,0.0,0.0,0.0,033,92368,54
5403390975,"Eastern district, Harrison County, West Virginia",13046.0,6228.0,6818.0,11709.0,5559.0,6150.0,721.0,334.0,387.0,396.0,177.0,219.0,194.0,150.0,44.0,26.0,8.0,18.0,033,90975,54
5406990824,"District 2, Ohio County, West Virginia",11832.0,5747.0,6085.0,10186.0,4813.0,5373.0,731.0,395.0,336.0,225.0,162.0,63.0,668.0,360.0,308.0,22.0,17.0,5.0,069,90824,54
5406990862,"District 3, Ohio County, West Virginia",15055.0,7033.0,8022.0,13464.0,6313.0,7151.0,802.0,379.0,423.0,377.0,149.0,228.0,369.0,167.0,202.0,43.0,25.0,18.0,069,90862,54
5406990788,"District 1, Ohio County, West Virginia",15644.0,7678.0,7966.0,14371.0,7182.0,7189.0,330.0,126.0,204.0,302.0,85.0,217.0,616.0,260.0,356.0,25.0,25.0,0.0,069,90788,54
5408591380,"Grant district, Ritchie County, West Virginia",1821.0,878.0,943.0,1734.0,819.0,915.0,30.0,19.0,11.0,8.0,5.0,3.0,49.0,35.0,14.0,0.0,0.0,0.0,085,91380,54
5408592244,"Murphy district, Ritchie County, West Virginia",1286.0,626.0,660.0,1074.0,531.0,543.0,121.0,66.0,55.0,31.0,0.0,31.0,60.0,29.0,31.0,0.0,0.0,0.0,085,92244,54
5408593336,"Union district, Ritchie County, West Virginia",3391.0,1799.0,1592.0,3119.0,1623.0,1496.0,157.0,89.0,68.0,95.0,76.0,19.0,20.0,11.0,9.0,0.0,0.0,0.0,085,93336,54
5408590552,"Clay district, Ritchie County, West Virginia",3433.0,1681.0,1752.0,3266.0,1610.0,1656.0,96.0,35.0,61.0,46.0,20.0,26.0,24.0,16.0,8.0,1.0,0.0,1.0,085,90552,54
