geoid,name,median,male,female,county,county subdivision,state
1500190630,"Hilo CCD, Hawaii County, Hawaii",40.5,38.4,41.9,001,90630,15
1500193240,"South Kona CCD, Hawaii County, Hawaii",45.4,45.1,46.2,001,93240,15
1500192610,"North Kona CCD, Hawaii County, Hawaii",43.5,42.8,44.3,001,92610,15
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",43.3,45.2,42.4,001,90720,15
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",41.1,44.4,36.4,001,92700,15
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",45.1,48.6,42.0,001,92790,15
1500192520,"North Kohala CCD, Hawaii County, Hawaii",41.6,41.2,42.3,001,92520,15
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",49.6,50.9,49.1,001,92880,15
1500191170,"Kau CCD, Hawaii County, Hawaii",41.8,42.6,40.0,001,91170,15
1500193150,"South Kohala CCD, Hawaii County, Hawaii",41.5,40.5,42.1,001,93150,15
1500191350,"Keaau-Mountain View CCD, Hawaii County, Hawaii",40.7,40.0,41.4,001,91350,15
1500192430,"North Hilo CCD, Hawaii County, Hawaii",47.1,41.6,51.8,001,92430,15
1500391800,"Koolaupoko CCD, Honolulu County, Hawaii",38.4,35.8,41.3,003,91800,15
1500393420,"Wahiawa CCD, Honolulu County, Hawaii",25.7,24.6,27.9,003,93420,15
1500390270,"Ewa CCD, Honolulu County, Hawaii",35.8,34.6,37.4,003,90270,15
1500393510,"Waialua CCD, Honolulu County, Hawaii",34.1,33.5,34.7,003,93510,15
1500391710,"Koolauloa CCD, Honolulu County, Hawaii",30.2,30.2,30.3,003,91710,15
1500393600,"Waianae CCD, Honolulu County, Hawaii",32.8,32.1,33.7,003,93600,15
1500390810,"Honolulu CCD, Honolulu County, Hawaii",41.9,40.3,43.9,003,90810,15
1500991890,"Kula CCD, Maui County, Hawaii",50.8,51.7,50.3,009,91890,15
1500992250,"Makawao-Paia CCD, Maui County, Hawaii",41.1,38.3,42.0,009,92250,15
1500991530,"Kihei CCD, Maui County, Hawaii",40.0,40.0,40.0,009,91530,15
1500990360,"Haiku-Pauwela CCD, Maui County, Hawaii",48.2,45.5,49.1,009,90360,15
1500990450,"Hana CCD, Maui County, Hawaii",34.9,29.6,42.3,009,90450,15
1500993870,"Wailuku CCD, Maui County, Hawaii",38.9,38.0,39.3,009,93870,15
1500992070,"Lanai CCD, Maui County, Hawaii",46.3,42.2,49.0,009,92070,15
1500993690,"Waihee-Waikapu CCD, Maui County, Hawaii",39.4,37.9,40.9,009,93690,15
1500991980,"Lahaina CCD, Maui County, Hawaii",39.6,40.3,38.9,009,91980,15
1500993960,"West Molokai CCD, Maui County, Hawaii",33.7,37.3,32.1,009,93960,15
1500990090,"East Molokai CCD, Maui County, Hawaii",43.2,43.4,42.9,009,90090,15
1500990900,"Kahului CCD, Maui County, Hawaii",37.5,35.6,40.2,009,90900,15
1500993060,"Puunene CCD, Maui County, Hawaii",-666666666.0,-666666666.0,-666666666.0,009,93060,15
1500993330,"Spreckelsville CCD, Maui County, Hawaii",50.5,51.2,50.0,009,93330,15
1500792340,"Niihau CCD, Kauai County, Hawaii",-666666666.0,-666666666.0,-666666666.0,007,92340,15
1500791440,"Kekaha-Waimea CCD, Kauai County, Hawaii",43.1,40.8,45.6,007,91440,15
1500792160,"Lihue CCD, Kauai County, Hawaii",45.2,44.2,45.6,007,92160,15
1500792970,"Puhi-Hanamaulu CCD, Kauai County, Hawaii",37.7,35.6,40.8,007,92970,15
1500791260,"Kaumakani-Hanapepe CCD, Kauai County, Hawaii",42.3,40.3,44.1,007,91260,15
1500790180,"Eleele-Kalaheo CCD, Kauai County, Hawaii",40.9,36.7,42.6,007,90180,15
1500791080,"Kapaa CCD, Kauai County, Hawaii",40.8,42.9,39.6,007,91080,15
1500793780,"Wailua-Anahola CCD, Kauai County, Hawaii",44.8,43.2,45.7,007,93780,15
1500790540,"Hanalei CCD, Kauai County, Hawaii",45.9,45.6,46.3,007,90540,15
1500791620,"Koloa-Poipu CCD, Kauai County, Hawaii",39.9,39.7,40.3,007,91620,15
1500590990,"Kalawao CCD, Kalawao County, Hawaii",57.6,55.3,58.9,005,90990,15
