geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
1604393128,"St. Anthony CCD, Fremont County, Idaho",2538.0,2214.0,70.0,1893.0,251.0,324.0,043,93128,16,1963.0,575.0
1606593381,"Sugar City CCD, Madison County, Idaho",1516.0,1424.0,18.0,1318.0,88.0,92.0,065,93381,16,1336.0,180.0
1607992346,"Mullan CCD, Shoshone County, Idaho",348.0,268.0,11.0,221.0,36.0,80.0,079,92346,16,232.0,116.0
1607992392,"Murray CCD, Shoshone County, Idaho",229.0,193.0,7.0,149.0,37.0,36.0,079,92392,16,156.0,73.0
1607991794,"Kellogg CCD, Shoshone County, Idaho",3038.0,2534.0,28.0,2008.0,498.0,504.0,079,91794,16,2036.0,1002.0
1607990230,"Avery-Clarkia CCD, Shoshone County, Idaho",161.0,122.0,0.0,100.0,22.0,39.0,079,90230,16,100.0,61.0
1604990644,"Cottonwood CCD, Idaho County, Idaho",667.0,524.0,21.0,440.0,63.0,143.0,049,90644,16,461.0,206.0
1604991334,"Grangeville CCD, Idaho County, Idaho",2507.0,2093.0,95.0,1648.0,350.0,414.0,049,91334,16,1743.0,764.0
1604990897,"Elk City CCD, Idaho County, Idaho",923.0,717.0,6.0,683.0,28.0,206.0,049,90897,16,689.0,234.0
1604993013,"Riggins CCD, Idaho County, Idaho",575.0,329.0,4.0,250.0,75.0,246.0,049,93013,16,254.0,321.0
1604992553,"Nez Perce CCD, Idaho County, Idaho",1808.0,1407.0,17.0,1102.0,288.0,401.0,049,92553,16,1119.0,689.0
1608193611,"Victor CCD, Teton County, Idaho",1936.0,1679.0,0.0,1442.0,237.0,257.0,081,93611,16,1442.0,494.0
1608193473,"Tetonia CCD, Teton County, Idaho",689.0,625.0,0.0,595.0,30.0,64.0,081,93473,16,595.0,94.0
1608190782,"Driggs CCD, Teton County, Idaho",1139.0,1020.0,0.0,865.0,155.0,119.0,081,90782,16,865.0,274.0
1607791127,"Fort Hall CCD, Power County, Idaho",270.0,246.0,0.0,200.0,46.0,24.0,077,91127,16,200.0,70.0
1607793082,"Rockland CCD, Power County, Idaho",239.0,223.0,0.0,206.0,17.0,16.0,077,93082,16,206.0,33.0
1607790092,"American Falls CCD, Power County, Idaho",1963.0,1716.0,0.0,1571.0,145.0,247.0,077,90092,16,1571.0,392.0
1607790115,"Arbon CCD, Power County, Idaho",72.0,69.0,2.0,58.0,9.0,3.0,077,90115,16,60.0,12.0
1608793703,"Weiser CCD, Washington County, Idaho",3180.0,2511.0,35.0,2041.0,435.0,669.0,087,93703,16,2076.0,1104.0
1608790506,"Cambridge CCD, Washington County, Idaho",426.0,319.0,11.0,268.0,40.0,107.0,087,90506,16,279.0,147.0
1608792139,"Midvale CCD, Washington County, Idaho",373.0,324.0,14.0,266.0,44.0,49.0,087,92139,16,280.0,93.0
1603190046,"Albion CCD, Cassia County, Idaho",1006.0,861.0,0.0,783.0,78.0,145.0,031,90046,16,783.0,223.0
1603190460,"Burley CCD, Cassia County, Idaho",4901.0,4367.0,22.0,3883.0,462.0,534.0,031,90460,16,3905.0,996.0
1607191472,"Holbrook CCD, Oneida County, Idaho",129.0,106.0,0.0,106.0,0.0,23.0,071,91472,16,106.0,23.0
1607192047,"Malad City CCD, Oneida County, Idaho",1452.0,1286.0,18.0,1141.0,127.0,166.0,071,92047,16,1159.0,293.0
1603190759,"Declo CCD, Cassia County, Idaho",1062.0,966.0,0.0,909.0,57.0,96.0,031,90759,16,909.0,153.0
1603192645,"Oakley CCD, Cassia County, Idaho",858.0,723.0,3.0,640.0,80.0,135.0,031,92645,16,643.0,215.0
1604590966,"Emmett Valley CCD, Gem County, Idaho",4787.0,4061.0,121.0,3432.0,508.0,726.0,045,90966,16,3553.0,1234.0
1604590943,"Emmett Bench CCD, Gem County, Idaho",1060.0,930.0,17.0,820.0,93.0,130.0,045,90943,16,837.0,223.0
1604593427,"Sweet CCD, Gem County, Idaho",557.0,452.0,0.0,374.0,78.0,105.0,045,93427,16,374.0,183.0
1606392967,"Richfield CCD, Lincoln County, Idaho",407.0,337.0,2.0,246.0,89.0,70.0,063,92967,16,248.0,159.0
1606393243,"Shoshone CCD, Lincoln County, Idaho",1202.0,928.0,12.0,786.0,130.0,274.0,063,93243,16,798.0,404.0
1608592001,"McCall CCD, Valley County, Idaho",2638.0,2421.0,42.0,1876.0,503.0,217.0,085,92001,16,1918.0,720.0
