geoid,name,total,native,foreign_born,county,county subdivision,state
1914992484,"Liberty township, Plymouth County, Iowa",276.0,276.0,0.0,149,92484,19
1914993925,"Sioux City city, Plymouth County, Iowa",0.0,0.0,0.0,149,93925,19
1914994254,"Union township, Plymouth County, Iowa",134.0,134.0,0.0,149,94254,19
1914991908,"Henry township, Plymouth County, Iowa",156.0,156.0,0.0,149,91908,19
1914993507,"Preston township, Plymouth County, Iowa",107.0,101.0,6.0,149,93507,19
1914993564,"Remsen township, Plymouth County, Iowa",1871.0,1871.0,0.0,149,93564,19
1914992274,"Johnson township, Plymouth County, Iowa",259.0,259.0,0.0,149,92274,19
1914992865,"Marion township, Plymouth County, Iowa",576.0,568.0,8.0,149,92865,19
1914994545,"Washington township, Plymouth County, Iowa",233.0,233.0,0.0,149,94545,19
1914992589,"Lincoln township, Plymouth County, Iowa",196.0,196.0,0.0,149,92589,19
1914993921,"Sioux township, Plymouth County, Iowa",359.0,359.0,0.0,149,93921,19
1914993462,"Portland township, Plymouth County, Iowa",1893.0,1841.0,52.0,149,93462,19
1901990384,"Buffalo township, Buchanan County, Iowa",325.0,321.0,4.0,019,90384,19
1901991461,"Fremont township, Buchanan County, Iowa",190.0,190.0,0.0,019,91461,19
1901994458,"Washington township, Buchanan County, Iowa",4533.0,4442.0,91.0,019,94458,19
1901994047,"Sumner township, Buchanan County, Iowa",3361.0,3224.0,137.0,019,94047,19
1901991977,"Homer township, Buchanan County, Iowa",697.0,697.0,0.0,019,91977,19
1901992751,"Madison township, Buchanan County, Iowa",879.0,879.0,0.0,019,92751,19
1914394678,"West Holman township, Osceola County, Iowa",1845.0,1692.0,153.0,143,94678,19
1901391252,"Evansdale city, Black Hawk County, Iowa",4780.0,4740.0,40.0,013,91252,19
1906192285,"Julien township, Dubuque County, Iowa",0.0,0.0,0.0,061,92285,19
1914391111,"East Holman township, Osceola County, Iowa",1223.0,1203.0,20.0,143,91111,19
1907394746,"Willow township, Greene County, Iowa",128.0,128.0,0.0,073,94746,19
1907390342,"Bristol township, Greene County, Iowa",150.0,150.0,0.0,073,90342,19
1907390537,"Cedar township, Greene County, Iowa",202.0,202.0,0.0,073,90537,19
1907391932,"Highland township, Greene County, Iowa",538.0,529.0,9.0,073,91932,19
1907391830,"Hardin township, Greene County, Iowa",115.0,110.0,5.0,073,91830,19
1907394497,"Washington township, Greene County, Iowa",406.0,387.0,19.0,073,94497,19
1907391404,"Franklin township, Greene County, Iowa",110.0,110.0,0.0,073,91404,19
1907390897,"Dawson township, Greene County, Iowa",147.0,147.0,0.0,073,90897,19
1907391746,"Greenbrier township, Greene County, Iowa",107.0,99.0,8.0,073,91746,19
1907392221,"Jefferson city, Greene County, Iowa",4190.0,4044.0,146.0,073,92221,19
1907393804,"Scranton township, Greene County, Iowa",725.0,699.0,26.0,073,93804,19
1907391653,"Grant township, Greene County, Iowa",317.0,317.0,0.0,073,91653,19
1907392115,"Jackson township, Greene County, Iowa",120.0,120.0,0.0,073,92115,19
1907392304,"Kendrick township, Greene County, Iowa",187.0,187.0,0.0,073,92304,19
1908390372,"Buckeye township, Hardin County, Iowa",291.0,291.0,0.0,083,90372,19
1908391158,"Eldora township, Hardin County, Iowa",243.0,243.0,0.0,083,91158,19
1908391245,"Etna township, Hardin County, Iowa",1755.0,1675.0,80.0,083,91245,19
1908390804,"Concord township, Hardin County, Iowa",355.0,337.0,18.0,083,90804,19
1908393363,"Pleasant township, Hardin County, Iowa",233.0,233.0,0.0,083,93363,19
1908390036,"Alden township, Hardin County, Iowa",1164.0,1118.0,46.0,083,90036,19
1908591863,"Harrison township, Harrison County, Iowa",1388.0,1383.0,5.0,085,91863,19
1908391206,"Ellis township, Hardin County, Iowa",219.0,219.0,0.0,083,91206,19
1908391157,"Eldora city, Hardin County, Iowa",2677.0,2549.0,128.0,083,91157,19
1908392121,"Jackson township, Hardin County, Iowa",182.0,182.0,0.0,083,92121,19
1908393516,"Providence township, Hardin County, Iowa",370.0,370.0,0.0,083,93516,19
1908390678,"Clay township, Hardin County, Iowa",555.0,553.0,2.0,083,90678,19
1908590039,"Allen township, Harrison County, Iowa",127.0,127.0,0.0,085,90039,19
1908590444,"Calhoun township, Harrison County, Iowa",403.0,403.0,0.0,085,90444,19
1908590507,"Cass township, Harrison County, Iowa",248.0,248.0,0.0,085,90507,19
1908594503,"Washington township, Harrison County, Iowa",634.0,625.0,9.0,085,94503,19
1908593012,"Morgan township, Harrison County, Iowa",362.0,360.0,2.0,085,93012,19
1908593534,"Raglan township, Harrison County, Iowa",257.0,257.0,0.0,085,93534,19
1908590666,"Cincinnati township, Harrison County, Iowa",224.0,224.0,0.0,085,90666,19
1908592223,"Jefferson township, Harrison County, Iowa",1954.0,1954.0,0.0,085,92223,19
1908591038,"Douglas township, Harrison County, Iowa",153.0,153.0,0.0,085,91038,19
1910991866,"Harrison township, Kossuth County, Iowa",677.0,670.0,7.0,109,91866,19
1910990037,"Algona city, Kossuth County, Iowa",5488.0,5473.0,15.0,109,90037,19
1910992565,"Lincoln township, Kossuth County, Iowa",172.0,172.0,0.0,109,92565,19
1910993426,"Plum Creek township, Kossuth County, Iowa",317.0,317.0,0.0,109,93426,19
1910993492,"Prairie township, Kossuth County, Iowa",120.0,120.0,0.0,109,93492,19
1910993537,"Ramsey township, Kossuth County, Iowa",151.0,138.0,13.0,109,93537,19
1910993636,"Riverdale township, Kossuth County, Iowa",291.0,291.0,0.0,109,93636,19
1910991095,"Eagle township, Kossuth County, Iowa",114.0,114.0,0.0,109,91095,19
1910992082,"Irvington township, Kossuth County, Iowa",190.0,190.0,0.0,109,92082,19
1910993981,"Springfield township, Kossuth County, Iowa",166.0,166.0,0.0,109,93981,19
1910994227,"Union township, Kossuth County, Iowa",253.0,253.0,0.0,109,94227,19
1910991905,"Hebron township, Kossuth County, Iowa",91.0,91.0,0.0,109,91905,19
1910991332,"Fenton township, Kossuth County, Iowa",582.0,578.0,4.0,109,91332,19
1910992394,"Ledyard township, Kossuth County, Iowa",417.0,410.0,7.0,109,92394,19
1910993864,"Sherman township, Kossuth County, Iowa",210.0,210.0,0.0,109,93864,19
1910994071,"Swea township, Kossuth County, Iowa",104.0,77.0,27.0,109,94071,19
1910990855,"Cresco township, Kossuth County, Iowa",1038.0,1016.0,22.0,109,90855,19
1910991563,"German township, Kossuth County, Iowa",234.0,234.0,0.0,109,91563,19
1910991767,"Greenwood township, Kossuth County, Iowa",835.0,818.0,17.0,109,91767,19
1910990387,"Buffalo township, Kossuth County, Iowa",656.0,648.0,8.0,109,90387,19
1910991521,"Garfield township, Kossuth County, Iowa",205.0,200.0,5.0,109,91521,19
1910993810,"Seneca township, Kossuth County, Iowa",138.0,138.0,0.0,109,93810,19
1910994644,"Wesley township, Kossuth County, Iowa",481.0,478.0,3.0,109,94644,19
1910991668,"Grant township, Kossuth County, Iowa",137.0,137.0,0.0,109,91668,19
1910992721,"Lotts Creek township, Kossuth County, Iowa",179.0,153.0,26.0,109,92721,19
1910992730,"Lu Verne township, Kossuth County, Iowa",346.0,346.0,0.0,109,92730,19
1910993459,"Portland township, Kossuth County, Iowa",189.0,189.0,0.0,109,93459,19
1910994731,"Whittemore township, Kossuth County, Iowa",629.0,625.0,4.0,109,94731,19
1910990417,"Burt township, Kossuth County, Iowa",756.0,747.0,9.0,109,90417,19
1908391833,"Hardin township, Hardin County, Iowa",6268.0,6109.0,159.0,083,91833,19
