geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
4809791435,"Gainesville CCD, Cooke County, Texas",4350.0,207.0,239.0,273.0,229.0,276.0,353.0,188.0,297.0,173.0,295.0,568.0,557.0,327.0,165.0,108.0,95.0,097,91435,48
4848993205,"Raymondville CCD, Willacy County, Texas",620.0,97.0,132.0,31.0,24.0,22.0,39.0,28.0,12.0,20.0,9.0,45.0,71.0,0.0,73.0,17.0,0.0,489,93205,48
4809793995,"Valley View CCD, Cooke County, Texas",1672.0,32.0,83.0,23.0,70.0,146.0,91.0,59.0,97.0,31.0,118.0,233.0,242.0,202.0,108.0,70.0,67.0,097,93995,48
4809791440,"Gainesville Southeast CCD, Cooke County, Texas",2789.0,106.0,62.0,107.0,67.0,105.0,79.0,87.0,73.0,96.0,67.0,473.0,269.0,338.0,316.0,356.0,188.0,097,91440,48
4809790580,"Callisburg CCD, Cooke County, Texas",2006.0,44.0,10.0,86.0,79.0,83.0,222.0,105.0,39.0,65.0,208.0,182.0,381.0,283.0,76.0,67.0,76.0,097,90580,48
4809792680,"Muenster CCD, Cooke County, Texas",1767.0,50.0,62.0,44.0,74.0,100.0,103.0,74.0,32.0,47.0,95.0,164.0,235.0,221.0,146.0,170.0,150.0,097,92680,48
4810790905,"Crosbyton CCD, Crosby County, Texas",431.0,32.0,32.0,26.0,22.0,20.0,31.0,34.0,36.0,11.0,34.0,26.0,46.0,33.0,21.0,3.0,24.0,107,90905,48
4810793185,"Ralls CCD, Crosby County, Texas",388.0,6.0,15.0,29.0,40.0,36.0,46.0,27.0,25.0,23.0,31.0,15.0,58.0,18.0,8.0,11.0,0.0,107,93185,48
4810792290,"Lorenzo CCD, Crosby County, Texas",217.0,12.0,5.0,12.0,0.0,16.0,9.0,5.0,13.0,9.0,30.0,31.0,32.0,9.0,13.0,1.0,20.0,107,92290,48
4811592125,"Lamesa Southwest CCD, Dawson County, Texas",64.0,7.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,11.0,12.0,6.0,1.0,0.0,14.0,115,92125,48
4811592115,"Lamesa Northwest CCD, Dawson County, Texas",77.0,13.0,0.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,8.0,11.0,9.0,10.0,6.0,2.0,0.0,115,92115,48
4811592105,"Lamesa CCD, Dawson County, Texas",1750.0,133.0,73.0,88.0,74.0,85.0,178.0,72.0,127.0,46.0,131.0,143.0,168.0,161.0,117.0,48.0,106.0,115,92105,48
4811592120,"Lamesa Southeast CCD, Dawson County, Texas",84.0,10.0,6.0,2.0,12.0,0.0,0.0,11.0,3.0,0.0,7.0,5.0,7.0,5.0,14.0,0.0,2.0,115,92120,48
