geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
3200194238,"Dixie Valley CCD, Churchill County, Nevada",64.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10.0,0.0,14.0,0.0,0.0,0.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,001,94238,32,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,10.0,4.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,18.0,18.0,0.0,0.0,0.0,0.0,20.0,14.0,6.0
3200194308,"Fallon CCD, Churchill County, Nevada",16276.0,8104.0,62.0,7.0,171.0,98.0,80.0,85.0,189.0,152.0,2846.0,789.0,1520.0,794.0,887.0,268.0,127.0,29.0,8172.0,24.0,10.0,95.0,225.0,110.0,150.0,162.0,101.0,2257.0,889.0,1502.0,988.0,1141.0,453.0,51.0,14.0,001,94308,32,86.0,17.0,266.0,323.0,190.0,235.0,351.0,253.0,5103.0,1678.0,3022.0,1782.0,2028.0,721.0,178.0,43.0,1721.0,844.0,877.0,4700.0,2309.0,2391.0,942.0,424.0,518.0,2970.0,1311.0,1659.0
3200194154,"Carson Sink CCD, Churchill County, Nevada",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,94154,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200594378,"Genoa-Jacks Valley CCD, Douglas County, Nevada",6427.0,3129.0,14.0,39.0,46.0,48.0,14.0,39.0,70.0,55.0,579.0,254.0,657.0,335.0,526.0,295.0,100.0,58.0,3298.0,42.0,57.0,67.0,25.0,22.0,24.0,63.0,36.0,723.0,321.0,646.0,316.0,631.0,253.0,49.0,23.0,005,94378,32,56.0,96.0,113.0,73.0,36.0,63.0,133.0,91.0,1302.0,575.0,1303.0,651.0,1157.0,548.0,149.0,81.0,661.0,325.0,336.0,1878.0,911.0,967.0,778.0,453.0,325.0,1935.0,979.0,956.0
3200594658,"Pine Nut CCD, Douglas County, Nevada",645.0,353.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,57.0,42.0,4.0,65.0,72.0,64.0,24.0,9.0,292.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,28.0,41.0,28.0,101.0,29.0,0.0,0.0,005,94658,32,0.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,120.0,70.0,45.0,93.0,173.0,93.0,24.0,9.0,18.0,16.0,2.0,115.0,46.0,69.0,126.0,97.0,29.0,299.0,169.0,130.0
3200594952,"Zephyr Cove CCD, Douglas County, Nevada",4439.0,2409.0,12.0,10.0,0.0,0.0,23.0,27.0,15.0,0.0,339.0,115.0,467.0,231.0,645.0,365.0,113.0,47.0,2030.0,11.0,13.0,17.0,14.0,23.0,12.0,40.0,0.0,382.0,147.0,369.0,252.0,455.0,261.0,23.0,11.0,005,94952,32,23.0,23.0,17.0,14.0,46.0,39.0,55.0,0.0,721.0,262.0,836.0,483.0,1100.0,626.0,136.0,58.0,217.0,87.0,130.0,1098.0,582.0,516.0,820.0,525.0,295.0,1920.0,1170.0,750.0
3200594364,"Gardnerville-Minden CCD, Douglas County, Nevada",22675.0,11063.0,82.0,1.0,121.0,22.0,23.0,73.0,60.0,91.0,3300.0,968.0,2552.0,1116.0,1619.0,683.0,293.0,59.0,11612.0,64.0,45.0,35.0,75.0,161.0,48.0,139.0,159.0,2810.0,1234.0,2671.0,1381.0,1941.0,647.0,149.0,53.0,005,94364,32,146.0,46.0,156.0,97.0,184.0,121.0,199.0,250.0,6110.0,2202.0,5223.0,2497.0,3560.0,1330.0,442.0,112.0,1199.0,473.0,726.0,7425.0,3520.0,3905.0,1884.0,1035.0,849.0,5444.0,2654.0,2790.0
3200594826,"Topaz Lake CCD, Douglas County, Nevada",1914.0,984.0,9.0,6.0,14.0,0.0,4.0,26.0,25.0,23.0,356.0,99.0,201.0,89.0,97.0,21.0,5.0,9.0,930.0,13.0,10.0,4.0,9.0,13.0,27.0,25.0,26.0,340.0,118.0,180.0,86.0,52.0,23.0,4.0,0.0,005,94826,32,22.0,16.0,18.0,9.0,17.0,53.0,50.0,49.0,696.0,217.0,381.0,175.0,149.0,44.0,9.0,9.0,234.0,107.0,127.0,598.0,300.0,298.0,62.0,35.0,27.0,211.0,132.0,79.0
3201594070,"Battle Mountain CCD, Lander County, Nevada",3558.0,1790.0,55.0,83.0,50.0,39.0,11.0,17.0,43.0,58.0,622.0,139.0,251.0,163.0,135.0,60.0,64.0,0.0,1768.0,48.0,1.0,47.0,1.0,10.0,11.0,81.0,17.0,790.0,137.0,151.0,232.0,124.0,118.0,0.0,0.0,015,94070,32,103.0,84.0,97.0,40.0,21.0,28.0,124.0,75.0,1412.0,276.0,402.0,395.0,259.0,178.0,64.0,0.0,572.0,356.0,216.0,678.0,390.0,288.0,242.0,124.0,118.0,501.0,259.0,242.0
3201594042,"Austin CCD, Lander County, Nevada",339.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,21.0,56.0,14.0,82.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,33.0,0.0,0.0,16.0,0.0,0.0,0.0,015,94042,32,0.0,0.0,0.0,0.0,0.0,0.0,57.0,21.0,116.0,47.0,82.0,0.0,16.0,0.0,0.0,0.0,78.0,78.0,0.0,129.0,96.0,33.0,0.0,0.0,0.0,16.0,0.0,16.0
