geoid,name,median,male,female,county,county subdivision,state
0803991190,"Elizabeth CCD, Elbert County, Colorado",45.6,45.4,45.9,039,91190,08
0803990019,"Agate CCD, Elbert County, Colorado",51.0,52.2,47.3,039,90019,08
0807191976,"Kim CCD, Las Animas County, Colorado",53.4,52.8,53.7,071,91976,08
0803993325,"Simla CCD, Elbert County, Colorado",45.3,45.5,44.7,039,93325,08
0807192508,"Model CCD, Las Animas County, Colorado",42.3,40.2,56.8,071,92508,08
0807190361,"Branson CCD, Las Animas County, Colorado",45.3,45.3,45.5,071,90361,08
0807190038,"Aguilar CCD, Las Animas County, Colorado",51.6,49.2,53.5,071,90038,08
0807193838,"Weston CCD, Las Animas County, Colorado",56.6,55.0,57.8,071,93838,08
0807193648,"Trinidad CCD, Las Animas County, Colorado",43.5,41.3,45.0,071,93648,08
0812593952,"Yuma CCD, Yuma County, Colorado",42.6,35.4,44.1,125,93952,08
0812593914,"Wray CCD, Yuma County, Colorado",34.9,34.9,35.1,125,93914,08
0807391824,"Hugo CCD, Lincoln County, Colorado",46.5,35.5,49.6,073,91824,08
0810793933,"Yampa CCD, Routt County, Colorado",38.1,37.4,41.0,107,93933,08
0810791729,"Hayden CCD, Routt County, Colorado",40.8,39.4,43.8,107,91729,08
0810793496,"Steamboat Springs CCD, Routt County, Colorado",38.7,38.1,39.3,107,93496,08
0810792717,"Oak Creek CCD, Routt County, Colorado",45.5,45.1,46.1,107,92717,08
0811793287,"Silverthorne CCD, Summit County, Colorado",40.0,40.7,36.0,117,93287,08
0811790380,"Breckenridge CCD, Summit County, Colorado",39.0,36.8,39.5,117,90380,08
0807390133,"Arriba CCD, Lincoln County, Colorado",57.0,59.2,54.3,073,90133,08
0807391919,"Karval CCD, Lincoln County, Colorado",37.9,33.5,42.5,073,91919,08
0807392261,"Limon CCD, Lincoln County, Colorado",37.2,35.7,47.3,073,92261,08
0801991843,"Idaho Springs CCD, Clear Creek County, Colorado",47.2,46.9,47.4,019,91843,08
0801991463,"Georgetown CCD, Clear Creek County, Colorado",47.0,45.5,50.3,019,91463,08
0800392584,"Mosca-Hooper CCD, Alamosa County, Colorado",38.5,38.8,38.4,003,92584,08
0800390076,"Alamosa CCD, Alamosa County, Colorado",30.0,29.7,30.3,003,90076,08
0802990988,"Delta CCD, Delta County, Colorado",40.7,37.0,44.6,029,90988,08
0802992831,"Paonia CCD, Delta County, Colorado",51.8,48.8,54.3,029,92831,08
0802990532,"Cedaredge CCD, Delta County, Colorado",55.6,54.7,56.4,029,90532,08
0802991786,"Hotchkiss CCD, Delta County, Colorado",48.6,50.5,45.4,029,91786,08
0804390836,"Cotopaxi CCD, Fremont County, Colorado",56.8,58.6,55.6,043,90836,08
0804392888,"Penrose-Portland CCD, Fremont County, Colorado",49.8,45.1,52.6,043,92888,08
0804391311,"Florence CCD, Fremont County, Colorado",42.2,40.6,49.2,043,91311,08
0810192983,"Pueblo CCD, Pueblo County, Colorado",37.7,35.9,39.3,101,92983,08
0810190722,"Colorado City-Rye CCD, Pueblo County, Colorado",54.4,55.7,53.3,101,90722,08
0810191805,"Huerfano Valley CCD, Pueblo County, Colorado",55.8,51.3,57.9,101,91805,08
0810193154,"St. Charles Mesa CCD, Pueblo County, Colorado",45.4,41.5,49.5,101,93154,08
0810193002,"Pueblo West CCD, Pueblo County, Colorado",39.4,39.1,39.7,101,93002,08
0810190209,"Avondale CCD, Pueblo County, Colorado",40.9,40.6,41.2,101,90209,08
0810192660,"Northeast Pueblo CCD, Pueblo County, Colorado",48.6,45.1,52.5,101,92660,08
0808592546,"Montrose CCD, Montrose County, Colorado",44.5,41.7,46.0,085,92546,08
0808592698,"Nucla CCD, Montrose County, Colorado",53.3,52.8,53.5,085,92698,08
0808592736,"Olathe CCD, Montrose County, Colorado",43.4,43.3,43.5,085,92736,08
0808793781,"Weldona CCD, Morgan County, Colorado",45.4,46.1,45.3,087,93781,08
0808790418,"Brush CCD, Morgan County, Colorado",36.6,33.9,39.3,087,90418,08
0808791368,"Fort Morgan CCD, Morgan County, Colorado",35.1,34.7,35.7,087,91368,08
0808793876,"Wiggins CCD, Morgan County, Colorado",43.3,42.3,45.8,087,93876,08
0809391254,"Fairplay CCD, Park County, Colorado",48.4,48.4,48.5,093,91254,08
0809392128,"Lake George CCD, Park County, Colorado",56.3,55.6,57.5,093,92128,08
0810990551,"Center CCD, Saguache County, Colorado",39.3,36.0,39.8,109,90551,08
0810990684,"Cochetopa CCD, Saguache County, Colorado",35.8,64.2,21.5,109,90684,08
0810993135,"Saguache CCD, Saguache County, Colorado",53.2,53.8,52.2,109,93135,08
0807791425,"Fruita CCD, Mesa County, Colorado",42.4,39.4,43.8,077,91425,08
0807790665,"Clifton CCD, Mesa County, Colorado",36.1,36.1,36.0,077,90665,08
0807791596,"Grand Junction CCD, Mesa County, Colorado",38.1,36.2,39.9,077,91596,08
0807790950,"De Beque CCD, Mesa County, Colorado",37.0,35.7,39.8,077,90950,08
0807790703,"Collbran CCD, Mesa County, Colorado",46.7,46.7,46.7,077,90703,08
0807791501,"Glade Park-Gateway CCD, Mesa County, Colorado",57.4,56.9,57.6,077,91501,08
0809991558,"Granada CCD, Prowers County, Colorado",40.6,35.8,42.0,099,91558,08
0809992147,"Lamar CCD, Prowers County, Colorado",37.3,34.7,38.5,099,92147,08
0809993667,"Two Butte Creek CCD, Prowers County, Colorado",42.5,42.2,46.7,099,93667,08
0804191387,"Fountain CCD, El Paso County, Colorado",28.3,27.0,29.3,041,91387,08
0809991748,"Holly CCD, Prowers County, Colorado",36.1,36.1,36.2,099,91748,08
0805392109,"Lake City CCD, Hinsdale County, Colorado",57.2,58.9,55.6,053,92109,08
0804191197,"Elsmere CCD, El Paso County, Colorado",31.7,31.0,32.7,041,91197,08
0804192907,"Pikes Peak CCD, El Paso County, Colorado",50.9,52.4,50.7,041,92907,08
0804190627,"Cheyenne Mountain CCD, El Paso County, Colorado",44.4,43.3,45.7,041,90627,08
0812190798,"Cope CCD, Washington County, Colorado",51.0,50.9,52.0,121,90798,08
0804193420,"Southeastern El Paso CCD, El Paso County, Colorado",35.1,32.3,36.5,041,93420,08
0804190304,"Black Forest-Peyton CCD, El Paso County, Colorado",40.6,40.5,40.6,041,90304,08
0804190741,"Colorado Springs CCD, El Paso County, Colorado",34.7,33.2,36.5,041,90741,08
0804192565,"Monument CCD, El Paso County, Colorado",30.4,25.1,34.3,041,92565,08
0812190057,"Akron CCD, Washington County, Colorado",37.6,36.3,40.1,121,90057,08
0812192774,"Otis CCD, Washington County, Colorado",44.1,40.2,45.2,121,92774,08
0804991577,"Granby CCD, Grand County, Colorado",43.9,42.7,45.7,049,91577,08
0804992033,"Kremmling CCD, Grand County, Colorado",44.3,45.6,43.0,049,92033,08
0800591178,"East Arapahoe CCD, Arapahoe County, Colorado",34.2,33.9,34.4,005,91178,08
0800593458,"Southwest Arapahoe CCD, Arapahoe County, Colorado",40.2,38.5,41.9,005,93458,08
0800593382,"South Aurora CCD, Arapahoe County, Colorado",34.9,33.8,35.9,005,93382,08
