geoid,name,total,native,foreign_born,county,county subdivision,state
1210190481,"Central Pasco CCD, Pasco County, Florida",139330.0,123734.0,15596.0,101,90481,12
1204190130,"Bell CCD, Gilchrist County, Florida",5620.0,5550.0,70.0,041,90130,12
1212191950,"Live Oak CCD, Suwannee County, Florida",18326.0,16805.0,1521.0,121,91950,12
1210192860,"Port Richey CCD, Pasco County, Florida",115088.0,106879.0,8209.0,101,92860,12
1205593120,"Sebring CCD, Highlands County, Florida",42525.0,38658.0,3867.0,055,93120,12
1205591846,"Lake Placid CCD, Highlands County, Florida",23478.0,20711.0,2767.0,055,91846,12
1205590091,"Avon Park CCD, Highlands County, Florida",34174.0,29670.0,4504.0,055,90091,12
1212190299,"Branford CCD, Suwannee County, Florida",7015.0,6776.0,239.0,121,90299,12
1210190741,"Dade City CCD, Pasco County, Florida",15071.0,12992.0,2079.0,101,90741,12
1210192327,"New Port Richey CCD, Pasco County, Florida",169765.0,153738.0,16027.0,101,92327,12
1204193432,"Trenton CCD, Gilchrist County, Florida",11571.0,11140.0,431.0,041,93432,12
1212190858,"Dowling Park CCD, Suwannee County, Florida",8693.0,8373.0,320.0,121,90858,12
1212192002,"McAlpin-Wellborn CCD, Suwannee County, Florida",9780.0,9546.0,234.0,121,92002,12
1200191248,"Gainesville CCD, Alachua County, Florida",179226.0,158799.0,20427.0,001,91248,12
1200191469,"Hawthorne CCD, Alachua County, Florida",6005.0,5938.0,67.0,001,91469,12
1200192314,"Newberry-Archer CCD, Alachua County, Florida",24283.0,22822.0,1461.0,001,92314,12
1200192184,"Micanopy CCD, Alachua County, Florida",3039.0,2929.0,110.0,001,92184,12
1200191495,"High Springs-Alachua CCD, Alachua County, Florida",40276.0,36755.0,3521.0,001,91495,12
1200193536,"Waldo CCD, Alachua County, Florida",7036.0,6705.0,331.0,001,93536,12
1202790078,"Arcadia West CCD, DeSoto County, Florida",11845.0,10519.0,1326.0,027,90078,12
1202790065,"Arcadia East CCD, DeSoto County, Florida",23830.0,18900.0,4930.0,027,90065,12
1201390026,"Altha CCD, Calhoun County, Florida",2363.0,2322.0,41.0,013,90026,12
1201390169,"Blountstown CCD, Calhoun County, Florida",8460.0,7971.0,489.0,013,90169,12
1202391183,"Fort White CCD, Columbia County, Florida",15657.0,15292.0,365.0,023,91183,12
1201592899,"Punta Gorda CCD, Charlotte County, Florida",41809.0,38862.0,2947.0,015,92899,12
1201591352,"Grove City-Rotonda CCD, Charlotte County, Florida",39467.0,36808.0,2659.0,015,91352,12
