geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
0900163480,"Redding town, Fairfield County, Connecticut",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,001,63480,09
0900174190,"Stratford town, Fairfield County, Connecticut",2822.0,176.0,173.0,122.0,111.0,89.0,143.0,101.0,219.0,111.0,194.0,373.0,393.0,241.0,134.0,219.0,23.0,001,74190,09
0900173070,"Stamford town, Fairfield County, Connecticut",6661.0,614.0,495.0,307.0,515.0,355.0,432.0,249.0,249.0,367.0,454.0,553.0,855.0,351.0,273.0,203.0,389.0,001,73070,09
0900150580,"New Canaan town, Fairfield County, Connecticut",181.0,0.0,15.0,14.0,0.0,0.0,37.0,0.0,12.0,0.0,6.0,87.0,0.0,0.0,0.0,0.0,10.0,001,50580,09
0900150860,"New Fairfield town, Fairfield County, Connecticut",31.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,001,50860,09
0900152980,"Newtown town, Fairfield County, Connecticut",48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,17.0,001,52980,09
0900183430,"Weston town, Fairfield County, Connecticut",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,001,83430,09
090010,"County subdivisions not defined, Fairfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,0,09
0900123890,"Easton town, Fairfield County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,23890,09
0900186370,"Wilton town, Fairfield County, Connecticut",38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,9.0,6.0,10.0,001,86370,09
090018070,"Bridgeport town, Fairfield County, Connecticut",17346.0,2297.0,1017.0,1037.0,1039.0,1085.0,741.0,934.0,632.0,836.0,1079.0,1566.0,1985.0,1105.0,832.0,728.0,433.0,001,8070,09
0900118850,"Darien town, Fairfield County, Connecticut",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,001,18850,09
0900126620,"Fairfield town, Fairfield County, Connecticut",260.0,8.0,0.0,6.0,9.0,0.0,6.0,7.0,0.0,0.0,30.0,35.0,75.0,0.0,41.0,33.0,10.0,001,26620,09
090014720,"Bethel town, Fairfield County, Connecticut",115.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,27.0,14.0,22.0,0.0,0.0,001,4720,09
0900163970,"Ridgefield town, Fairfield County, Connecticut",68.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,001,63970,09
0900168170,"Shelton town, Fairfield County, Connecticut",217.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,58.0,24.0,15.0,0.0,20.0,43.0,21.0,001,68170,09
0900183500,"Westport town, Fairfield County, Connecticut",41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,13.0,001,83500,09
0900118500,"Danbury town, Fairfield County, Connecticut",1757.0,137.0,81.0,96.0,26.0,47.0,161.0,84.0,91.0,40.0,53.0,257.0,215.0,158.0,108.0,108.0,95.0,001,18500,09
090093250,"Beacon Falls town, New Haven County, Connecticut",73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,23.0,0.0,0.0,009,3250,09
0900982870,"West Haven town, New Haven County, Connecticut",4055.0,349.0,223.0,162.0,235.0,200.0,243.0,188.0,228.0,131.0,406.0,422.0,337.0,319.0,163.0,308.0,141.0,009,82870,09
090094580,"Bethany town, New Haven County, Connecticut",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,009,4580,09
0900922910,"East Haven town, New Haven County, Connecticut",218.0,56.0,0.0,0.0,0.0,22.0,10.0,11.0,0.0,34.0,22.0,9.0,0.0,20.0,11.0,15.0,8.0,009,22910,09
0900934950,"Guilford town, New Haven County, Connecticut",58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,009,34950,09
0900944560,"Madison town, New Haven County, Connecticut",34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,009,44560,09
0900946940,"Middlebury town, New Haven County, Connecticut",15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,009,46940,09
0900987560,"Wolcott town, New Haven County, Connecticut",132.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,38.0,18.0,0.0,36.0,0.0,14.0,0.0,009,87560,09
0900978740,"Wallingford town, New Haven County, Connecticut",380.0,9.0,0.0,43.0,0.0,24.0,23.0,0.0,0.0,71.0,27.0,67.0,58.0,28.0,30.0,0.0,0.0,009,78740,09
0900987700,"Woodbridge town, New Haven County, Connecticut",59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,44.0,0.0,009,87700,09
090091220,"Ansonia town, New Haven County, Connecticut",842.0,247.0,0.0,118.0,61.0,106.0,0.0,32.0,36.0,12.0,18.0,28.0,48.0,96.0,40.0,0.0,0.0,009,1220,09
0900949950,"Naugatuck town, New Haven County, Connecticut",873.0,0.0,56.0,99.0,0.0,61.0,10.0,25.0,0.0,105.0,120.0,25.0,58.0,194.0,27.0,14.0,79.0,009,49950,09
0900957600,"Orange town, New Haven County, Connecticut",66.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,10.0,17.0,009,57600,09
0900958300,"Oxford town, New Haven County, Connecticut",76.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,58300,09
0900962290,"Prospect town, New Haven County, Connecticut",105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,30.0,16.0,0.0,0.0,12.0,0.0,009,62290,09
090090,"County subdivisions not defined, New Haven County, Connecticut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,0,09
090097310,"Branford town, New Haven County, Connecticut",186.0,0.0,0.0,9.0,0.0,9.0,0.0,56.0,11.0,0.0,19.0,33.0,23.0,26.0,0.0,0.0,0.0,009,7310,09
0900919550,"Derby town, New Haven County, Connecticut",351.0,0.0,17.0,0.0,0.0,38.0,37.0,0.0,61.0,18.0,49.0,28.0,0.0,31.0,72.0,0.0,0.0,009,19550,09
0900946520,"Meriden town, New Haven County, Connecticut",2567.0,169.0,79.0,159.0,108.0,164.0,207.0,149.0,64.0,161.0,194.0,329.0,423.0,65.0,167.0,61.0,68.0,009,46520,09
0900952070,"New Haven town, New Haven County, Connecticut",17095.0,2757.0,1650.0,1105.0,1163.0,1459.0,1218.0,970.0,829.0,501.0,1147.0,1387.0,1143.0,633.0,401.0,470.0,262.0,009,52070,09
0900969640,"Southbury town, New Haven County, Connecticut",89.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,24.0,7.0,009,69640,09
