geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
3718792968,"Skinnersville township, Washington County, North Carolina",1003.0,706.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,187,92968,37,0.0,0.0
3718792540,"Plymouth township, Washington County, North Carolina",6844.0,2813.0,3713.0,3.0,0.0,0.0,0.0,25.0,290.0,187,92540,37,0.0,28.0
3718792876,"Scuppernong township, Washington County, North Carolina",1687.0,1218.0,403.0,4.0,20.0,0.0,0.0,1.0,41.0,187,92876,37,20.0,5.0
3718791768,"Lees Mill township, Washington County, North Carolina",2797.0,798.0,1536.0,0.0,0.0,0.0,0.0,180.0,283.0,187,91768,37,0.0,180.0
3702990784,"Courthouse township, Camden County, North Carolina",4041.0,3162.0,726.0,12.0,0.0,0.0,0.0,67.0,74.0,029,90784,37,0.0,79.0
3702992920,"Shiloh township, Camden County, North Carolina",2435.0,1984.0,257.0,0.0,154.0,0.0,0.0,0.0,40.0,029,92920,37,154.0,0.0
3702993044,"South Mills township, Camden County, North Carolina",3860.0,3160.0,492.0,0.0,44.0,0.0,0.0,0.0,164.0,029,93044,37,44.0,0.0
3704393192,"Sweetwater township, Clay County, North Carolina",909.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,043,93192,37,0.0,0.0
3704392944,"Shooting Creek township, Clay County, North Carolina",1320.0,1305.0,0.0,11.0,0.0,0.0,0.0,1.0,3.0,043,92944,37,0.0,12.0
3704393792,"Tusquittee township, Clay County, North Carolina",586.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,043,93792,37,0.0,0.0
3704390360,"Brasstown township, Clay County, North Carolina",2324.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,043,90360,37,0.0,0.0
3704391436,"Hayesville township, Clay County, North Carolina",3798.0,3488.0,150.0,0.0,0.0,0.0,0.0,2.0,158.0,043,91436,37,0.0,2.0
3705190288,"Black River township, Cumberland County, North Carolina",1928.0,1342.0,381.0,29.0,18.0,4.0,0.0,82.0,72.0,051,90288,37,22.0,111.0
3705190968,"Eastover township, Cumberland County, North Carolina",13626.0,8556.0,3368.0,179.0,225.0,19.0,0.0,451.0,828.0,051,90968,37,244.0,630.0
3705190832,"Cross Creek township, Cumberland County, North Carolina",67779.0,28628.0,28660.0,579.0,1697.0,132.0,67.0,2772.0,5244.0,051,90832,37,1829.0,3418.0
3705192724,"Rockfish township, Cumberland County, North Carolina",58329.0,29448.0,17429.0,1096.0,1344.0,108.0,217.0,2646.0,6041.0,051,92724,37,1452.0,3959.0
3705192892,"Seventy-First township, Cumberland County, North Carolina",96425.0,33869.0,40201.0,620.0,2665.0,347.0,336.0,4617.0,13770.0,051,92892,37,3012.0,5573.0
3705191296,"Grays Creek township, Cumberland County, North Carolina",9826.0,6504.0,1448.0,639.0,128.0,0.0,11.0,266.0,830.0,051,91296,37,128.0,916.0
3705190192,"Beaver Dam township, Cumberland County, North Carolina",1224.0,966.0,72.0,43.0,0.0,0.0,0.0,143.0,0.0,051,90192,37,0.0,186.0
3705192460,"Pearces Mill township, Cumberland County, North Carolina",18065.0,7517.0,6695.0,319.0,367.0,45.0,69.0,912.0,2141.0,051,92460,37,412.0,1300.0
3705190532,"Carvers Creek township, Cumberland County, North Carolina",23884.0,10520.0,9496.0,69.0,594.0,0.0,43.0,943.0,2219.0,051,90532,37,594.0,1055.0
3705191964,"Manchester township, Cumberland County, North Carolina",28678.0,13264.0,7122.0,255.0,869.0,70.0,32.0,2081.0,4985.0,051,91964,37,939.0,2368.0
3705190572,"Cedar Creek township, Cumberland County, North Carolina",13002.0,7936.0,3112.0,279.0,111.0,30.0,0.0,333.0,1201.0,051,90572,37,141.0,612.0
3707193048,"South Point township, Gaston County, North Carolina",44721.0,36236.0,3194.0,264.0,1292.0,0.0,235.0,868.0,2632.0,071,93048,37,1292.0,1367.0
