geoid,name,median,county,county subdivision,state
5305790272,"Bow CCD, Skagit County, Washington",73227.0,057,90272,53
5305793360,"Swinomish Reservation CCD, Skagit County, Washington",61570.0,057,93360,53
5305792096,"Mount Vernon CCD, Skagit County, Washington",54623.0,057,92096,53
5305790384,"Burlington CCD, Skagit County, Washington",52489.0,057,90384,53
5305790768,"Conway CCD, Skagit County, Washington",81630.0,057,90768,53
5305791536,"La Conner CCD, Skagit County, Washington",52371.0,057,91536,53
5305791776,"Lyman-Hamilton CCD, Skagit County, Washington",55625.0,057,91776,53
5305792944,"Sedro-Woolley CCD, Skagit County, Washington",51890.0,057,92944,53
5305790608,"Clear Lake CCD, Skagit County, Washington",61607.0,057,90608,53
5305790064,"Anacortes CCD, Skagit County, Washington",65170.0,057,90064,53
5306593232,"Springdale CCD, Stevens County, Washington",43633.0,065,93232,53
5306590560,"Chewelah CCD, Stevens County, Washington",38085.0,065,90560,53
5306590688,"Colville CCD, Stevens County, Washington",45429.0,065,90688,53
5306593216,"Spokane Reservation CCD, Stevens County, Washington",34250.0,065,93216,53
5306591680,"Loon Lake CCD, Stevens County, Washington",66649.0,065,91680,53
5306591472,"Kettle Falls CCD, Stevens County, Washington",44450.0,065,91472,53
5306393200,"Spokane CCD, Spokane County, Washington",48327.0,063,93200,53
5306390880,"Deer Park CCD, Spokane County, Washington",69648.0,063,90880,53
5306392816,"Rockford CCD, Spokane County, Washington",48897.0,063,92816,53
5306393584,"Valleyford CCD, Spokane County, Washington",84375.0,063,93584,53
5306390048,"Airway Heights CCD, Spokane County, Washington",57125.0,063,90048,53
5306390640,"Colbert CCD, Spokane County, Washington",80922.0,063,90640,53
5306391616,"Liberty Lake CCD, Spokane County, Washington",72427.0,063,91616,53
5306392080,"Mount Spokane CCD, Spokane County, Washington",69329.0,063,92080,53
5304392304,"Odessa CCD, Lincoln County, Washington",41602.0,043,92304,53
5304393760,"Wilbur CCD, Lincoln County, Washington",48185.0,043,93760,53
5304390848,"Davenport CCD, Lincoln County, Washington",55596.0,043,90848,53
