geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
3300519140,"Dublin town, Cheshire County, New Hampshire",584.0,570.0,16.0,518.0,36.0,14.0,005,19140,33,534.0,50.0
3300564420,"Richmond town, Cheshire County, New Hampshire",439.0,379.0,9.0,343.0,27.0,60.0,005,64420,33,352.0,87.0
3300512260,"Chesterfield town, Cheshire County, New Hampshire",1443.0,1414.0,43.0,1315.0,56.0,29.0,005,12260,33,1358.0,85.0
3300578420,"Walpole town, Cheshire County, New Hampshire",1631.0,1439.0,8.0,1239.0,192.0,192.0,005,78420,33,1247.0,384.0
3300585540,"Winchester town, Cheshire County, New Hampshire",1718.0,1382.0,9.0,1307.0,66.0,336.0,005,85540,33,1316.0,402.0
3300575300,"Surry town, Cheshire County, New Hampshire",371.0,336.0,0.0,318.0,18.0,35.0,005,75300,33,318.0,53.0
3300564580,"Rindge town, Cheshire County, New Hampshire",1883.0,1768.0,25.0,1602.0,141.0,115.0,005,64580,33,1627.0,256.0
3300565700,"Roxbury town, Cheshire County, New Hampshire",84.0,74.0,1.0,62.0,11.0,10.0,005,65700,33,63.0,21.0
3300574900,"Sullivan town, Cheshire County, New Hampshire",293.0,249.0,4.0,227.0,18.0,44.0,005,74900,33,231.0,62.0
3300526500,"Fitzwilliam town, Cheshire County, New Hampshire",1002.0,810.0,4.0,736.0,70.0,192.0,005,26500,33,740.0,262.0
33005820,"Alstead town, Cheshire County, New Hampshire",776.0,655.0,17.0,559.0,79.0,121.0,005,820,33,576.0,200.0
3300529220,"Gilsum town, Cheshire County, New Hampshire",283.0,251.0,6.0,240.0,5.0,32.0,005,29220,33,246.0,37.0
3300534420,"Harrisville town, Cheshire County, New Hampshire",437.0,416.0,9.0,399.0,8.0,21.0,005,34420,33,408.0,29.0
3300538500,"Jaffrey town, Cheshire County, New Hampshire",2175.0,1916.0,28.0,1676.0,212.0,259.0,005,38500,33,1704.0,471.0
3300539300,"Keene city, Cheshire County, New Hampshire",9391.0,8347.0,57.0,7510.0,780.0,1044.0,005,39300,33,7567.0,1824.0
3300573700,"Stoddard town, Cheshire County, New Hampshire",484.0,430.0,6.0,387.0,37.0,54.0,005,73700,33,393.0,91.0
3300577380,"Troy town, Cheshire County, New Hampshire",888.0,768.0,0.0,737.0,31.0,120.0,005,77380,33,737.0,151.0
3300550580,"Nelson town, Cheshire County, New Hampshire",226.0,213.0,0.0,199.0,14.0,13.0,005,50580,33,199.0,27.0
3300575700,"Swanzey town, Cheshire County, New Hampshire",2828.0,2556.0,28.0,2210.0,318.0,272.0,005,75700,33,2238.0,590.0
3300545700,"Marlow town, Cheshire County, New Hampshire",282.0,256.0,2.0,223.0,31.0,26.0,005,45700,33,225.0,57.0
3300536660,"Hinsdale town, Cheshire County, New Hampshire",1749.0,1548.0,0.0,1484.0,64.0,201.0,005,36660,33,1484.0,265.0
330139860,"Canterbury town, Merrimack County, New Hampshire",940.0,882.0,13.0,827.0,42.0,58.0,013,9860,33,840.0,100.0
3301319460,"Dunbarton town, Merrimack County, New Hampshire",977.0,953.0,26.0,884.0,43.0,24.0,013,19460,33,910.0,67.0
3301343380,"Loudon town, Merrimack County, New Hampshire",2071.0,1912.0,17.0,1777.0,118.0,159.0,013,43380,33,1794.0,277.0
3301352100,"New London town, Merrimack County, New Hampshire",1627.0,1490.0,0.0,1426.0,64.0,137.0,013,52100,33,1426.0,201.0
3301375460,"Sutton town, Merrimack County, New Hampshire",783.0,713.0,4.0,666.0,43.0,70.0,013,75460,33,670.0,113.0
3301378580,"Warner town, Merrimack County, New Hampshire",1051.0,979.0,27.0,891.0,61.0,72.0,013,78580,33,918.0,133.0
3301384900,"Wilmot town, Merrimack County, New Hampshire",655.0,620.0,3.0,576.0,41.0,35.0,013,84900,33,579.0,76.0
3301337540,"Hopkinton town, Merrimack County, New Hampshire",2137.0,1984.0,12.0,1855.0,117.0,153.0,013,37540,33,1867.0,270.0
3301380020,"Webster town, Merrimack County, New Hampshire",786.0,668.0,14.0,602.0,52.0,118.0,013,80020,33,616.0,170.0
33013660,"Allenstown town, Merrimack County, New Hampshire",1744.0,1442.0,9.0,1317.0,116.0,302.0,013,660,33,1326.0,418.0
3301312420,"Chichester town, Merrimack County, New Hampshire",967.0,904.0,5.0,837.0,62.0,63.0,013,12420,33,842.0,125.0
3301316980,"Danbury town, Merrimack County, New Hampshire",560.0,472.0,10.0,405.0,57.0,88.0,013,16980,33,415.0,145.0
3301327380,"Franklin city, Merrimack County, New Hampshire",3557.0,2975.0,29.0,2434.0,512.0,582.0,013,27380,33,2463.0,1094.0
330136260,"Boscawen town, Merrimack County, New Hampshire",1251.0,1128.0,8.0,1015.0,105.0,123.0,013,6260,33,1023.0,228.0
3301335540,"Henniker town, Merrimack County, New Hampshire",1666.0,1520.0,0.0,1406.0,114.0,146.0,013,35540,33,1406.0,260.0
3301337300,"Hooksett town, Merrimack County, New Hampshire",5174.0,4650.0,0.0,4477.0,173.0,524.0,013,37300,33,4477.0,697.0
3301350900,"Newbury town, Merrimack County, New Hampshire",849.0,816.0,9.0,760.0,47.0,33.0,013,50900,33,769.0,80.0
3301360020,"Pembroke town, Merrimack County, New Hampshire",2639.0,2408.0,32.0,2301.0,75.0,231.0,013,60020,33,2333.0,306.0
3301354260,"Northfield town, Merrimack County, New Hampshire",1833.0,1720.0,6.0,1565.0,149.0,113.0,013,54260,33,1571.0,262.0
3301366980,"Salisbury town, Merrimack County, New Hampshire",516.0,474.0,13.0,401.0,60.0,42.0,013,66980,33,414.0,102.0
330136500,"Bow town, Merrimack County, New Hampshire",2747.0,2598.0,19.0,2503.0,76.0,149.0,013,6500,33,2522.0,225.0
330136980,"Bradford town, Merrimack County, New Hampshire",662.0,610.0,0.0,583.0,27.0,52.0,013,6980,33,583.0,79.0
330131460,"Andover town, Merrimack County, New Hampshire",1076.0,994.0,0.0,897.0,97.0,82.0,013,1460,33,897.0,179.0
3301335860,"Hill town, Merrimack County, New Hampshire",392.0,335.0,4.0,306.0,25.0,57.0,013,35860,33,310.0,82.0
3301314200,"Concord city, Merrimack County, New Hampshire",17142.0,14855.0,126.0,13788.0,941.0,2287.0,013,14200,33,13914.0,3228.0
3301324900,"Epsom town, Merrimack County, New Hampshire",1792.0,1634.0,0.0,1563.0,71.0,158.0,013,24900,33,1563.0,229.0
330093940,"Bath town, Grafton County, New Hampshire",362.0,313.0,33.0,240.0,40.0,49.0,009,3940,33,273.0,89.0
330098660,"Campton town, Grafton County, New Hampshire",1661.0,1450.0,0.0,1315.0,135.0,211.0,009,8660,33,1315.0,346.0
3300936900,"Holderness town, Grafton County, New Hampshire",764.0,697.0,5.0,613.0,79.0,67.0,009,36900,33,618.0,146.0
330095060,"Benton town, Grafton County, New Hampshire",118.0,79.0,1.0,69.0,9.0,39.0,009,5060,33,70.0,48.0
330097700,"Bristol town, Grafton County, New Hampshire",1257.0,1028.0,17.0,923.0,88.0,229.0,009,7700,33,940.0,317.0
3300958500,"Orford town, Grafton County, New Hampshire",547.0,509.0,12.0,445.0,52.0,38.0,009,58500,33,457.0,90.0
3300961060,"Piermont town, Grafton County, New Hampshire",352.0,317.0,8.0,284.0,25.0,35.0,009,61060,33,292.0,60.0
3300941860,"Lincoln town, Grafton County, New Hampshire",560.0,500.0,0.0,434.0,66.0,60.0,009,41860,33,434.0,126.0
3300942020,"Lisbon town, Grafton County, New Hampshire",615.0,533.0,11.0,479.0,43.0,82.0,009,42020,33,490.0,125.0
3300942580,"Littleton town, Grafton County, New Hampshire",2661.0,2362.0,13.0,2090.0,259.0,299.0,009,42580,33,2103.0,558.0
330097540,"Bridgewater town, Grafton County, New Hampshire",465.0,421.0,3.0,351.0,67.0,44.0,009,7540,33,354.0,111.0
3300922020,"Easton town, Grafton County, New Hampshire",136.0,126.0,4.0,102.0,20.0,10.0,009,22020,33,106.0,30.0
3300935220,"Hebron town, Grafton County, New Hampshire",252.0,231.0,2.0,207.0,22.0,21.0,009,35220,33,209.0,43.0
3300942820,"Livermore town, Grafton County, New Hampshire",0.0,0.0,0.0,0.0,0.0,0.0,009,42820,33,0.0,0.0
330098980,"Canaan town, Grafton County, New Hampshire",1460.0,1325.0,0.0,1246.0,79.0,135.0,009,8980,33,1246.0,214.0
3300923860,"Ellsworth town, Grafton County, New Hampshire",32.0,27.0,0.0,24.0,3.0,5.0,009,23860,33,24.0,8.0
3300934820,"Haverhill town, Grafton County, New Hampshire",1777.0,1568.0,34.0,1265.0,269.0,209.0,009,34820,33,1299.0,478.0
3300944100,"Lyman town, Grafton County, New Hampshire",243.0,211.0,16.0,170.0,25.0,32.0,009,44100,33,186.0,57.0
3300979380,"Waterville Valley town, Grafton County, New Hampshire",86.0,86.0,0.0,74.0,12.0,0.0,009,79380,33,74.0,12.0
3300924340,"Enfield town, Grafton County, New Hampshire",2021.0,1912.0,21.0,1794.0,97.0,109.0,009,24340,33,1815.0,206.0
3300958340,"Orange town, Grafton County, New Hampshire",95.0,88.0,4.0,82.0,2.0,7.0,009,58340,33,86.0,9.0
3300962660,"Plymouth town, Grafton County, New Hampshire",2036.0,1830.0,13.0,1501.0,316.0,206.0,009,62660,33,1514.0,522.0
3300974740,"Sugar Hill town, Grafton County, New Hampshire",301.0,284.0,2.0,262.0,20.0,17.0,009,74740,33,264.0,37.0
3300978740,"Warren town, Grafton County, New Hampshire",325.0,292.0,9.0,222.0,61.0,33.0,009,78740,33,231.0,94.0
330092020,"Ashland town, Grafton County, New Hampshire",924.0,767.0,11.0,657.0,99.0,157.0,009,2020,33,668.0,256.0
3300918740,"Dorchester town, Grafton County, New Hampshire",132.0,114.0,2.0,97.0,15.0,18.0,009,18740,33,99.0,33.0
3300940660,"Landaff town, Grafton County, New Hampshire",195.0,163.0,2.0,159.0,2.0,32.0,009,40660,33,161.0,34.0
330095460,"Bethlehem town, Grafton County, New Hampshire",1094.0,1005.0,19.0,835.0,151.0,89.0,009,5460,33,854.0,240.0
33009580,"Alexandria town, Grafton County, New Hampshire",697.0,595.0,0.0,536.0,59.0,102.0,009,580,33,536.0,161.0
3300927300,"Franconia town, Grafton County, New Hampshire",459.0,420.0,6.0,346.0,68.0,39.0,009,27300,33,352.0,107.0
3300930820,"Grafton town, Grafton County, New Hampshire",492.0,423.0,23.0,377.0,23.0,69.0,009,30820,33,400.0,92.0
3300932180,"Groton town, Grafton County, New Hampshire",248.0,201.0,2.0,162.0,37.0,47.0,009,32180,33,164.0,84.0
3300987060,"Woodstock town, Grafton County, New Hampshire",512.0,431.0,0.0,345.0,86.0,81.0,009,87060,33,345.0,167.0
3300944260,"Lyme town, Grafton County, New Hampshire",661.0,608.0,19.0,549.0,40.0,53.0,009,44260,33,568.0,93.0
3300980500,"Wentworth town, Grafton County, New Hampshire",328.0,261.0,3.0,226.0,32.0,67.0,009,80500,33,229.0,99.0
3300965940,"Rumney town, Grafton County, New Hampshire",657.0,546.0,6.0,472.0,68.0,111.0,009,65940,33,478.0,179.0
3300976740,"Thornton town, Grafton County, New Hampshire",869.0,779.0,6.0,748.0,25.0,90.0,009,76740,33,754.0,115.0
3300941300,"Lebanon city, Grafton County, New Hampshire",6267.0,5810.0,41.0,5213.0,556.0,457.0,009,41300,33,5254.0,1013.0
3300948980,"Monroe town, Grafton County, New Hampshire",333.0,281.0,5.0,255.0,21.0,52.0,009,48980,33,260.0,73.0
3300545460,"Marlborough town, Cheshire County, New Hampshire",906.0,803.0,16.0,685.0,102.0,103.0,005,45460,33,701.0,205.0
3300582660,"Westmoreland town, Cheshire County, New Hampshire",656.0,608.0,7.0,583.0,18.0,48.0,005,82660,33,590.0,66.0
3301361940,"Pittsfield town, Merrimack County, New Hampshire",1653.0,1496.0,7.0,1177.0,312.0,157.0,013,61940,33,1184.0,469.0
3300933860,"Hanover town, Grafton County, New Hampshire",2862.0,2760.0,15.0,2618.0,127.0,102.0,009,33860,33,2633.0,229.0
3301521380,"East Kingston town, Rockingham County, New Hampshire",892.0,871.0,2.0,854.0,15.0,21.0,015,21380,33,856.0,36.0
3301551620,"Newington town, Rockingham County, New Hampshire",340.0,317.0,0.0,311.0,6.0,23.0,015,51620,33,311.0,29.0
3301556820,"Northwood town, Rockingham County, New Hampshire",1582.0,1489.0,19.0,1369.0,101.0,93.0,015,56820,33,1388.0,194.0
3301554580,"North Hampton town, Rockingham County, New Hampshire",1747.0,1686.0,0.0,1639.0,47.0,61.0,015,54580,33,1639.0,108.0
3301517460,"Deerfield town, Rockingham County, New Hampshire",1623.0,1470.0,18.0,1361.0,91.0,153.0,015,17460,33,1379.0,244.0
3301531700,"Greenland town, Rockingham County, New Hampshire",1469.0,1394.0,9.0,1342.0,43.0,75.0,015,31700,33,1351.0,118.0
3301533460,"Hampton Falls town, Rockingham County, New Hampshire",894.0,866.0,5.0,833.0,28.0,28.0,015,33460,33,838.0,56.0
