geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
2606524120,"East Lansing city, Ingham County, Michigan",45589.0,36915.0,1119.0,274.0,168.0,8.0,298.0,22.0,209.0,72.0,1026.0,266.0,252.0,104.0,929.0,1998.0,23.0,41.0,24.0,8.0,393.0,278.0,454.0,156.0,410.0,142.0,065,24120,26,42220.0,3369.0
2606547200,"Leslie township, Ingham County, Michigan",2361.0,2348.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065,47200,26,2356.0,5.0
2606552180,"Mason city, Ingham County, Michigan",7762.0,7439.0,75.0,53.0,14.0,0.0,27.0,16.0,0.0,9.0,31.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,22.0,0.0,5.0,0.0,52.0,0.0,065,52180,26,7665.0,97.0
2606546020,"Lansing charter township, Ingham County, Michigan",7700.0,7049.0,312.0,126.0,4.0,0.0,19.0,0.0,8.0,0.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,70.0,29.0,065,46020,26,7536.0,164.0
2606547180,"Leslie city, Ingham County, Michigan",1775.0,1743.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,065,47180,26,1772.0,3.0
2606549040,"Locke township, Ingham County, Michigan",1583.0,1558.0,16.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065,49040,26,1577.0,6.0
2606553140,"Meridian charter township, Ingham County, Michigan",39679.0,32176.0,503.0,108.0,156.0,26.0,138.0,0.0,238.0,52.0,1698.0,354.0,190.0,403.0,652.0,1011.0,14.0,92.0,58.0,17.0,797.0,302.0,430.0,93.0,90.0,81.0,065,53140,26,37140.0,2539.0
2606560800,"Onondaga township, Ingham County, Michigan",2939.0,2861.0,23.0,28.0,0.0,6.0,5.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065,60800,26,2905.0,34.0
2606547080,"Leroy township, Ingham County, Michigan",3305.0,3258.0,16.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065,47080,26,3301.0,4.0
260654240,"Aurelius township, Ingham County, Michigan",3914.0,3655.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,167.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,21.0,23.0,0.0,0.0,0.0,065,4240,26,3867.0,47.0
26065800,"Alaiedon township, Ingham County, Michigan",2778.0,2653.0,55.0,0.0,11.0,0.0,23.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,065,800,26,2761.0,17.0
2606587420,"Williamston city, Ingham County, Michigan",3572.0,3503.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,065,87420,26,3544.0,28.0
2606586520,"Wheatfield township, Ingham County, Michigan",1733.0,1688.0,28.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065,86520,26,1730.0,3.0
